 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.998329	0.0015998043	7.032479e-05	9.09391e-07	1.107066e-08	3.691545e-09	3.3717462e-09	4.6746123e-09	1.674534e-09
ù	0.99865544	0.0013031102	4.0264447e-05	1.1842507e-06	2.7597432e-08	7.894869e-11	1.5582559e-10	1.0677019e-12	1.0489342e-11
o	0.90882045	0.09110017	7.89343e-05	2.055771e-07	6.179901e-08	5.8089793e-08	3.6404536e-08	4.679205e-09	1.12114344e-08
o	0.10091517	0.89803183	0.0010523219	6.68942e-07	1.5072022e-08	1.3000847e-09	2.0184507e-10	7.9849655e-11	2.7625163e-11
f	0.13557237	0.85852164	0.0058931513	1.27436115e-05	2.4418544e-08	2.4347388e-08	1.6370705e-09	3.8497217e-10	1.1097374e-10
r	0.07812628	0.18195334	0.69522035	0.043619726	0.0010749453	5.375564e-06	2.470606e-08	1.4250544e-09	4.0737017e-10
a	0.045765173	0.020201113	0.93371505	0.00031120566	7.3750625e-06	4.858393e-08	7.097988e-10	7.290168e-12	4.467882e-11
b	0.11958857	0.83581465	0.04425818	0.00032553484	8.538929e-06	4.5005963e-06	2.5656464e-08	2.6375284e-08	1.2174628e-08
b	0.07620387	0.40239537	0.4233256	0.089932024	0.005182147	0.002960458	5.722707e-07	2.6246814e-08	1.3336517e-09
i	0.48000792	0.049917433	0.46948922	0.0005842398	1.1499009e-06	5.3531103e-08	2.37203e-10	8.9342113e-13	1.7073104e-10
k	0.06570275	0.41424415	0.43617117	0.083255395	0.00024237843	0.0003837248	2.2554832e-07	2.2448631e-07	1.753848e-08
è	0.24578568	0.32020566	0.22300436	0.20227344	0.007767887	0.0009516485	1.1100297e-05	8.111278e-09	2.1238988e-07
s	0.14783446	0.397959	0.19041242	0.23923077	0.012935778	0.011602655	1.8625653e-05	5.8028863e-06	4.3585817e-07
s	0.036853563	0.18447454	0.39323723	0.23404823	0.075368404	0.07592569	9.0539004e-05	4.8165356e-07	1.4320699e-06
a	0.12337311	0.035957076	0.7933833	0.04615465	0.0011304216	8.9837806e-07	1.7624036e-07	4.7794785e-11	3.8653724e-07
n	0.055632014	0.07441802	0.12059495	0.6563218	0.08244617	0.010506978	6.8507565e-05	1.1456365e-05	1.8965335e-07
o	0.034102503	0.07376712	0.064066134	0.56566024	0.20020251	0.06151072	0.0006890413	3.0621337e-07	1.3701939e-06
m	0.028256536	0.033487234	0.04593983	0.3320742	0.4571215	0.10124091	0.001858586	1.9946536e-05	1.1592274e-06
a	0.09008126	0.02992543	0.161764	0.4320226	0.25918695	0.0154988095	0.011209344	8.272851e-05	0.00022899688
s	0.04001795	0.04303912	0.05325548	0.31009653	0.49566823	0.043663952	0.012393179	0.0016911764	0.00017437556
t	0.028626965	0.024925487	0.04409273	0.2669124	0.42924023	0.046131432	0.12015293	0.00076000585	0.039157808
ò	0.23695594	0.0044469684	0.15541704	0.07998671	0.5131369	0.008596393	0.00029108013	1.841474e-07	0.001168737
r	0.032134883	0.03361546	0.034652583	0.14043142	0.4004446	0.35421872	0.004250216	0.00014554226	0.000106579595
i	0.013745501	0.015412563	0.02087484	0.15009378	0.29820758	0.32419065	0.15459904	0.011050838	0.011825233
k	0.042792078	0.043273043	0.044805694	0.083504066	0.29982817	0.31738117	0.12603533	0.0016028387	0.040777564
a	0.048736457	0.02403513	0.079259925	0.1445738	0.5212391	0.04778462	0.109061435	0.0003468317	0.024962816
ì	0.038152408	0.038264528	0.03921231	0.056967277	0.1654092	0.27282315	0.16607358	0.0055978843	0.21749964
a	0.01844673	0.01878498	0.019550787	0.0424041	0.16674183	0.3319966	0.29821804	0.025204388	0.07865254
n	0.027402505	0.02748601	0.027584622	0.031910222	0.057505846	0.15020396	0.15239854	0.47755918	0.04794906
e	0.052285403	0.0499204	0.0531125	0.05814579	0.08023634	0.13009124	0.07388662	0.40003845	0.10228319
e	0.035543382	0.033098646	0.03779142	0.03995646	0.054213803	0.09469023	0.12220292	0.43792206	0.14458114
f	0.02924398	0.029164348	0.029506328	0.03248027	0.049495745	0.11020307	0.12148568	0.55665433	0.041766178
r	0.027616644	0.0048549343	0.20341714	0.1399727	0.2954364	0.0051957495	0.113568895	0.0026700243	0.20726751
a	0.021124326	0.0030777382	0.3359214	0.06356264	0.56152993	0.006426207	0.00056780095	0.0001114328	0.0076785237
b	0.02487544	0.024894157	0.024980266	0.026806867	0.03721935	0.075395055	0.08541463	0.08101183	0.6194024
b	0.054154757	0.043695353	0.06348698	0.06811897	0.0978846	0.062569976	0.10245296	0.15804578	0.34959066
i	0.56103945	0.035723064	0.17308892	0.06936789	0.09120108	0.0012185888	0.024355158	0.00023872113	0.043767143
k	0.036096804	0.035807643	0.036133062	0.039482616	0.06606698	0.1593784	0.04326066	0.00081413233	0.5829597
a	0.61463356	0.15071508	0.06303471	0.08734506	0.039690215	0.001831013	0.00053585035	2.2319793e-05	0.04219216
t	0.064803764	0.064596936	0.06394654	0.07044511	0.10656152	0.23251888	0.061434228	0.003680527	0.3320125
ò	0.13584232	0.054513093	0.18084298	0.26911053	0.26943964	0.00863788	0.020177113	0.0010414382	0.06039503
r	0.028293487	0.028308518	0.028127415	0.029633049	0.036509164	0.0612995	0.046815574	0.42253056	0.31848273
i	0.027276142	0.023613641	0.030663734	0.03162297	0.0394187	0.050737876	0.0619314	0.23893256	0.495803
</S>	0.03542509	0.035177253	0.035602342	0.035793867	0.037394095	0.042106096	0.03846531	0.06134118	0.6786948
