 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.9736829	0.02619631	6.457063e-05	2.2204602e-05	3.055061e-05	3.3186814e-06	9.638273e-08	2.3823887e-08	4.5086907e-08	1.7050148e-08	1.501382e-08
m	0.77748084	0.22251351	2.5040247e-06	5.315435e-07	2.1449803e-06	3.1069183e-07	1.1619043e-07	2.2181634e-08	6.7220562e-09	7.069893e-09	1.0780933e-09
à	0.61481184	0.09850726	0.26632762	0.018615035	0.0015504066	0.00018624618	1.6299568e-06	5.381636e-08	7.998966e-09	5.5803446e-09	8.9506874e-11
k	0.22909378	0.77076155	0.00012653095	7.3631554e-07	1.7301536e-05	1.0067518e-07	2.3640762e-08	9.989301e-09	2.0253272e-09	9.4302095e-09	1.5834819e-09
i	0.8785911	0.100767255	0.018763835	0.0004797411	0.0013970319	9.3362263e-07	1.2782106e-08	4.4759405e-09	2.7913933e-09	4.0842202e-10	7.4665586e-11
n	0.13418505	0.80870366	0.05570871	0.00013903876	0.0012630976	4.909528e-07	6.973574e-09	2.711495e-09	2.9993813e-10	2.4341547e-09	1.788951e-09
a	0.13127296	0.40127292	0.43990788	0.014362317	0.013151418	3.0648836e-05	1.7047565e-06	1.01234384e-07	6.6397776e-10	2.0626469e-10	2.5563187e-11
e	0.043536264	0.21636528	0.5206713	0.18577972	0.033595283	5.202548e-05	9.637845e-08	5.517181e-09	6.900467e-10	1.8941777e-09	2.2820824e-10
k	0.070446715	0.0982191	0.44313246	0.15574126	0.22960101	0.002812771	4.4234155e-05	1.7037603e-06	3.6743568e-08	7.0507224e-07	1.383918e-08
l	0.10793956	0.069802016	0.6181162	0.060380045	0.01189941	0.1133163	0.012960359	0.00554169	1.1821686e-05	3.264346e-05	2.6410174e-09
à	0.32880005	0.1310589	0.09789331	0.015783869	0.42098308	0.001650769	0.0015999116	0.0021444832	1.8974957e-05	6.478103e-05	1.8317631e-06
s	0.018510683	0.063703515	0.291667	0.31865796	0.2975295	0.009539423	0.00034421065	4.7219568e-05	2.887303e-07	9.492302e-08	1.2455828e-07
t	0.043217782	0.06086794	0.4140925	0.19975863	0.27852488	0.0033824602	9.350915e-05	2.9228748e-05	3.2421718e-05	6.037145e-07	8.8958805e-09
i	0.1803665	0.11583839	0.5000295	0.09871723	0.10236618	0.0020622055	0.00036097504	0.00014571648	9.7321434e-05	1.5912809e-05	6.390824e-08
c	0.042808894	0.046789937	0.10483503	0.251576	0.35526875	0.18193315	0.0150601175	0.0017228927	9.4112636e-07	4.2073866e-06	5.0712934e-08
e	0.020657679	0.024282377	0.10804956	0.23903978	0.30375096	0.21565248	0.057705272	0.03067689	8.161219e-05	0.000103166145	1.520783e-07
e	0.018376397	0.020350223	0.04996023	0.14592527	0.15044056	0.33655056	0.2115636	0.06596283	4.5365564e-06	0.00086547935	3.7703765e-07
t	0.02460284	0.025293153	0.034645572	0.06820658	0.076638296	0.27577376	0.3533891	0.14088005	2.3408726e-05	0.00051075505	3.642228e-05
è	0.08266121	0.09151453	0.22865744	0.3045956	0.019100618	0.13543908	0.056625407	0.054752234	0.016929131	0.009658698	6.60599e-05
l	0.02421096	0.024812307	0.03284806	0.06176158	0.07404503	0.2686213	0.2821849	0.22637585	0.00014997806	0.0049852696	4.714024e-06
