 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.9992243	0.0005060416	0.0002113948	5.7971967e-05	2.9718692e-07	4.5866834e-08	1.3233655e-08	4.5326134e-09	5.188011e-09
à	0.99944574	0.0005510262	2.6373025e-06	5.8366845e-07	1.8095514e-08	4.862248e-09	2.797622e-10	3.535652e-12	2.5605596e-12
o	0.9859039	0.013744854	0.0003510886	1.19042916e-07	5.4004445e-08	4.534266e-08	6.436209e-09	2.4516196e-09	2.2864293e-09
c	0.10546153	0.8290017	0.065535024	1.6313824e-06	2.0761151e-08	9.884789e-09	7.553128e-09	2.6295133e-10	7.327189e-11
e	0.13927983	0.82331264	0.03728989	0.000117552736	5.976143e-08	2.60059e-08	5.9031628e-08	3.259013e-10	3.2209936e-11
r	0.024785439	0.5184783	0.45661253	0.00012375411	1.1178864e-08	1.9253394e-09	1.0043459e-08	1.1135059e-10	1.2252163e-10
k	0.26030564	0.71459335	0.009805388	0.011930999	0.0032344454	9.565662e-05	3.4507193e-05	1.5938717e-08	9.499845e-10
è	0.89174926	0.0564518	0.051404033	0.00039026263	2.0855095e-06	3.3690498e-07	2.109274e-06	6.697175e-08	1.4139961e-09
o	0.055845566	0.34422144	0.5923612	0.0075523164	1.8024553e-05	1.3551006e-06	1.9618082e-07	1.3769884e-09	1.0426464e-08
n	0.03496911	0.25586012	0.5976439	0.11135533	0.00016996395	1.3522036e-06	1.9854197e-07	1.7284674e-10	3.7216125e-10
t	0.19716635	0.6015371	0.17339045	0.027131656	0.00068720325	4.8883307e-05	3.8186896e-05	1.9194655e-07	1.6796249e-09
a	0.49007946	0.44014376	0.064468265	0.0037478313	0.0011170277	0.0004265358	1.6450254e-05	6.241231e-07	1.7683031e-09
è	0.040669467	0.08024707	0.5673877	0.31116956	0.00049678836	2.11466e-05	8.084552e-06	1.9963206e-08	3.5445666e-08
n	0.03247419	0.06987065	0.49077615	0.40361214	0.0032451116	1.0779563e-05	1.0912206e-05	4.2920947e-09	1.14940164e-07
a	0.11772513	0.14149985	0.59025425	0.11631915	0.033811517	0.00026279906	0.00012482234	2.4052795e-06	5.0337327e-08
m	0.04710098	0.051266294	0.11375763	0.45027867	0.31897596	0.016168518	0.0024516715	6.61038e-08	1.6323975e-07
à	0.22467224	0.18269236	0.008804512	0.015057383	0.45853087	0.09922117	0.010975934	3.4596607e-05	1.0962766e-05
k	0.03320597	0.03676699	0.10857245	0.4485183	0.3352508	0.029847236	0.007734572	0.000102224854	1.4123949e-06
i	0.045077402	0.047655787	0.058107603	0.15345894	0.6709588	0.021546157	0.0031582632	1.9969622e-05	1.7036087e-05
n	0.040936656	0.041669976	0.056038875	0.17371345	0.30593583	0.35215792	0.029416313	7.424467e-05	5.6753695e-05
a	0.038980223	0.040145	0.061317954	0.21178435	0.40085366	0.22189389	0.024414722	0.00043902898	0.00017117707
k	0.031332918	0.031649817	0.038165726	0.10873018	0.21315315	0.47114858	0.101042256	0.0022066068	0.0025708005
a	0.12519117	0.109960124	0.0074535147	0.01598942	0.54596984	0.17633972	0.009541148	0.007794986	0.0017600564
k	0.031346507	0.03007691	0.027262097	0.08970693	0.18217139	0.47264934	0.16104607	0.0034619903	0.00227879
u	0.08551064	0.07154893	0.004112135	0.015514273	0.36379313	0.35438687	0.00644982	0.043228354	0.055455845
n	0.029562756	0.02886071	0.027545178	0.06566855	0.124937266	0.40651274	0.29339898	0.013367989	0.010145868
s	0.027260082	0.027400365	0.029771015	0.057790484	0.11646936	0.35386762	0.034354493	0.19782384	0.1552628
u	0.027753392	0.01356658	0.00088517123	0.0042766137	0.23405166	0.7071045	0.0018343063	0.0033768574	0.0071508624
m	0.019659903	0.019762075	0.021933448	0.03985889	0.0724459	0.25583464	0.40228182	0.10330252	0.064920865
è	0.04573582	0.03316288	0.0016352987	0.0090853935	0.14894263	0.47361037	0.0047536697	0.12110392	0.16197003
i	0.020035781	0.02007608	0.020840332	0.026252799	0.035777148	0.117827736	0.3037154	0.2454898	0.20998496
o	0.021877643	0.021912357	0.02248964	0.026398737	0.033155825	0.094457924	0.26675865	0.40835845	0.104590826
l	0.02831202	0.028305756	0.0284867	0.03122018	0.03550516	0.07341562	0.16879815	0.56049037	0.045466088
ì	0.04469542	0.038769122	0.0072093965	0.014022959	0.06879714	0.17063844	0.0077998326	0.36107188	0.28699574
b	0.020830613	0.020835258	0.021034872	0.022859149	0.025814148	0.051891383	0.15509881	0.43010792	0.25152788
e	0.018064395	0.017799836	0.016572623	0.022029625	0.029053658	0.08732691	0.20854963	0.2895014	0.31110194
n	0.029048886	0.028949196	0.028850278	0.029629776	0.030452212	0.03702381	0.06514063	0.32123476	0.42967042
z	0.02461118	0.024345247	0.022968514	0.024666823	0.026693303	0.03712298	0.06473724	0.34073335	0.43412143
ì	0.069686964	0.018107807	0.0028629925	0.016446669	0.22787116	0.29994535	0.025216576	0.16701098	0.17285153
n	0.016666574	0.01667634	0.016851535	0.018013522	0.019958265	0.03702016	0.107728206	0.35303697	0.41404843
a	0.08039773	0.0786843	0.07655223	0.07603616	0.060239658	0.06443404	0.2040844	0.19561964	0.16395189
</S>	0.035542283	0.034729652	0.034607604	0.035752784	0.0359994	0.038317535	0.049980287	0.18887074	0.5461997
