 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.99236405	0.00485379	0.0024471066	0.00030701846	2.1452717e-05	2.5991517e-06	8.0910536e-07	7.574697e-07	6.1326847e-07	6.541483e-07	6.4273416e-07	6.3251485e-07
M	0.99979335	0.00017258083	3.3577526e-05	3.094404e-07	7.206341e-08	8.971597e-09	4.287722e-09	4.4779997e-09	4.0761456e-09	3.7904897e-09	3.9428314e-09	1.9949424e-09
à	0.1448	0.8502524	0.0047411514	0.00020650327	1.8639954e-08	6.9455415e-09	1.9399304e-09	8.030499e-10	2.0969328e-09	8.4608115e-10	5.1599497e-10	1.2656656e-10
r	0.7112735	0.26382744	0.024898583	2.1807276e-07	7.08744e-08	5.2675002e-08	4.911752e-08	4.9528154e-08	4.986389e-08	1.4426635e-08	2.061016e-09	2.5319085e-09
i	0.62074494	0.37391305	0.0053287586	1.32125015e-05	1.3680534e-08	3.2835157e-09	1.3289726e-09	7.460522e-10	1.3327922e-10	1.0838073e-09	5.62082e-10	3.7444353e-11
k	0.053441424	0.9437575	0.0028008793	2.0452211e-07	4.7270716e-09	4.3132022e-09	1.863067e-09	1.2866085e-09	3.2828011e-09	8.0265805e-10	3.4404496e-10	3.1922784e-10
a	0.1171486	0.87334174	0.009208063	0.00030085206	6.7356274e-07	8.874758e-08	2.2280584e-09	1.743717e-09	8.51759e-10	4.161773e-10	1.63575e-10	1.2619686e-11
j	0.057513144	0.89474493	0.047658317	8.3464234e-05	5.302666e-08	2.342382e-08	5.2683573e-09	6.053811e-09	6.6414594e-09	2.6564735e-09	8.680747e-10	6.572311e-10
u	0.10792729	0.87082946	0.015696075	0.00539011	0.00014890711	8.00344e-06	5.699288e-08	3.9018257e-08	9.785806e-09	1.0537692e-09	8.0552476e-10	4.8966303e-11
r	0.06752968	0.39212498	0.5277351	0.01260901	1.1264705e-06	8.951321e-08	1.5443334e-08	1.2229597e-08	1.5396274e-08	5.595357e-10	1.8715593e-10	2.6045652e-10
