 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.9944825	0.0055101085	6.8538898e-06	5.353774e-07	1.828062e-08	8.420557e-09	4.5956137e-09	3.6144523e-09	3.2883487e-09	3.3148349e-09	4.054617e-09	3.6871826e-09	3.2323575e-09
l	0.8938564	0.10611328	2.9953915e-05	6.693681e-08	4.1676877e-08	3.8095457e-08	3.748253e-08	3.7018864e-08	3.652859e-08	3.6862303e-08	3.6812278e-08	3.5046014e-08	2.0253891e-08
l	0.8151474	0.04024641	0.13541427	0.008958976	0.00018511144	4.3944096e-05	3.4596396e-06	3.6369454e-07	4.493281e-09	4.1153994e-10	1.6127983e-09	7.416859e-10	9.761367e-11
ò	0.73411125	0.26367602	0.0021943867	1.5771462e-05	1.7360863e-06	7.0587464e-07	9.544424e-08	3.9826387e-09	8.435702e-09	4.9181154e-10	5.44847e-10	3.8787543e-10	3.055656e-10
r	0.1833174	0.816606	7.071362e-05	4.814142e-06	9.078371e-07	1.0953963e-07	5.55605e-08	2.1141144e-08	4.9355933e-09	6.5590056e-10	3.0237432e-10	2.4105912e-10	6.457404e-10
a	0.401184	0.54453886	0.054110654	0.00016538496	9.560617e-07	9.232732e-08	3.176492e-08	2.118547e-09	6.733817e-10	1.6160204e-10	1.4465565e-10	3.3884548e-11	1.419099e-11
f	0.20304328	0.7916047	0.0053297556	2.133399e-05	9.285702e-07	2.933106e-08	7.1685395e-09	6.8771294e-10	8.7022994e-10	4.1480547e-10	3.9042583e-10	3.8378167e-10	3.5838696e-10
è	0.15166324	0.33909386	0.46571663	0.04277101	0.0007221381	3.2519605e-05	6.2765304e-07	1.1363118e-08	6.734129e-10	2.429065e-10	2.9618313e-10	1.3069952e-10	3.241536e-12
t	0.11901584	0.81282943	0.064370885	0.0035424177	0.0002352547	5.446578e-06	5.074811e-07	1.2679672e-07	4.2403023e-08	1.4870445e-08	4.0737986e-09	9.205025e-10	2.3775315e-09
i	0.06913553	0.4981773	0.38953444	0.042745784	0.0004041259	2.4436772e-06	4.0599704e-07	1.9659705e-08	8.017484e-10	1.326815e-10	1.2092359e-10	9.129952e-11	2.4570729e-11
p	0.089361824	0.25682837	0.61685175	0.03643935	0.0005108552	7.5730377e-06	3.165019e-07	1.4067885e-08	1.9792135e-09	5.027464e-10	3.0584618e-10	2.647782e-10	3.4545378e-10
ò	0.07613059	0.076923236	0.73149186	0.08223746	0.02051561	0.012636966	6.0247356e-05	4.0738482e-06	7.482931e-09	4.2508705e-10	4.3121492e-10	2.0884035e-10	4.5402588e-11
r	0.08098354	0.1739306	0.5804099	0.1552272	0.007997843	0.0014437893	5.8552873e-06	9.1559616e-07	1.2780563e-07	2.389587e-07	5.075081e-08	3.4784138e-09	2.8155425e-08
k	0.023658743	0.0944587	0.3967447	0.33825308	0.13205194	0.014702065	0.00011269215	1.80951e-05	3.467341e-08	2.2367222e-10	1.1719178e-10	6.736795e-11	1.2453484e-10
e	0.29969254	0.23611996	0.40540588	0.05842689	0.00024426566	0.00010528623	8.7130064e-07	4.058749e-06	1.4054598e-07	2.010606e-08	1.983316e-08	1.824487e-08	2.829496e-10
t	0.06680425	0.084526226	0.2589455	0.53994495	0.04206161	0.0075257933	0.00015816119	3.3131273e-05	3.8227768e-07	2.0054994e-08	1.6566842e-09	8.130766e-10	5.9802816e-09
e	0.048145086	0.0061422926	0.2090399	0.58658904	0.0740452	0.07407436	0.0013318466	0.0006092584	2.293204e-05	3.688946e-08	8.2422895e-09	1.3309036e-10	2.513079e-10
è	0.08688126	0.0837193	0.14712532	0.46297926	0.14787705	0.06999952	0.0011847933	0.00023166009	1.7707449e-06	6.088152e-08	7.9244655e-09	1.4822872e-09	1.3620489e-08
r	0.04175566	0.0500435	0.122455835	0.4598651	0.29469642	0.029959314	0.00106819	0.00015530322	5.1260423e-07	9.50475e-08	9.6104955e-09	3.4866905e-09	6.365093e-08
k	0.040077455	0.016231814	0.07218369	0.3071611	0.41902283	0.14413407	0.00084585976	0.00026866834	7.2886e-05	1.1957048e-06	1.4283421e-07	8.1924595e-10	2.346209e-07
o	0.23085634	0.19595484	0.3336958	0.1640625	0.01636485	0.056053154	0.0024966085	0.0005052247	2.4902783e-06	1.3964907e-06	6.646812e-06	1.3140522e-07	7.886192e-09
m	0.03861168	0.038261667	0.050840445	0.14148416	0.24336661	0.2975677	0.167838	0.021547083	0.00045903595	2.3259949e-05	1.9694596e-07	2.6220873e-08	1.386407e-07
e	0.04122013	0.0026887974	0.03491918	0.21263024	0.18752588	0.4359316	0.046400722	0.034668423	0.003302049	0.0007038162	8.996564e-06	1.9354142e-07	4.974462e-08
m	0.044722013	0.04175381	0.0504497	0.09262879	0.17615312	0.288884	0.25547236	0.04553684	0.0043072132	9.128349e-05	3.6150882e-07	4.426429e-08	4.384159e-07
a	0.02906557	0.0018950828	0.021676958	0.10012701	0.15510365	0.38241953	0.16427693	0.12132278	0.011720727	0.0122666955	0.000120643126	1.7289094e-06	2.5600334e-06
p	0.034057748	0.03231389	0.037718523	0.06463321	0.1346819	0.24750108	0.3226954	0.11680282	0.009076538	0.00051318726	1.0968173e-06	9.417346e-08	4.5737256e-06
à	0.02526158	0.004032733	0.025039189	0.06869995	0.12727636	0.2852387	0.26452622	0.15522316	0.013443332	0.030816497	0.000298122	2.445821e-05	0.000119680255
l	0.02248706	0.02272108	0.025159232	0.044179015	0.10004473	0.18163924	0.2584286	0.33633518	0.008707969	0.00026735652	1.9787478e-05	6.1070773e-06	4.6571763e-06
e	0.016473215	0.0032715902	0.016540438	0.041169506	0.09757135	0.19302589	0.19961378	0.28713152	0.08271278	0.059760682	0.0025347907	2.1771975e-05	0.00017274382
e	0.041735355	0.040749032	0.04267901	0.049349084	0.06779002	0.10682571	0.21544412	0.3611932	0.0658131	0.008140773	8.9528825e-05	3.4169711e-06	0.00018774891
t	0.03263053	0.03257138	0.033322066	0.03899902	0.055218752	0.088107064	0.16300552	0.20773272	0.33472496	0.012401339	9.923277e-05	3.223697e-05	0.0011551898
t	0.024226824	0.0016072564	0.015984757	0.04035577	0.055545527	0.11231364	0.119817875	0.32041204	0.05303913	0.25200826	0.0028022684	0.00090804923	0.0009785299
ù	0.03619679	0.02865531	0.026494283	0.01622659	0.0035248464	0.123774484	0.063427396	0.16776477	0.09762471	0.24314354	0.18588096	0.004892622	0.0023935693
c	0.03993119	0.039697662	0.04051918	0.044411063	0.054139193	0.077631675	0.13956508	0.31468567	0.23781392	0.010920577	0.00038678915	3.2605967e-05	0.00026540525
e	0.019975333	0.019913616	0.020748978	0.026176788	0.039929274	0.075038835	0.16041201	0.25546572	0.34696972	0.033713985	0.0013221035	6.485159e-05	0.0002687447
t	0.048925817	0.046676505	0.04896562	0.050628077	0.054496642	0.0620541	0.08446339	0.14296739	0.34176412	0.08580894	0.013241849	0.0020488233	0.017958803
r	0.00732551	0.0006279653	0.0029282612	0.020973336	0.023277014	0.036235247	0.007815809	0.10438355	0.18831666	0.39219588	0.08301041	0.08220622	0.050704073
