 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.99878913	0.0012012789	9.189511e-06	4.1218436e-07	1.629136e-08	1.1729549e-08	2.3136577e-09	2.023593e-09	2.281884e-09	2.908011e-09	2.0097075e-09	2.016069e-09	2.0137365e-09	1.9845858e-09	2.0133755e-09
t	0.98532933	0.014660397	8.973822e-06	6.4579723e-07	3.2752797e-07	2.2028479e-07	1.3467595e-08	7.307471e-09	6.7192323e-09	7.144487e-09	6.9459314e-09	7.319952e-10	4.1074313e-09	1.209068e-09	4.1011353e-10
t	0.7213803	0.113037996	0.16474912	0.0007862044	3.4101173e-05	1.2150488e-05	1.1710121e-07	7.805809e-10	1.6234706e-08	7.787358e-09	1.555108e-10	3.2309374e-11	1.1620902e-10	4.7400982e-11	8.0629435e-12
è	0.91972435	0.07648895	0.0037732704	1.31059005e-05	1.4706706e-07	2.1702769e-07	2.5841576e-08	2.739467e-10	9.606745e-09	1.343377e-08	3.616538e-10	3.8950607e-10	7.299962e-11	3.8842176e-12	4.0373243e-11
d	0.26838672	0.7313709	0.00024044458	1.4077938e-06	2.2441829e-07	2.805202e-07	3.4892746e-08	1.9035582e-09	2.3962787e-09	1.1429558e-09	2.5561964e-10	5.9238316e-11	1.508307e-10	7.322438e-11	1.3290358e-11
e	0.35498956	0.6012519	0.043739084	1.9357563e-05	7.870921e-08	7.524232e-09	2.2678575e-09	3.871501e-10	1.14071315e-10	9.040908e-11	7.393372e-11	5.8976476e-11	6.358756e-11	5.6702955e-11	1.3090587e-11
c	0.1655257	0.742657	0.09181233	4.825342e-06	1.0022608e-07	3.5492064e-08	4.6944497e-09	3.0378966e-10	2.3668278e-10	1.9886111e-10	1.6365763e-10	1.636695e-10	1.6134855e-10	1.6087132e-10	1.0304113e-10
i	0.075430825	0.45699885	0.46478948	0.0026642	0.00011549345	1.0743029e-06	5.6866295e-08	1.7574371e-10	3.8472225e-10	3.3637843e-10	9.2847785e-11	3.379182e-12	4.483405e-12	1.4914107e-12	4.429938e-12
d	0.081823066	0.41227296	0.5042718	0.001622241	9.790653e-06	1.7132079e-07	6.287444e-09	4.3996673e-10	3.0354899e-09	2.5225886e-09	4.692291e-10	1.599721e-10	2.654669e-10	2.4709385e-10	7.205462e-11
è	0.102690175	0.2989083	0.5042939	0.07389209	0.01979638	0.00041717698	1.7344719e-06	1.7464641e-08	8.3394184e-08	2.6537304e-08	2.2780117e-10	9.162557e-11	8.5489824e-11	1.5366039e-10	1.2336313e-11
t	0.07005478	0.20831433	0.7072164	0.014061273	0.0003448331	8.011277e-06	1.9036791e-07	7.392365e-08	4.0878593e-08	3.608376e-08	2.5792183e-08	3.8022576e-09	2.3473346e-08	2.4123638e-08	1.3240281e-09
s	0.044088997	0.23446588	0.5807675	0.13419572	0.0058890004	0.0005922408	5.971009e-07	4.6831662e-08	2.6711122e-08	2.338885e-09	1.8911293e-10	3.5894978e-11	2.0821308e-11	1.7179784e-11	5.427824e-12
a	0.11221498	0.08938782	0.79647154	0.0018937243	6.825064e-06	2.4887075e-05	5.418686e-08	4.8674153e-08	1.6822526e-08	3.103439e-08	1.4200878e-09	3.7260842e-10	4.2175357e-11	7.87894e-12	2.4931564e-11
m	0.07860604	0.11694944	0.5320812	0.25504068	0.017196883	0.000106686464	1.8597517e-05	2.8730403e-07	1.4546536e-07	3.0233462e-08	1.5099657e-09	2.0765216e-09	6.218175e-10	1.0482714e-09	1.3037932e-10
o	0.04175038	0.06200736	0.48000666	0.35709623	0.050098218	0.008868252	0.00017073363	3.9557307e-07	1.7646596e-06	1.1098771e-07	1.6540149e-09	1.1120204e-11	3.5137088e-11	3.5068996e-11	1.2355156e-12
n	0.06436617	0.07841562	0.23941512	0.5265498	0.086412825	0.00476877	6.7441346e-05	3.2901767e-06	8.613491e-07	6.175609e-08	6.4249708e-09	8.312073e-09	1.4583071e-09	1.2542077e-09	9.326669e-10
