 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.9980123	0.0014719664	0.00036067152	0.00012118415	3.283189e-05	2.0786189e-07	2.2787704e-07	3.5041708e-07	5.8742916e-08	4.4648356e-08	5.8610627e-08	4.0594603e-08
n	0.94163287	0.057372387	0.0009717805	1.8681447e-05	3.7018394e-06	1.3302147e-07	4.6370538e-08	1.9841077e-07	4.7661157e-08	3.548557e-08	1.2461502e-08	1.1499183e-08
è	0.23029402	0.75212455	0.010706061	0.006526969	0.00034791633	2.526688e-07	2.9344227e-08	1.9507235e-07	1.5155697e-09	6.291543e-11	2.580277e-11	8.071305e-12
n	0.21551946	0.73613995	0.040749658	0.007571438	1.8140014e-05	8.6601096e-07	9.863297e-08	1.8558275e-07	7.028225e-08	5.9071716e-08	2.451037e-08	2.1124345e-08
a	0.08579423	0.34216416	0.4943864	0.07274232	0.004909841	1.4912696e-06	4.305114e-08	1.5348689e-06	1.6930995e-08	3.8166723e-09	6.2186825e-11	6.378223e-11
l	0.07458568	0.31575006	0.49874887	0.10489786	0.0060003307	4.369305e-06	3.9947264e-07	1.2364717e-05	5.6212794e-09	1.6046119e-09	3.062321e-10	3.2240033e-10
l	0.070113905	0.10518023	0.3834422	0.38221666	0.01939343	0.01599208	0.01728004	0.006271006	0.00010796062	2.3995528e-06	4.8168296e-08	9.906843e-09
i	0.6030354	0.24614169	0.10876461	0.021371901	0.020148315	0.00024096157	3.5713638e-05	0.00025828078	2.2697927e-06	6.1949083e-07	1.6859553e-07	8.473365e-09
m	0.061905734	0.2694468	0.37971774	0.22079699	0.0671093	0.00034468604	4.384848e-05	0.00063269085	2.0742075e-06	1.0468689e-07	1.6452582e-08	8.305942e-08
o	0.027645018	0.08121814	0.41945463	0.4646554	0.0055596135	0.0005833097	0.000475283	0.0003753285	2.9947749e-05	2.484178e-06	7.542316e-07	1.38676794e-08
n	0.05913339	0.10471784	0.21142387	0.48646837	0.13187455	0.00091420213	0.0006718902	0.0047614085	3.4329412e-05	1.5074296e-07	4.4893924e-09	2.811262e-08
ì	0.023621572	0.07325239	0.17401193	0.37691095	0.31581643	0.013073767	0.0035667042	0.01950787	0.0002255181	1.2844947e-05	4.4104173e-08	2.5560542e-08
s	0.03356505	0.061437964	0.11146678	0.28534442	0.37717012	0.012883344	0.0029888884	0.11489549	0.00024369238	3.3367824e-06	1.4795413e-07	7.2535767e-07
u	0.01966204	0.037205573	0.07981483	0.19936563	0.36969918	0.17299579	0.061321404	0.059220105	0.0006820679	3.2873035e-05	1.585e-08	4.7829843e-07
m	0.03974908	0.043549247	0.051793154	0.10826971	0.4889697	0.061020646	0.054101072	0.15165427	0.0008884323	4.4712688e-06	1.4742261e-08	1.4998264e-07
e	0.037786704	0.07006632	0.106917806	0.12626247	0.061180767	0.43126506	0.13401435	0.021209199	0.010848577	0.00044104943	3.5947917e-06	4.078443e-06
m	0.033274498	0.035529964	0.039834447	0.07034308	0.3278842	0.121922165	0.12536795	0.2356309	0.010034311	0.00015948086	4.959404e-07	1.8482027e-05
a	0.031587288	0.054211743	0.09039475	0.07704314	0.041479677	0.46040857	0.20056908	0.020169608	0.021443553	0.0023828868	0.00021591985	9.3768045e-05
i	0.020600993	0.021894371	0.024436748	0.04268049	0.20896752	0.17056732	0.19355524	0.2815589	0.034393676	0.0012944719	1.7531481e-06	4.8533067e-05
t	0.024693973	0.02503822	0.025736194	0.030554181	0.08463242	0.12531129	0.18870214	0.2714412	0.2129705	0.010126703	2.6454829e-05	0.000766829
u	0.007550301	0.05135761	0.0926267	0.015634505	0.020127214	0.42131078	0.3456572	0.01499816	0.024040835	0.003544872	0.0029392645	0.00021249229
s	0.018383132	0.019117417	0.019894201	0.024864664	0.08505089	0.13974161	0.21067648	0.26709896	0.19122459	0.02317755	0.000104583974	0.00066596887
t	0.0274377	0.031332396	0.0326408	0.03392413	0.064667314	0.15939704	0.25267377	0.22328821	0.12631162	0.019031394	0.015726602	0.0135690365
a	0.071479745	0.036835063	0.16024955	0.18156894	0.12386092	0.06136034	0.09953947	0.059676144	0.0043007894	0.004100009	0.16873789	0.028291205
c	0.01604269	0.016334236	0.016975848	0.021336133	0.07110442	0.12706253	0.18546626	0.24135089	0.23761055	0.06256243	0.00041283417	0.003741238
i	0.016410507	0.016683694	0.01786565	0.025003042	0.10276957	0.08037798	0.035261493	0.10147017	0.31629857	0.22433412	0.014835481	0.048689634
ù	0.015927317	0.016198987	0.016449587	0.018019699	0.0363086	0.064245224	0.11026469	0.14520872	0.2767215	0.26465496	0.022217805	0.013782787
r	0.009980658	0.010245818	0.010828166	0.014908465	0.060245186	0.10801875	0.15666498	0.18208708	0.23193187	0.2066083	0.0019155475	0.0065652197
i	0.030083202	0.036493834	0.03723031	0.0343647	0.05570915	0.057795834	0.032742776	0.09337617	0.4097443	0.12803407	0.045707785	0.038717948
a	0.021082537	0.021276535	0.021326592	0.021550307	0.024845427	0.029355858	0.03807995	0.045920152	0.12388562	0.33744374	0.24024014	0.07499312
m	0.028226348	0.028257249	0.028310891	0.028662754	0.032066595	0.036924645	0.046069305	0.05428498	0.14087565	0.43215543	0.11089207	0.0332741
a	0.03404363	0.08204525	0.10216306	0.048306152	0.02358957	0.13308848	0.16582221	0.03905838	0.14641465	0.015931234	0.18074307	0.028794263
t	0.015955115	0.01692179	0.016952725	0.016480332	0.018848177	0.02153863	0.026373541	0.030045077	0.07606907	0.25349563	0.33929357	0.16802631
e	0.006006502	0.022882901	0.02379068	0.008541782	0.014381877	0.028839344	0.027862798	0.014633701	0.06262989	0.099483766	0.5199938	0.17095298
s	0.0175938	0.017738333	0.017755935	0.017777165	0.018934118	0.020465452	0.02326159	0.025613552	0.052274153	0.20096207	0.37628564	0.21133815
m	0.012080642	0.017267795	0.017407266	0.013632278	0.016128989	0.019498693	0.020751689	0.019126397	0.040210076	0.11758535	0.39011905	0.31619182
à	0.0022205235	0.001052571	0.0047872644	0.021327665	0.0050667296	0.00031440964	0.00040452986	0.0015612803	0.00013352829	0.0005663793	0.9449126	0.017652478
n	0.013588415	0.013603164	0.013620653	0.013738673	0.01485482	0.016409902	0.019249924	0.02191514	0.05009625	0.18264934	0.3167708	0.32350293
e	0.027411096	0.032213956	0.03268028	0.029528368	0.03737488	0.018663757	0.007472813	0.021200929	0.15976092	0.41005826	0.115423	0.108211696
</S>	0.018006802	0.018061869	0.01806727	0.018077033	0.018471666	0.01897509	0.019856222	0.020646004	0.028783351	0.09041534	0.35398343	0.37665588
