 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.9989359	0.0008180234	0.00022254574	2.0850535e-05	2.29779e-06	4.165093e-07	4.63535e-08	5.124107e-08
A	0.9856089	0.014384931	4.9522223e-06	9.4203807e-07	2.303646e-07	5.4019495e-08	1.4856869e-09	2.5990952e-09
n	0.90814793	0.08986835	0.001981319	2.111962e-06	8.669181e-08	6.016052e-08	3.6569516e-09	2.0785608e-08
n	0.28758156	0.6785066	0.033292364	0.00061764056	2.1531113e-07	1.5783122e-06	4.5108423e-10	1.1746163e-09
a	0.99674326	0.003176522	7.476739e-05	5.355662e-06	8.22124e-08	5.8386656e-09	1.3501096e-11	2.6911199e-11
à	0.21574074	0.778487	0.0057631917	8.958915e-06	1.7163181e-08	1.1003176e-09	3.099867e-10	2.4967922e-10
r	0.07017033	0.2930021	0.40390283	0.2328781	4.3991542e-05	2.5790764e-06	1.5895176e-09	4.2316394e-08
t	0.26478726	0.16063713	0.56416804	0.00979776	0.000604229	5.2076516e-06	1.5757843e-07	2.3422443e-07
e	0.9449905	0.052328005	0.0024712912	4.1538377e-05	0.00016764026	7.490389e-07	3.0500053e-07	2.3929182e-08
n	0.24750885	0.21780542	0.50776994	0.026753686	0.00014185185	2.011538e-05	2.9263584e-08	1.00875106e-07
a	0.16344641	0.43625346	0.36354858	0.03650267	0.00023196926	1.6881595e-05	4.351309e-08	1.0214231e-08
s	0.037860185	0.072417356	0.3867819	0.5019096	0.00073889084	0.00029198543	7.602866e-09	8.440285e-08
t	0.045344155	0.0060131787	0.328314	0.60375774	0.015288796	0.0012640366	2.7429296e-06	1.5314597e-05
è	0.40664682	0.0021496746	0.45470762	0.11695314	0.019165922	0.00034961227	1.5778206e-06	2.561863e-05
i	0.051494334	0.0707897	0.29133937	0.5785221	0.0024943706	0.005359102	4.930131e-07	5.249624e-07
i	0.03496025	0.045085635	0.18169045	0.5025522	0.042857602	0.19283858	8.43485e-06	6.8036716e-06
t	0.07295685	0.07546585	0.116653405	0.48240733	0.13640016	0.11544556	0.00011555883	0.0005553046
t	0.055499896	0.0040142126	0.10890555	0.40526778	0.40794677	0.0051393365	0.001271257	0.011955225
u	0.0737708	0.0003165624	0.08165783	0.094878934	0.7353713	0.008405438	4.1686075e-05	0.0055574705
m	0.036902133	0.036435995	0.053297788	0.20012642	0.39975238	0.26318446	0.0002588854	0.0100419
b	0.027337495	0.00338856	0.05445594	0.23557298	0.413451	0.0063911313	0.05124999	0.208153
r	0.018688727	0.00037849628	0.087311454	0.7936283	0.08252581	0.0036277384	0.00038900692	0.01345042
ò	0.020306222	0.0015107355	0.022977121	0.9262297	0.020928765	0.0013687364	0.00011391537	0.00656473
s	0.016101751	0.019432409	0.06951764	0.28322515	0.20331857	0.3948299	0.0024326968	0.011141859
e	0.5340067	0.037061945	0.064674705	0.041858625	0.29054004	0.004768175	0.0052848742	0.021804923
m	0.035880573	0.009837368	0.037505157	0.047800902	0.08528612	0.39879215	0.0046410384	0.38025674
è	0.029738422	0.00105958	0.060524758	0.05789925	0.10429105	0.029821629	0.46231502	0.25435027
n	0.016836831	0.016752036	0.01772854	0.025176652	0.05381809	0.26492253	0.2280345	0.37673083
a	0.036120545	0.033323772	0.038210034	0.059466094	0.15888329	0.5964492	0.010893621	0.06665346
s	0.02028157	0.019489033	0.020629017	0.023297751	0.032562234	0.15730453	0.2807262	0.44570968
t	0.023410555	0.0027964062	0.028207945	0.030248668	0.043184936	0.016498951	0.40387884	0.4517738
e	0.1442696	0.00019281894	0.23443045	0.058876954	0.3654146	0.08727712	0.062616885	0.046921674
p	0.023573054	0.017223718	0.023853146	0.025810493	0.032477558	0.12579449	0.20640399	0.5448636
l	0.029098528	0.0018571662	0.032765158	0.034807723	0.03929904	0.01845099	0.4489063	0.39481512
ò	0.44210196	0.0048118304	0.13475028	0.15568656	0.026827084	0.008617912	0.020563357	0.20664099
n	0.016082678	0.016075881	0.01650789	0.01997921	0.032833766	0.17637806	0.33738437	0.38475809
n	0.05231404	0.024076061	0.052721854	0.059076313	0.09294888	0.4424327	0.08569453	0.19073561
i	0.119318254	0.00060890854	0.061548825	0.16393363	0.0111964615	0.0034654073	0.012395842	0.62753266
</S>	0.026847072	0.0034408423	0.027174026	0.028799018	0.03157846	0.09417882	0.19478239	0.5931993
