 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.99973565	0.00023704045	2.2786251e-05	4.303942e-06	2.633393e-07	2.0518442e-08	5.921632e-09	4.16229e-09	4.0547885e-09	4.2100448e-09	4.0324064e-09	4.1822568e-09	3.973708e-09
s	0.9637143	0.036199912	8.196122e-05	2.5291497e-06	7.6800586e-07	2.673574e-07	4.406866e-08	2.9692863e-08	1.619264e-08	1.6700023e-08	2.3046844e-08	1.6821792e-08	3.0690495e-09
t	0.6352611	0.34297335	0.01118299	0.010505396	7.7061464e-05	5.240339e-08	1.9121456e-09	6.6443573e-10	1.7600826e-10	2.737616e-10	6.136707e-11	8.102339e-11	9.277828e-12
è	0.9449256	0.05371507	0.0013532218	5.9093845e-06	2.148877e-07	7.85741e-09	3.619988e-09	1.0758744e-09	4.679716e-10	7.252857e-10	5.5884236e-10	1.2221119e-10	1.479223e-11
o	0.49684423	0.5024869	0.00064813497	2.0175725e-05	3.570213e-07	1.5730667e-07	2.2261478e-08	6.621475e-09	1.8658248e-09	1.651063e-09	7.564396e-10	6.061364e-10	1.4566598e-10
s	0.1542533	0.840849	0.0044948678	0.00040275443	6.324742e-08	1.2448646e-08	2.0427404e-09	6.829428e-10	2.6717914e-10	2.5900088e-10	2.5044306e-10	2.4049482e-10	1.252131e-10
t	0.14680931	0.5839278	0.22369188	0.044313896	0.0012528562	4.2620245e-06	5.107505e-09	3.850223e-10	1.2601e-11	8.4076676e-11	1.6311572e-11	4.4002788e-11	2.0656907e-12
o	0.321798	0.6056783	0.071922526	0.0005944145	5.8525156e-06	8.5777407e-07	8.271741e-09	2.5311442e-09	4.383814e-09	7.780355e-09	3.292544e-09	9.1958297e-10	2.5110034e-11
t	0.19473352	0.53883535	0.23753832	0.02800595	0.0008811114	4.8747097e-06	7.370359e-07	9.382477e-08	1.0363505e-08	7.652027e-09	7.5525525e-10	8.268288e-10	1.218004e-09
e	0.0629826	0.3013106	0.40970603	0.21035671	0.014774612	0.00086197327	7.320496e-06	1.231509e-07	1.0122786e-09	5.9366856e-10	6.90588e-10	4.2953398e-11	7.717736e-12
l	0.082414165	0.19726317	0.49136174	0.2180471	0.01089346	1.9966084e-05	3.7563507e-07	4.2235094e-08	5.785195e-09	3.3070608e-09	3.4249203e-10	2.3601016e-10	1.284603e-09
è	0.060735047	0.13812654	0.7006343	0.054324463	0.0339129	0.0120952055	0.00016442286	6.854795e-06	7.8240774e-08	1.4987819e-07	1.7979543e-08	7.810024e-10	1.0033966e-10
f	0.07109164	0.10979933	0.42020634	0.33226708	0.065367386	0.0011732484	9.1556736e-05	2.6952575e-06	3.715993e-07	2.6789198e-07	4.8470653e-08	3.4291459e-09	4.3347494e-08
o	0.037419666	0.09565453	0.39467108	0.39787215	0.05574246	0.017567651	0.0010680439	4.2723746e-06	1.0218746e-07	2.3695268e-08	6.868295e-09	5.3039334e-10	2.6681807e-10
n	0.07931418	0.090545915	0.23372674	0.46107092	0.12323152	0.011167002	0.0009354836	7.85291e-06	3.7862827e-07	9.075742e-08	5.914634e-09	1.8172813e-09	1.47841535e-08
o	0.0389381	0.050540958	0.20116165	0.47368544	0.15406662	0.058946617	0.022376515	0.00028379398	2.387935e-07	4.9067687e-08	2.7662157e-08	6.895177e-11	1.3022104e-10
e	0.034169883	0.03711523	0.0660145	0.29964048	0.5111083	0.0429554	0.008954481	4.135431e-05	2.7027016e-07	5.863185e-08	3.0248963e-09	1.5689955e-10	3.0857574e-09
a	0.069257155	0.07146314	0.08889146	0.26150545	0.42303112	0.057211913	0.027893752	0.0007335764	1.1396319e-05	7.055996e-07	2.681773e-07	2.2711213e-09	4.4702908e-08
d	0.052533265	0.054509133	0.07445742	0.2271533	0.34102297	0.07593499	0.17071922	0.0036480697	2.0795384e-05	7.681421e-07	5.328699e-08	4.866196e-10	1.6897715e-08
r	0.049887802	0.05336929	0.07464883	0.20936549	0.1438198	0.3958445	0.067157604	0.0058428003	5.1670602e-05	1.0874433e-05	1.3387528e-06	8.9087075e-09	3.9880316e-08
e	0.10905501	0.12242297	0.13747321	0.15951625	0.081198275	0.2125004	0.1559407	0.018238693	0.0030175375	0.000547787	8.5863154e-05	2.3636633e-06	9.309754e-07
f	0.03975536	0.040602606	0.05034613	0.1253849	0.36257246	0.31820995	0.05394918	0.008746936	0.00041722343	1.1907019e-05	3.0508884e-06	1.5995521e-08	2.812724e-07
f	0.022848133	0.024984034	0.04779628	0.18808042	0.18931389	0.34527788	0.11926586	0.058459174	0.0030614918	0.0006787897	0.0002265879	4.223819e-06	3.262072e-06
ì	0.03473345	0.060762223	0.038562514	0.046765927	0.3105434	0.45458683	0.046640296	0.007099946	0.00021267422	9.2409486e-05	2.261238e-07	3.1113572e-08	9.696402e-08
