 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.9847484	0.004371595	0.010731343	0.00012844751	1.2317685e-05	2.235352e-06	1.8858391e-06	9.394696e-07	7.7917457e-07	1.3136658e-06	6.682658e-07
r	0.9977271	0.0022705963	2.2552092e-06	4.148601e-08	1.790489e-08	1.2815832e-08	1.0870744e-08	2.7363511e-09	3.333429e-09	1.0154854e-09	1.0263725e-09
t	0.020299038	0.90900826	0.07049979	0.00018387598	8.736008e-06	2.1278612e-07	4.6547576e-08	8.8106935e-09	4.098369e-09	5.9920713e-10	9.5656774e-11
e	0.29791102	0.6993599	0.0026551075	4.7355676e-05	2.6029322e-05	2.1747088e-07	2.466478e-07	2.6222603e-08	5.2716313e-08	1.0479227e-08	8.214657e-09
n	0.0458019	0.9538567	0.00034123575	1.4905338e-07	1.1407613e-08	6.026038e-09	7.778115e-09	1.8597427e-09	1.9417359e-09	8.470722e-10	1.0845425e-09
a	0.102894135	0.88773936	0.009219042	0.00014721515	1.8363527e-07	3.6167909e-09	5.323911e-10	2.1146096e-10	7.683071e-11	5.055161e-11	2.4972212e-12
i	0.10374869	0.7103428	0.18586327	4.513465e-05	6.351705e-08	1.7699211e-08	1.4571393e-08	8.013193e-09	8.871775e-09	8.342225e-10	9.477333e-10
v	0.1610038	0.27551976	0.5398944	0.023494683	8.0247795e-05	3.988199e-06	2.8844318e-06	8.7586166e-08	5.4534567e-08	7.2314044e-10	2.2905868e-09
ò	0.0042697657	0.15679234	0.82180524	0.008649496	0.007818895	0.00034255142	0.000320321	7.47876e-07	6.72834e-07	1.9828292e-09	9.517802e-10
s	0.053034876	0.34512973	0.5452518	0.056251112	0.0003280827	3.7574462e-06	4.8187263e-07	1.5199932e-07	2.7934606e-08	1.8415076e-08	4.2621927e-08
t	0.037827566	0.3098944	0.61630243	0.03424216	0.0015790768	0.00014806859	6.0749876e-06	1.2017627e-07	5.1480754e-08	7.4162754e-10	1.2337519e-10
e	0.00017773981	0.6362192	0.36287534	0.0007161231	9.311603e-06	1.6095291e-06	3.1820647e-07	2.3396153e-07	8.96133e-08	4.8036906e-08	1.176595e-09
s	0.08245331	0.1439595	0.5124049	0.24491027	0.016144564	0.000118564174	8.598791e-06	1.8626247e-07	2.6807411e-08	9.690865e-10	6.8972517e-09
t	0.02311434	0.12112747	0.5271728	0.3169635	0.007902413	0.0035625487	0.00012612432	2.5830861e-05	5.0363774e-06	3.0747715e-09	1.9497363e-10
u	0.00010911572	0.08500102	0.8689573	0.044116426	0.0016141277	0.00018823863	9.98323e-06	2.9555715e-06	7.48134e-07	5.4644975e-08	1.0931788e-08
d	0.07012267	0.089355774	0.22205849	0.51715064	0.09752459	0.00268253	0.0011010272	3.836514e-06	3.6302728e-07	6.84122e-09	5.873559e-08
i	0.018419584	0.06344283	0.28936753	0.4677202	0.098593496	0.059193723	0.0026687384	0.00056589773	2.7835778e-05	1.122449e-07	5.972464e-08
è	0.039171454	0.051880766	0.11133721	0.44845024	0.31091264	0.025997994	0.012235786	1.3081098e-05	8.2233544e-07	7.6952364e-09	6.294176e-08
o	0.023714384	0.035454657	0.12999783	0.42697814	0.36102772	0.012372177	0.010406722	4.512489e-05	1.953414e-06	4.1258208e-08	1.1639787e-06
n	0.0500189	0.054326743	0.08125103	0.32911533	0.1819079	0.0753263	0.22792839	0.000118226926	1.5160165e-06	1.0194193e-07	5.521695e-06
a	0.059796024	0.06394477	0.08478264	0.29599273	0.20396288	0.23038365	0.05954836	0.0015616756	2.1157537e-05	1.1533433e-06	4.91712e-06
n	0.07724681	0.07944573	0.09111167	0.21580566	0.20436311	0.16748567	0.16223535	0.0022378187	7.3551164e-06	1.08584594e-07	6.066785e-05
a	0.050382983	0.054033592	0.075165324	0.28019422	0.23893107	0.2502876	0.04802563	0.0029006738	4.0598192e-05	3.6034112e-06	3.4725177e-05
m	0.046531178	0.047827125	0.054761324	0.12758295	0.1861668	0.24373415	0.28715965	0.0058748643	3.09138e-05	6.367871e-07	0.00033042874
à	0.037283637	0.07388106	0.09602325	0.27575836	0.12895656	0.29118866	0.0078056958	0.0825076	0.004256172	0.0021486615	0.00019031584
s	0.01865649	0.018934822	0.020848641	0.038543917	0.1499077	0.2682579	0.38391647	0.09553491	0.003613135	0.00021719855	0.0015686984
o	0.01710523	0.018003372	0.021112083	0.05028328	0.19534366	0.31966865	0.17301868	0.19950275	0.0021406866	0.0006024426	0.0032191554
n	0.027059246	0.02960923	0.030034147	0.033434015	0.055901453	0.11077048	0.27887198	0.31591755	0.10547834	0.006949972	0.0059735873
a	0.027740676	0.029063197	0.029842436	0.036487527	0.07813352	0.18214552	0.23025984	0.3603355	0.016897714	0.0027709545	0.00632318
d	0.035941344	0.036561243	0.036929503	0.039578848	0.052235894	0.102633566	0.28690457	0.23837619	0.13133524	0.027768146	0.011735424
i	0.027688246	0.03815352	0.03978639	0.049458932	0.061473787	0.22743185	0.021982055	0.47564757	0.028004495	0.028555268	0.0018177779
v	0.02472346	0.02569488	0.026016137	0.026997946	0.038166095	0.064646915	0.15863448	0.24575077	0.23497088	0.12824266	0.026155766
e	0.003495937	0.045012105	0.047094673	0.04594831	0.016269973	0.08001888	0.023217317	0.5336851	0.074313045	0.076214746	0.05472999
n	0.017175296	0.024495345	0.02471588	0.025558567	0.03349486	0.05230005	0.12147721	0.20514709	0.2424197	0.124619335	0.12859675
t	0.011059017	0.01987294	0.020110298	0.021774298	0.031925023	0.061332453	0.089853466	0.2358814	0.1901104	0.09522853	0.22285214
è	8.686006e-05	0.041331768	0.067549504	0.013493526	0.013987524	0.05202709	0.009240451	0.28407395	0.18756899	0.31392488	0.016715402
s	0.015312845	0.015338408	0.015484958	0.016702866	0.024467954	0.044050325	0.11317459	0.16805144	0.15728904	0.18782224	0.24230537
s	0.01720013	0.019041535	0.019500772	0.019135354	0.028374273	0.05003559	0.07799929	0.19878437	0.13284919	0.22608204	0.2109974
o	5.772662e-05	0.05603658	0.13087273	0.03227376	0.035253976	0.07903666	0.00090051006	0.14426512	0.025840264	0.4760742	0.019388577
