 	lo	ho	finito	di	fare	</S>
a8	0.09450306936	0.2946489367	0.03962027	0.5083635	0.0114173105	0.0514469145
a31	0.03277002976	0.130613531367	0.24415398	0.551134746667	0.0103395661667	0.0309881441667
a20	0.0131348954533	0.106132240122	0.56525088	0.275857708889	0.00819010505557	0.0314341667222
a24	0.0111681582844	0.0746510100407	0.50640062	0.18315853963	0.0253877263519	0.199233946574
a18	0.0160073167615	0.0448129306802	0.29499537	0.206320406543	0.072640717784	0.365223265525
a31	0.0236681659205	0.0466733792267	0.253691626667	0.186204205514	0.0817888325947	0.407973805175
a20	0.0231536243068	0.0424276744089	0.336462438889	0.164887185171	0.0860338575316	0.347035248392
a10	0.0194643964356	0.0581073981363	0.457209262963	0.188280611724	0.104846314511	0.172092043797
a20	0.0175665698119	0.0748338970454	0.545995220988	0.206707010575	0.0816627881703	0.073234551599
a7	0.012088333604	0.0664017413485	0.609415706996	0.222156373525	0.0568776327234	0.0330602598663
a31	0.0249408475347	0.0610760881162	0.580700768999	0.229847047842	0.0746219329078	0.0288133232888
a20	0.0294026721782	0.0718563770387	0.540093723	0.246163459281	0.0845517943026	0.0279319784296
a18	0.0197985613927	0.120588272346	0.518645551	0.249435453094	0.0710198114342	0.0205123701432
a24	0.0289783494642	0.191709004115	0.459017467	0.211386231031	0.0815860838114	0.0273228843811
a46	0.118090034488	0.279790414705	0.329188332333	0.15520088201	0.0786571122705	0.0390731964604
a31	0.147401553496	0.265615514902	0.245603167444	0.144514729003	0.10693411509	0.0899308861535
a33	0.243756213165	0.224879688301	0.193798852481	0.129770366334	0.10708886303	0.100706017718
a8	0.413197837722	0.267117362767	0.132895082827	0.0799697454447	0.0544650496767	0.052354899906
</S>	0.436044838861	0.288397021383	0.123975724413	0.0688778377223	0.0423302008383	0.040374342453
