 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.0231308555676	0.0607951417875	0.11681402	0.472255345	0.14495553	0.0376914325	0.019346727	0.051543074	0.073467823
a28	0.00775887236763	0.0250136301208	0.276155406667	0.491564771667	0.117152233333	0.0183145479667	0.00948954793333	0.0222809566667	0.0322699843333
a31	0.00283954478921	0.0140605879403	0.370730345556	0.334630280556	0.167768784444	0.0312469981222	0.0140592102444	0.0231038425556	0.0415604014444
a8	0.0011545798374	0.0057014395981	0.241076370519	0.219523935185	0.199236381481	0.113900819374	0.117366260748	0.0394649911852	0.0625752278148
a31	0.000388962347033	0.00191774756937	0.11781699884	0.150290160062	0.226458520494	0.168266269791	0.200832623583	0.0559205610617	0.0781081679383
a28	0.000140211734911	0.000685113365123	0.0713685599467	0.109194047687	0.219320743498	0.225128686597	0.193558311194	0.0681858483539	0.112418505979
a10	7.7643075637e-05	0.000344801305041	0.0655631469822	0.0985880735623	0.154606017833	0.250311472199	0.189128243731	0.0743271127846	0.167053521993
a39	6.0533896879e-05	0.000237276745014	0.0618782856607	0.0891799895208	0.114542139278	0.292688790733	0.210316871244	0.0751920309282	0.155904092664
a31	7.73609389597e-05	0.000199490855005	0.0725516818869	0.0658304381736	0.0829324330927	0.306805816911	0.248522680415	0.0895624803094	0.133517589555
a20	0.000229164619653	0.000697428241668	0.0803633619623	0.0716902693912	0.0907666810309	0.245519492304	0.213665766805	0.151608713436	0.145459096518
a31	0.00181137627322	0.00435968008056	0.0768391836541	0.0606678397971	0.0926923103436	0.215846577435	0.204812212268	0.214222774479	0.128748025506
a18	0.00240476984441	0.00595612439352	0.0728865078847	0.0603505899324	0.0980842267812	0.173267872478	0.184743358756	0.30016912816	0.102137412835
a41	0.0029483069348	0.00817365049784	0.0492525852949	0.0691925233108	0.11330891226	0.162439180826	0.124044286252	0.39501290272	0.075627651945
a7	0.00412468477827	0.0117770984993	0.0427916114316	0.0710181557703	0.112562060753	0.145086595275	0.0960180517507	0.449074380907	0.067547357315
a38	0.00662676672609	0.0175634761664	0.0550361458105	0.0709438532568	0.103167885584	0.139995150092	0.0884147415836	0.449732586969	0.0685193907717
a10	0.00944610757536	0.0250035570555	0.0819088386035	0.0580182067523	0.0699718038613	0.160854010031	0.133946070528	0.38571830899	0.0751330952572
