 	mio	padre	ha	lavorato	sempre	</S>
a23	0.0456348717376	0.12767704434	0.276232545	0.454276295	0.050532726	0.04564655565
a31	0.0153896243043	0.10744241434	0.423099978333	0.411250625	0.0248447387867	0.0179726559833
a37	0.00626395783477	0.129317511447	0.543121422778	0.193837098333	0.0196218867156	0.107838160994
a31	0.0178380964449	0.094698429149	0.533731984259	0.152036016111	0.0251040382385	0.176591470331
a37	0.0210910726483	0.0598966200497	0.442961854753	0.177955688704	0.0422084377462	0.25588634011
a3	0.00750582649277	0.0273445131832	0.233482345584	0.167012269568	0.0822259659154	0.48242909337
a31	0.00305569700759	0.0163573745611	0.136920385861	0.110238653189	0.104359331972	0.629068544457
a3	0.00170311775586	0.0121158385204	0.099951196287	0.0781425043963	0.278755577324	0.529331741486
a44	0.0150764616053	0.0694257611735	0.133299929762	0.0904607314654	0.381742089108	0.309995000495
a31	0.0784937705351	0.215709973724	0.155611085254	0.102361487155	0.273368809703	0.174454846832
a8	0.132836713512	0.350228871241	0.160348337085	0.0874184607183	0.169242772234	0.099924848944
a31	0.225741057837	0.328859183747	0.166855679028	0.0916938252394	0.106631563078	0.0802187363147
</S>	0.313876403919	0.257894241874	0.129488039514	0.0948881226197	0.110707661539	0.0931455781574
