 	voglio	che	Maria	venga	domani	</S>
a20	0.02822987564	0.11583507315	0.01860452	0.0768733595	0.0897685675	0.67068858
a21	0.0114792435067	0.0508528064833	0.235178255667	0.0532989178333	0.0779078375	0.571282905333
a31	0.0229066850356	0.139131235494	0.456419918556	0.0593154869444	0.0709914395	0.251235235778
a37	0.0323413616785	0.217349381831	0.473278482852	0.0674280296481	0.0415023825	0.168100393926
a31	0.0198754624595	0.156325778944	0.549540517617	0.069848041216	0.0363175438333	0.168092674642
a35	0.0081395939365	0.0767619869813	0.458260242539	0.0930821804053	0.0478418819444	0.315914084881
a31	0.00560326852883	0.0431499423271	0.278745937513	0.147476303468	0.0790432459815	0.445981251627
a20	0.00878528717628	0.060158415109	0.202808725838	0.175621721156	0.116514307327	0.436111507209
a31	0.0226414213921	0.113787361703	0.109044101946	0.210283600385	0.152119342442	0.392124155736
a18	0.0269006467974	0.136785657234	0.0550994626487	0.220928650128	0.161596290814	0.398689295245
a31	0.0232577215991	0.0951110124113	0.0342259255496	0.246053326709	0.177572796938	0.423779221748
a3	0.021211675533	0.0818449874704	0.0264577275165	0.247246688903	0.184376845646	0.438862077249
a13	0.024723625511	0.137084569157	0.0229329258388	0.195285972968	0.166575001882	0.453397872416
a37	0.0333377751703	0.172446333052	0.0162863549463	0.220968857656	0.191968197294	0.364992437472
a46	0.0339383503901	0.266588784351	0.0142883003154	0.224428922552	0.195645212431	0.265110425824
a31	0.0356314994634	0.254161136117	0.0134755534385	0.234887417517	0.21792448081	0.243919908608
a18	0.0449186204878	0.225044000039	0.0130577224795	0.243400602506	0.23215987027	0.241419189536
a46	0.0788594768293	0.410782933346	0.0178667581598	0.166737490835	0.160466201423	0.165287158179
</S>	0.103500043415	0.511560866673	0.0222402940799	0.122139920417	0.118802692711	0.121756191589
