 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.0280848768072	0.0395301241125	0.245062785	0.2646802315	0.09023101	0.0535151265	0.07822397165	0.200671895
a31	0.0107741271405	0.0321625407792	0.390007938333	0.3199684105	0.103983363333	0.0341085331667	0.02780844835	0.0811866271333
a20	0.0050534126635	0.0301652175597	0.318701864778	0.224120236833	0.212669557778	0.0583673463889	0.0206032544833	0.130319081178
a31	0.00188488598117	0.0109665063199	0.136307699593	0.135878155611	0.256915225926	0.090711575463	0.0740987298278	0.293237197059
a37	0.000797448409723	0.0042251393733	0.0623582988643	0.0837189138703	0.206466271975	0.0813703091543	0.178152553276	0.382911042353
a14	0.000528727709241	0.00195506562443	0.0363149972881	0.0558932936234	0.210635040658	0.0790995943848	0.271301001092	0.344272280784
a10	0.00208992686975	0.00227604120814	0.035920259096	0.0350783732078	0.333582293553	0.0988102767949	0.263313100364	0.228929736928
a31	0.00440099185658	0.00371454953605	0.0441393293653	0.0350244010693	0.360671327851	0.100014595598	0.243468303455	0.208566488976
a37	0.00642022585219	0.00476602594535	0.0424472404551	0.0490468486898	0.266624792617	0.0983894085327	0.228348841152	0.303956602992
a10	0.00858946228406	0.00534126781512	0.0333477141517	0.0583129128966	0.202799337539	0.101003479511	0.169833647051	0.420772167664
a14	0.012349748428	0.00770779487171	0.0345416217172	0.0671457796322	0.135459402513	0.105828949837	0.148760315684	0.488206382555
a0	0.0122325633093	0.00853164795724	0.0349092705724	0.0850959718774	0.101634950838	0.151250676612	0.175632545228	0.430712354185
a20	0.0287694886031	0.0326905279857	0.0537968561908	0.0991930306258	0.074620097946	0.180823668871	0.191724025076	0.338382251395
a33	0.0334395045344	0.0483871246619	0.10499741073	0.152683030209	0.064755806982	0.168043419624	0.165864118359	0.261829557132
a20	0.0403263848448	0.0538527202206	0.10687855591	0.15510946607	0.0581470376607	0.170480609875	0.164677282786	0.250527949044
a31	0.0703587232816	0.0685434967402	0.0602187966367	0.0807236713567	0.0356093945536	0.184207429958	0.190518534262	0.309819966348
a0	0.0861710760939	0.0849105572467	0.0833118578789	0.0954858571189	0.0405333748512	0.169004429986	0.175234246754	0.265348622116
a41	0.117302810365	0.173314557416	0.124519412626	0.11502631904	0.0431424989504	0.130141441995	0.128669880918	0.167883082039
a31	0.188131366788	0.226593542472	0.0924093868753	0.0727631970133	0.0314066956501	0.119279072665	0.120776996973	0.148639725346
a37	0.198297158929	0.220555920824	0.116132344958	0.0814089230044	0.0363943958834	0.108224700888	0.109705075658	0.129281481782
a31	0.24736684631	0.236569986941	0.127668630319	0.0866845060015	0.0403589572945	0.0844434436293	0.0840738202193	0.0928338292607
a18	0.272570262103	0.256243225647	0.146530038773	0.0901771503338	0.0396064584315	0.0640385562098	0.0632996774064	0.0675346370869
a8	0.165237132701	0.298019051882	0.236387296258	0.125263566778	0.0442127654772	0.0444556170699	0.0424366508021	0.0439879396956
a20	0.1438592929	0.316532890627	0.210931302086	0.117153075593	0.0526195784924	0.05377313569	0.052026662934	0.0531040718985
</S>	0.16900648645	0.309133325314	0.157116766043	0.100808922797	0.0597233242462	0.068490617845	0.067229341467	0.0684911859492
