 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.031534338121	0.20339815785	0.124576585	0.09818463	0.093732978	0.37270146175	0.01958856615	0.00446668105	0.00869095418	0.0241385963005	0.018987018682
a23	0.0105199429498	0.07068496695	0.0695344416667	0.0940500233333	0.137961162667	0.568512920583	0.0160839508167	0.01198280405	0.00365329301333	0.00891183396717	0.00810458454867
a31	0.00354515753337	0.0255250844833	0.0433518488889	0.0905056211111	0.164316727556	0.600496906861	0.0293738739389	0.0268480170167	0.00317691700444	0.00543124092239	0.00742855604956
a23	0.00122122812092	0.0090809092291	0.0189583810563	0.0562952626137	0.114651060719	0.51067489562	0.101762556313	0.137583152339	0.0331481295015	0.00586175690746	0.0107626786832
a10	0.000503544172107	0.00317027946437	0.00853828777877	0.0370343347812	0.068627426773	0.383262391873	0.136348320104	0.198754157446	0.125627169834	0.0159742776358	0.0221597888944
a31	0.000287391034036	0.00122287258812	0.00561634655959	0.0372081509271	0.0759180839243	0.340895887291	0.0997673880347	0.136152365815	0.225609393278	0.0333129672119	0.0440091469648
a37	0.000132870239345	0.000481511624373	0.00315243208653	0.0264698219757	0.0803881013081	0.245106465764	0.0778699453449	0.0988494819383	0.244938871093	0.116562205737	0.106048332322
a27	0.000137799874448	0.000666982489791	0.00492860729551	0.0323341123252	0.105738410436	0.222339935255	0.0665233227816	0.0775846806461	0.182486800364	0.179135295246	0.128124090774
a31	0.000682361158149	0.0011488874966	0.0095163860985	0.0460766467751	0.0956237794787	0.351918511752	0.0813069692605	0.0743010035487	0.104560543455	0.139509611749	0.095355330258
a44	0.00213931238605	0.0028176063322	0.0200931546995	0.0598302472584	0.0754430678262	0.457511237251	0.0974093997535	0.0795854411829	0.0574246678183	0.0845265582497	0.0632193207527
a23	0.0129165182287	0.0100965845107	0.0584849085665	0.0926508657528	0.0902170712754	0.442306972417	0.0947093212512	0.071415267061	0.0332648332728	0.0512490680832	0.0426885985842
a37	0.0305128290762	0.0345421278369	0.0824060278555	0.0930378205843	0.0857814157585	0.282035837472	0.0740312310837	0.043154821687	0.0230171710909	0.106616720361	0.144864023861
a38	0.0396120700254	0.0502389326123	0.0775779159518	0.0663288828614	0.0904545639195	0.143226089157	0.0537913370279	0.024935057229	0.0200529845303	0.17975696012	0.254025241287
a46	0.0512997686751	0.0374251348708	0.0679015336506	0.0828592716205	0.117377331307	0.127264959719	0.050213429676	0.0213700950763	0.0160580043434	0.163472034707	0.264758453762
a31	0.048206896225	0.0250069382903	0.0470362655502	0.0783687942068	0.106129426102	0.0988954469063	0.0531927975587	0.0285544950254	0.0370140661145	0.192180256236	0.285414607921
a28	0.048211897075	0.0319179607634	0.0393806665167	0.0496914640689	0.096696131034	0.0671641659688	0.0615005168529	0.0326493463418	0.0518482380382	0.244773658745	0.276165935974
a31	0.046064301025	0.0337864425878	0.0373054861722	0.0403080853563	0.0995025870113	0.0578333143229	0.068611918951	0.0393658067806	0.0730029053461	0.266925509582	0.237293645325
a14	0.039824382675	0.0317678428626	0.0388128030574	0.0407633334521	0.0947115856704	0.067452180441	0.092938746317	0.0521327049269	0.0874217394487	0.250187169861	0.203987515108
a31	0.0413656945583	0.0395259899542	0.0445759966858	0.0449372961507	0.0986455052235	0.0724514684803	0.110980935439	0.0669187496423	0.103964310816	0.215966209954	0.160667851703
a20	0.0432698265194	0.0472085773181	0.0645813922286	0.0692258470502	0.110993725075	0.0782958578268	0.104433295146	0.0661175132141	0.100057700272	0.186546986651	0.129269290568
a31	0.0537677165065	0.0653084424394	0.0806913140762	0.0868078623501	0.116884415025	0.0901932892756	0.107155113382	0.0714814344047	0.0835248067573	0.140400392217	0.103785236856
a20	0.0573032131688	0.0818773341465	0.0894347546921	0.0942710041167	0.109538278342	0.105877316425	0.111231869461	0.0752003248016	0.0764909112524	0.113734882406	0.085040148952
a31	0.0624883623896	0.0949728847155	0.0965683482307	0.100530324706	0.105154820781	0.117733832142	0.108672788487	0.0732726182672	0.0662903927508	0.094919085802	0.0793965483173
a20	0.0767880687965	0.110574439905	0.0965198960769	0.0939031415687	0.0931986002603	0.112056520714	0.111652428162	0.0803830394224	0.0668610749169	0.0840905906007	0.0739721787724
a10	0.0954429762655	0.141350791635	0.096843575359	0.0889526705229	0.0839824337534	0.107037500238	0.107501379387	0.0776135731408	0.0596497923056	0.0729135055336	0.0687117869241
a31	0.0934040054218	0.145000623878	0.0901044101197	0.0837070001743	0.0831804429178	0.0929068434127	0.094834833129	0.0845114210469	0.0752017261019	0.0798707218445	0.0772779506414
a37	0.101933595141	0.153423987959	0.0912537033732	0.0808829450581	0.0792316376393	0.0888488211376	0.093411411043	0.087086590349	0.073696504034	0.0761306796148	0.0741001065471
a38	0.124541491714	0.193968695986	0.0908794861244	0.074494888686	0.0705703925464	0.0813672037125	0.086943733681	0.082222496783	0.0643519680113	0.0658077788716	0.0648518535157
</S>	0.129818835857	0.205526877993	0.0878101880622	0.072497672343	0.0694529162732	0.0771963218562	0.0816557968405	0.0797359983915	0.0653646190056	0.0657831594358	0.0651575917578
