 	sul	muro	vuole	uno	specchio	</S>
a33	0.02029991207	0.0804482745	0.266736875	0.146661205	0.15018423	0.33566955
a31	0.0244548724033	0.294950437833	0.226801181667	0.1074679486	0.1079102148	0.238415359667
a23	0.0266847903344	0.368528926611	0.206777043889	0.103397673133	0.138948399733	0.155663162889
a31	0.0101919895115	0.13122105087	0.164902931796	0.102444426578	0.315385853244	0.275853744296
a28	0.00383588211383	0.0463908600967	0.0644047117653	0.054602087726	0.468643927748	0.362122504765
a31	0.00138800760128	0.0171342508389	0.0316741815884	0.0389946495753	0.454048685916	0.456760234922
a39	0.000573707038093	0.00733929390963	0.0208510561961	0.0923739635251	0.352900538639	0.525961458307
a31	0.0098267343637	0.0189063942665	0.0633431273987	0.128641326508	0.28908321288	0.490199179436
a41	0.0136613568879	0.0260600234222	0.144138789133	0.161224290836	0.225822037627	0.429093473145
a37	0.010221802396	0.0342400148074	0.173466456378	0.204492010279	0.189602969209	0.387976747715
a41	0.015675640132	0.0802408849358	0.219041102126	0.197223223426	0.161310099736	0.326509069238
a31	0.0436098847107	0.171895834979	0.197367245709	0.188247957809	0.159408859912	0.239470243079
a37	0.0580356749036	0.222265788326	0.203536150236	0.168491522603	0.150117561304	0.197553317693
a18	0.0730116549679	0.284844319442	0.255143786745	0.148918744201	0.105580173435	0.132501345898
a31	0.139721271656	0.366859796481	0.173496208915	0.1160311614	0.0954065994783	0.108484998633
</S>	0.181146425828	0.37478774824	0.120103829458	0.1087714557	0.103108834739	0.112081734317
