 	le	ragazze	vogliono	guardate	</S>
a10	0.158013493335	0.0615614625	0.023062968	0.07171288	0.685649215
a20	0.053385675635	0.0346999545	0.0273882943333	0.137962663333	0.746563458333
a31	0.0200653511117	0.0321848145	0.0243943844444	0.352744274444	0.570611186111
a20	0.0092114773039	0.0229440218333	0.0201072168148	0.449252824815	0.498484452037
a11	0.00515728226797	0.0153425911111	0.0482024266049	0.458603408272	0.472694307346
a31	0.00553264738932	0.015022346537	0.054024707535	0.565475369424	0.359944942449
a0	0.00514609776311	0.0120650096123	0.159381041178	0.510567523141	0.31284033415
a31	0.039668249421	0.0596330623041	0.243974857059	0.367974741047	0.288749084717
a39	0.051472467007	0.0756499424347	0.25176855902	0.291937523682	0.329171488239
a18	0.029176227869	0.0577626391449	0.33188731634	0.194330401227	0.386843412746
a31	0.0509657759563	0.117583143048	0.285307123447	0.128806193742	0.417337754249
a8	0.0500795106521	0.111550958016	0.316895875816	0.119305331247	0.40216830475
a31	0.0427301655507	0.0863264663387	0.327739065272	0.109933950416	0.433270334917
a46	0.0453282598502	0.0876223534462	0.341893395091	0.111603373472	0.413552594972
a18	0.0847910912834	0.124371675815	0.393464131697	0.101311914491	0.296061168324
a35	0.118542053761	0.240900278605	0.298696537232	0.085639616497	0.256221499441
a31	0.095826889587	0.226676174535	0.260902539077	0.101742000499	0.31485238648
a39	0.117481891529	0.268648456512	0.222321946359	0.0956773301663	0.29587037216
a8	0.22232494051	0.393199178837	0.166321270453	0.0703687213888	0.14778590072
a23	0.31514928017	0.413065712946	0.130002845151	0.0522480884629	0.0895340885733
</S>	0.330755475085	0.422543056473	0.118958722575	0.0494840442315	0.0782587117867
