 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.171163025	0.06189774275	0.07250069575	0.0152975287	0.007054098	0.0139898925	0.092360688	0.565736325
a39	0.144474091283	0.0210732063747	0.0248887962543	0.00544983317333	0.00348114676667	0.0158704931667	0.121167846	0.663594591667
a41	0.0518023923777	0.00727480951623	0.0088189081891	0.00270885543111	0.00738197468889	0.0380464243889	0.269344635333	0.614622020556
a39	0.0235307151259	0.00269853817208	0.00362523184303	0.00398922151037	0.0224770562296	0.0962217781296	0.404178385111	0.443279096852
a20	0.0189553953753	0.00141135755736	0.00207475722768	0.00489821867012	0.0264442037432	0.100809819377	0.370517295037	0.474888952284
a0	0.0192712417918	0.00104867676579	0.00172910614256	0.00676189259004	0.0234677709144	0.062829748459	0.334684748346	0.550206804095
a31	0.0808824022639	0.0570752029019	0.0348504693475	0.0198237691967	0.0302764739715	0.0475622024863	0.247180662782	0.482348811365
a13	0.114049847421	0.0794271678006	0.0505603167825	0.0446749163989	0.0470745539905	0.0667223484954	0.176160447594	0.421330413788
a17	0.0698816624737	0.0348648921002	0.0368328332608	0.096800592133	0.0975188229968	0.134769342832	0.145114669198	0.384217204596
a31	0.0784260074912	0.1247364167	0.125137325087	0.120329910711	0.106182626666	0.123326872277	0.084043515066	0.237817334865
a3	0.0759213551637	0.152407939567	0.147629115696	0.11652270357	0.101076027889	0.132336042092	0.105443067022	0.168663758288
a46	0.0406714400546	0.0562061915223	0.0674251605653	0.174304287857	0.188421705963	0.209962440697	0.120989257007	0.142019523763
</S>	0.0293898185273	0.0327084722611	0.0490078522826	0.221576023929	0.252208637982	0.231325095348	0.0825672155035	0.101216898381
