 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.05829450375	0.2498445285	0.02129887608	0.1243091385	0.06268181285	0.002113669375	0.0771201824	0.404337327
a0	0.02219804185	0.285691021833	0.0112926297467	0.129201011833	0.0638225711833	0.002484919225	0.0777310890333	0.407578718333
a28	0.01841488405	0.346412803944	0.0202964119156	0.189007477278	0.121543452061	0.00631959494167	0.0589756612444	0.239029698778
a31	0.01806597435	0.182039761315	0.0194152233052	0.132319167426	0.101810347687	0.00885782918056	0.153923763748	0.383567896259
a24	0.00974202578333	0.086042347105	0.0075093948684	0.0532469328087	0.0422776795623	0.00617820826019	0.294158451249	0.50084494542
a46	0.00586060749444	0.052696126035	0.0124398037228	0.0388003336029	0.150100249854	0.0326410467534	0.318569200416	0.388892628473
a31	0.00379385826481	0.034165472345	0.0144833651743	0.0333318468676	0.189181264285	0.0423953412511	0.308696426805	0.373952422824
a24	0.00330098995494	0.023368075115	0.0213100646581	0.0402959186225	0.272420019095	0.0473994907504	0.252704448935	0.339201047608
a31	0.0262522403183	0.024928002705	0.067704604886	0.115107244208	0.411262406365	0.0566540902501	0.136778172978	0.161313293536
a20	0.0364743111061	0.024902421235	0.104706778295	0.181506064736	0.433919335455	0.0533918680834	0.0802603816593	0.0848388678453
a29	0.0217302943687	0.022926112745	0.161429329432	0.192268581579	0.461833575152	0.0517067443611	0.0421261412198	0.0459792406151
a20	0.0225095624562	0.0378195295817	0.244555693144	0.194315777193	0.411682855051	0.0369119931204	0.0251135087399	0.0270910728717
a29	0.0307640738187	0.0569484598606	0.286540431048	0.191127115731	0.356180091684	0.0397761390401	0.01880716408	0.0198565096239
a13	0.0515031296062	0.0826538699535	0.295269677016	0.185744175244	0.299534297228	0.05262755968	0.0160790161933	0.0165882695413
a17	0.108634123202	0.122835119984	0.266327345672	0.180442218415	0.231838625743	0.05929387756	0.0152175683978	0.0154111191804
a31	0.190584057734	0.148890213328	0.207535615224	0.149727664138	0.168952625248	0.0682433868533	0.0328940337993	0.0331723810601
a44	0.180949912578	0.152851331109	0.160164685075	0.178785306046	0.168238565083	0.0799262789511	0.0390600722664	0.04002383002
a8	0.155769337526	0.171181717036	0.142411291692	0.222435862015	0.180705115028	0.082186076317	0.0221837697555	0.0231268341733
a6	0.197059302509	0.193750442345	0.148987217231	0.194727140672	0.158803915009	0.0770293221057	0.0146900789185	0.0149525832244
</S>	0.213581426254	0.200218446173	0.159743843615	0.179280560336	0.150270992504	0.0719766510529	0.0124210659593	0.0125070176122
