 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a31	0.0194317133653	0.0215308117925	0.0450306205	0.3878556	0.24940809	0.12217966	0.0115112366	0.00652257	0.0054696609	0.03263992447	0.0281822315	0.01300602165	0.05723179294
a41	0.00647727945189	0.00718773865117	0.0181857051333	0.33510458	0.225824023333	0.25815937	0.0174605268667	0.018270452	0.0129169625667	0.0129742953367	0.0158564888333	0.00933155465	0.0622509862733
a37	0.00216233010953	0.00248223972906	0.0905145930111	0.24270755	0.210063221111	0.26728576	0.0233390802889	0.033083604	0.0170040111889	0.00825439231223	0.0174869216111	0.0117864232167	0.0738298554244
a24	0.000724986660277	0.000925850394687	0.145781111004	0.238161023333	0.31869749037	0.144398243333	0.024630662763	0.0340361413333	0.0124275978963	0.00633906620408	0.0222493782037	0.0142252024056	0.0374032354748
a28	0.000254719153192	0.000465770316562	0.113635830335	0.215930024444	0.441004090123	0.098494623111	0.0213308272543	0.0289936341111	0.0109606331321	0.00500338120136	0.0262599370679	0.0177627811352	0.0199037401583
a17	0.000248599276064	0.00192349345885	0.101287743445	0.229020918148	0.478909873374	0.071472122037	0.0193188714181	0.0252110023704	0.00974842137737	0.00429748793379	0.0245329330226	0.0207800447117	0.0132484697194
a31	0.000393842988688	0.00291480821962	0.0852210361483	0.191595579383	0.490252944458	0.064371059679	0.0235219174727	0.0343238857901	0.0118292607925	0.0113761761446	0.0291467906742	0.0424592362372	0.0125934799065
a39	0.000401254792896	0.00219052870654	0.0966553237161	0.208600809794	0.460526134819	0.0593740965597	0.0231520844909	0.03380383793	0.0127781882642	0.0152621447149	0.0286466108914	0.0473559980791	0.0112529906022
a31	0.000273415154299	0.00139990300885	0.0838004292387	0.201698433265	0.41463555494	0.0916401688532	0.0272669078303	0.0297008116433	0.0170983580881	0.0162365592383	0.0314750052971	0.075074023693	0.0097003781674
a17	0.0002553553481	0.00130303127628	0.11964564108	0.188480057755	0.37261661498	0.0963132186177	0.0268252283768	0.0268246145478	0.0186818140294	0.0227146357461	0.0320128599324	0.0843752668977	0.0099516058558
a18	0.0105678547994	0.0851812231588	0.140332433027	0.181746472585	0.280359274993	0.0854563652059	0.0426939132256	0.0342028615159	0.0251297210098	0.0208853402487	0.0270165764775	0.0577195279659	0.00870838975193
a24	0.0269885222665	0.163528444386	0.073235469009	0.0996817915283	0.193132581664	0.129684961735	0.0895480657419	0.058891897172	0.0350121360033	0.0148266660829	0.0297033331592	0.0612892249886	0.0244768769173
a18	0.0428385420888	0.203935571462	0.0457525026697	0.0713764158428	0.152561602221	0.135293057245	0.104341650247	0.0681251843907	0.0382101173344	0.0119488316943	0.0303558957197	0.0598458373295	0.0354147849724
a31	0.0594168520296	0.184398737154	0.0292160925566	0.0571862182809	0.123485299074	0.114895702415	0.0943469084157	0.0728153901302	0.0608789011115	0.0387632772314	0.0594607999066	0.0801412791098	0.0249945626575
a17	0.0909359940099	0.149120719051	0.0379877601855	0.0794018310936	0.117438473025	0.101031672472	0.0747622228052	0.0580270200434	0.0620120087038	0.0481283047438	0.0658450989689	0.0857734403699	0.0295354792192
a20	0.14274068467	0.24508733635	0.0464025420618	0.0834403016979	0.092757957675	0.0766528534907	0.0546109062684	0.0419944700145	0.0439176885679	0.0261677325813	0.0437791486563	0.0634014761233	0.0390468997397
a17	0.186985928223	0.322437608783	0.0396245786873	0.054412787566	0.0603295245583	0.0548119701636	0.0472431650895	0.0423656700048	0.042598584856	0.0206696708604	0.0404434902188	0.0494710040411	0.0386060182466
a31	0.209725942741	0.248412750928	0.0383817118958	0.0506585728553	0.0576208035194	0.0558348113879	0.0529259476965	0.0508501566683	0.0511006096187	0.0354735019535	0.0494133774063	0.0537419980137	0.0458598324155
a17	0.194743640914	0.216562878309	0.0429959226319	0.0528982962851	0.0596353738398	0.0588802994626	0.0575293785655	0.0563353282228	0.0561403512062	0.0401999176512	0.0542254858021	0.0578568326712	0.0519962788052
a31	0.224377836971	0.207705167436	0.0476629362106	0.0525546127617	0.0561092306133	0.0554135801542	0.0546917415218	0.0538290554076	0.0534293164021	0.0371951078837	0.051388841934	0.0548997062237	0.0507428262684
a0	0.291369435657	0.207651133812	0.0446840810702	0.0475184429206	0.0491057208711	0.0481433680514	0.0477115728406	0.0471146084692	0.0467332798007	0.0332855308612	0.0444882786447	0.0480194684079	0.0441750687561
a31	0.331641095219	0.204436381271	0.0446184410234	0.0449891709735	0.0450669122904	0.0439673676838	0.0436470556135	0.0431408721564	0.0427458549336	0.0301862195204	0.0404052675482	0.0439659184693	0.041189447252
a8	0.37584523174	0.19296355709	0.0446855520078	0.0410904463245	0.0406448787635	0.0396595442279	0.0390648832045	0.0393999533855	0.0408161636445	0.0296611318401	0.0383418458494	0.0403403061564	0.037486502084
a46	0.399113303913	0.26023346903	0.0396602596693	0.0327152537748	0.0318391442545	0.0308525687426	0.0284959514015	0.0302475057952	0.0326284208815	0.0217662199467	0.0302805119498	0.0315918673855	0.030575530028
a39	0.379558194638	0.27620540301	0.0368614085564	0.0317847282583	0.0316036060848	0.0312383769142	0.0288895704672	0.0306474699317	0.0321399956272	0.0275065769822	0.0311711219833	0.0313356777952	0.0310578840093
a8	0.352247464879	0.307452831003	0.0364723131855	0.0306986067528	0.0307388253616	0.0306023643047	0.0286350378224	0.0302453949772	0.0317421872091	0.0293144673274	0.0308831779944	0.0305203359317	0.0304469916698
a20	0.324404181626	0.287971177001	0.0394302293952	0.0345588462509	0.0350213284539	0.0349989501016	0.0331498526075	0.0346598133257	0.0360488997364	0.0347353777758	0.0353694106648	0.0348499066439	0.0348020302233
</S>	0.301664130813	0.239791213501	0.0432622196976	0.0406705731254	0.0415839192269	0.0416644150508	0.0408594913038	0.0415570566628	0.0425160113682	0.0415841673879	0.0419186483324	0.041541498322	0.0413866841117
