 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.00073301327334	0.0123295464665	0.016470239515	0.00638632978	0.00139394985	0.00776617615	0.0445758788	0.00398357275	0.00505210865	0.0275828833	0.0786250375	0.097274578	0.27011279	0.284519545	0.14319431
a31	0.00029198774334	0.0041146890718	0.00701252708167	0.00369921644667	0.00435057511667	0.00676743595	0.0477874759333	0.03377409525	0.0140361422167	0.150924693433	0.107137115833	0.100263268	0.249210339	0.185082048333	0.0855483956667
a8	0.000145727713513	0.00137647453523	0.00384936311489	0.00269686184222	0.00563123293889	0.00429227098333	0.0229803206444	0.0501797124167	0.0952607267389	0.188406509144	0.108029924611	0.137946456	0.116862352	0.178290506111	0.0840516175556
a31	5.59424462377e-05	0.000459100282473	0.0013015747533	0.000951991173073	0.00739441221296	0.00434851909444	0.0325101025481	0.0756267381389	0.220020768913	0.104273597715	0.057609556537	0.165336472	0.0652433122667	0.183553368704	0.0813145901852
a20	2.73294432792e-05	0.000157773638921	0.0005281203551	0.000589177723358	0.00918506493765	0.00697776336481	0.107374494183	0.11557103938	0.199160878304	0.067043156905	0.036089448179	0.137355963667	0.0312210146889	0.226448886235	0.0622699177284
a31	1.41427792931e-05	5.73487237837e-05	0.000269498412367	0.000476771554453	0.0105509985125	0.00888811858827	0.139860546394	0.10319342846	0.164308248101	0.030049888635	0.019098891393	0.087312300889	0.0198836090296	0.354594128745	0.0614421052428
a13	1.33273830977e-05	3.21073187379e-05	0.000190026688122	0.000804592531484	0.0104760675708	0.00846353699609	0.146403573798	0.08272708482	0.149909917034	0.0150335678783	0.0118842186977	0.0694712156297	0.0193917114765	0.357531476248	0.127667597748
a18	6.85426613659e-05	2.7127365246e-05	0.000300559202707	0.00137723157716	0.00651773459027	0.0075118418987	0.126439421933	0.07564585494	0.121545253345	0.0295066722928	0.0332634061326	0.0534762458766	0.0905197971588	0.251180488749	0.202619825916
a31	0.000290694647122	1.48116202153e-05	0.000328244947569	0.00234191542572	0.00644481399676	0.00861440586623	0.0573711356443	0.07013957498	0.152537631115	0.0545066340976	0.0532619553775	0.0607894292922	0.125364714386	0.16930061625	0.238693428639
a20	0.000391105432374	7.79822595384e-05	0.000262159232523	0.00303707407524	0.00505307769892	0.00994443385541	0.0327654385481	0.0493866699933	0.114530323705	0.0423938129325	0.0363380311258	0.0451073060974	0.118783123462	0.13564394675	0.406285529546
a39	0.000337487340791	0.000118291479846	0.000203644150841	0.00248672855841	0.00230698003297	0.0073011888518	0.0163991932494	0.0360412093311	0.057829799235	0.0348543875442	0.0285316117086	0.0272074500325	0.135008391154	0.11210125525	0.539272409849
a13	0.00895704312693	0.0161806436533	0.00751348628028	0.0333790131195	0.00878771291099	0.0233006096173	0.0125489614831	0.0518502974437	0.039156008745	0.0370530391814	0.0314775342362	0.0209535516775	0.155388657051	0.0827825364167	0.470670933283
a31	0.023760361709	0.0473940378844	0.0215403680934	0.0563334607065	0.013645156637	0.0377213798724	0.0148779754944	0.0470446014812	0.0246501522483	0.0211411082271	0.0252310944121	0.0232442655592	0.19842353235	0.0501381084722	0.394854444428
a18	0.0233544885697	0.0437605502948	0.0207640700311	0.0390382849022	0.0179651685457	0.0279898239575	0.0109615780648	0.0230789736604	0.0165848517494	0.0105944672424	0.0171293584707	0.0293221321864	0.20693761745	0.0633927561574	0.449125951476
a31	0.0229902335232	0.0218603839316	0.0189894473437	0.0314726653007	0.0206452708486	0.0235258336525	0.0063775672216	0.0131224390535	0.0166182915831	0.00715212041413	0.0223456808236	0.0360682597288	0.22950464915	0.0686456170525	0.460681603825
a37	0.0225404925077	0.0141995104772	0.0201572841146	0.0350638224336	0.0581111059495	0.0257510608842	0.00563644504053	0.0130596116845	0.0293140901944	0.013330630138	0.0299093016079	0.0411548755763	0.228042019717	0.0637941006842	0.399935674608
a18	0.0220981768359	0.0099971794924	0.0312006863715	0.0620887941445	0.11872354865	0.0254381979614	0.00522106301351	0.0137659485615	0.0404502680648	0.020189659046	0.035673479536	0.0443678268588	0.184634899906	0.0652812552281	0.320869004869
a31	0.0395868272786	0.0295239014975	0.0626751554572	0.0791793180482	0.104054897217	0.0295310929871	0.00286680657117	0.0115901028538	0.0392268206883	0.0191532750153	0.0540519931787	0.0432002372863	0.181448866635	0.0513553214094	0.25255539829
a20	0.0397774490929	0.0338629634992	0.0592729478191	0.0632051260161	0.120151810072	0.0309808159957	0.00237784742372	0.0105728262846	0.0404745035628	0.0198571253384	0.0505667767262	0.0573268357621	0.157940870878	0.0855725284698	0.22805959943
a31	0.0443492086976	0.0345770474997	0.072648495273	0.0603576253387	0.138753403357	0.0364189713319	0.00304566447457	0.0163996500949	0.0462108098543	0.0289763914461	0.0515036579087	0.0654001085874	0.119261442293	0.0998660248233	0.182231503143
a29	0.0470143995659	0.0350456676999	0.087426910091	0.0734128751129	0.196721024452	0.040419385444	0.00444305555819	0.0275790516983	0.0542682999514	0.0503765958154	0.0561550626362	0.0514690285291	0.091812417431	0.0632629002744	0.120593337714
a31	0.0538561698553	0.0408886811	0.100326071697	0.0757440050376	0.215119270151	0.0403788318147	0.00464254125273	0.0313384832328	0.0566162479838	0.0579576232718	0.0542505542121	0.046983815843	0.0771120058103	0.0515503760915	0.093235319238
a11	0.0565414732851	0.0427611040333	0.103271643232	0.0687286133459	0.225671435384	0.0366134466049	0.00358961341758	0.0257086814109	0.0520566559946	0.0505526664239	0.0507655947374	0.053909899281	0.0742672496034	0.0626559346972	0.0929060130793
a31	0.054228101095	0.0492290500111	0.104453830411	0.0650856994486	0.231075091795	0.036284276535	0.00797375013919	0.0310946174703	0.0505745463315	0.050495512808	0.0463636495791	0.0561776697603	0.0660109342011	0.0665357582324	0.0844175776931
a20	0.0559297036983	0.051819255237	0.113196216804	0.0667283148162	0.244292457265	0.035731732845	0.00974936671306	0.0346732588234	0.0489612251105	0.051848942936	0.0451669188597	0.0524618139201	0.0591139614004	0.0588209860775	0.0715058758977
