 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.00179766315	0.070357823815	0.11364818	0.353594025	0.1623159075	0.0556359465	0.034844288	0.0431030284	0.1647031348
a24	0.0011292904625	0.0235485682619	0.36379261	0.346311248667	0.0912874675	0.0639490065	0.0122047846667	0.0206731317333	0.0771038981333
a18	0.000396237834	0.00785619291123	0.44857582	0.119377354289	0.0370197078333	0.2822326155	0.0351476728889	0.0172369149111	0.0521574957111
a31	0.000212086612	0.00263036894808	0.3459034	0.0411059012963	0.0195008816111	0.502883551833	0.0458676961296	0.013386331637	0.0285097909037
a37	0.000147415202	0.00089042795836	0.268525406667	0.0147156875788	0.014597476537	0.565884517278	0.0851900692099	0.020315902879	0.0297331263012
a21	0.000154373012	0.000315458744453	0.124547810889	0.00532401389293	0.019238121179	0.609784559093	0.18649414307	0.025589526293	0.0285520217671
a31	0.00118187281733	0.000199147604818	0.0690351122963	0.00368588031764	0.0683511537263	0.598866629698	0.193351451023	0.0351059500977	0.0302228459224
a37	0.00171160491911	0.000742498508273	0.0449048554321	0.00976340477255	0.147321374575	0.461883166566	0.237796970341	0.0608676893659	0.0350084929741
a19	0.0017107641197	0.000963113702758	0.035517743144	0.0226595069242	0.208207668192	0.276984072189	0.239839593447	0.144773093122	0.069344459658
a37	0.00900101170657	0.0127363774343	0.0296822543813	0.0405756999747	0.201525232731	0.14548404873	0.141826564482	0.282725737707	0.136443059886
a31	0.0170639349022	0.0224949241448	0.0141328840938	0.0379471486582	0.14205926591	0.0702986652433	0.202874484827	0.363163215902	0.129965487962
a39	0.0298932423007	0.0142584875483	0.0124321506646	0.0226736828861	0.0868312583033	0.0454680327478	0.204006398276	0.395469975301	0.188966803987
a35	0.0392703004336	0.00695863334943	0.0158855405549	0.0332929332954	0.0716354907678	0.0239621262493	0.104207499425	0.4167153351	0.288072177996
a20	0.0302207491445	0.0287118924498	0.0157476305183	0.0505805654318	0.118994573589	0.0269918750831	0.097684866475	0.3660779617	0.264989919332
a31	0.0180228339482	0.0466641038166	0.0123988224061	0.0426535744773	0.155242721196	0.0594024126944	0.168982188825	0.2952057939	0.201427576444
a33	0.0137664238827	0.0277779683589	0.0141746943687	0.0279799448258	0.121029263732	0.0569594595648	0.163961017942	0.320606727967	0.253744532148
a23	0.0129967136276	0.0102884097396	0.0217871287896	0.0597261399419	0.100255464577	0.0291972208549	0.111186194314	0.334854779322	0.319707984049
a31	0.00931676087587	0.0124683664465	0.0163999533965	0.0684596599806	0.123931614859	0.074045159285	0.158016284771	0.276792113107	0.260570124683
a37	0.020326801292	0.0582480308155	0.0146714169322	0.0709880766602	0.13123021162	0.100719229762	0.167685328257	0.227257221036	0.208873704894
a31	0.027064580764	0.105912616939	0.0180394019774	0.0802897988867	0.140089127207	0.103181986587	0.155769849419	0.197681127012	0.171971531631
a3	0.049925163588	0.082389123313	0.0929492223258	0.0684223929622	0.127573195736	0.092023356529	0.13052120214	0.193482215671	0.162714153877
a11	0.075196166196	0.138501345438	0.138099634109	0.0837572109874	0.100814171912	0.0643046665097	0.08825919438	0.16350598189	0.147561657959
a31	0.0594670843987	0.218719681813	0.081228040703	0.0836470903291	0.107739940637	0.0920832055032	0.105433236127	0.13161288063	0.120068872653
a37	0.0669775371329	0.176211155604	0.117848409568	0.101759866776	0.111235403546	0.0851585668344	0.0987167633757	0.125726494877	0.116365802884
a11	0.106844465711	0.196638553535	0.157047587856	0.111415755592	0.0921226745153	0.0604284006115	0.0733699657919	0.102960566292	0.099172027628
a39	0.138196881904	0.229910584512	0.135647027285	0.0875630431973	0.0799156481718	0.0704656468705	0.0786546419306	0.0908023920973	0.0888441172093
a20	0.135508397301	0.274666444837	0.117908295762	0.0806912670658	0.0739805047239	0.0742566556235	0.0781760526435	0.0829200540324	0.0818922957364
a44	0.141640205767	0.256442738279	0.167800018587	0.104114363689	0.0646512192413	0.0700435085412	0.0654729408812	0.0653538560108	0.0644811485788
a31	0.133320131922	0.20829575276	0.176032706196	0.112874064563	0.0732215887471	0.0802257428471	0.0735489716271	0.0717973666703	0.0706836795263
</S>	0.105093575961	0.24552937638	0.115445118098	0.0979900772815	0.0861355043735	0.0910224914236	0.0874767308136	0.0862521533351	0.0850549747631
