 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.00938005967205	0.021799556283	0.007316435085	0.0144998630535	0.040787166	0.4437160445	0.038608433	0.0049041748	0.00324324995	0.001403251565	0.002039879825	0.0018722488	0.00115896019	0.0059888066	0.007048809	0.0040258955	0.012658407795	0.017210728159	0.004898719009	0.001425231132	0.0949087495375	0.00346182736	0.116570670835	0.0269688426425	0.053380985195	0.060723023225
a31	0.00312734913875	0.0072768583782	0.00251719779833	0.00485888637817	0.027896472	0.725501378167	0.039525953	0.00409951063333	0.00475156485	0.00165762643167	0.001410228425	0.0020229312	0.000765120376667	0.00421051576667	0.009548146	0.0280657648333	0.00452261912833	0.00579425653567	0.0016387168832	0.000491663303967	0.0319178710942	0.00122890367033	0.0396665563683	0.00902117554417	0.0180144263183	0.020468294625
a1	0.00104295314255	0.0024278340771	0.000903708582777	0.00167063946739	0.0496092916667	0.684923259389	0.0204647966667	0.00499632371111	0.00568331685	0.00348330897722	0.00376900730833	0.00715897053333	0.00765569541222	0.0215168715889	0.037330623	0.0602246032778	0.0178055980428	0.00564660522189	0.000825552535267	0.00215430480662	0.0118187179214	0.00808481966711	0.0152467131894	0.00486707124972	0.0105099068961	0.0101795326083
a35	0.000349046118517	0.0008127268334	0.000373254512926	0.00065696770913	0.0669326695556	0.522793549796	0.0117610652222	0.00567843057037	0.00553811118333	0.00846153682574	0.0120871931028	0.0249767091778	0.0268251608041	0.051890993863	0.0756032893333	0.0631522100926	0.0376966183476	0.0111014777406	0.00161709311176	0.0164365741689	0.00543656090713	0.0188729575557	0.00727546599647	0.00588749781657	0.0098755931987	0.00790730320277
a31	0.000117524596519	0.00027323605628	0.000164684524975	0.000277486940877	0.0400404715185	0.423788659932	0.0096189934074	0.00567984509012	0.00633023962778	0.0149577382752	0.0208646980343	0.0396563117259	0.044162070268	0.065542534621	0.0918308464444	0.0748772856975	0.0581780101159	0.0258070159135	0.00424169493725	0.0297107613896	0.00295642280238	0.0203626918519	0.00404641339882	0.00474970133886	0.00674570229957	0.00501898146759
a7	4.24102781197e-05	9.630352704e-05	8.30342819917e-05	0.000125939948126	0.0881129631728	0.314256479977	0.00745743070247	0.00498971746337	0.00566227344259	0.0144847984251	0.0206236386781	0.038073896242	0.0445067924227	0.063970049207	0.0970324971481	0.0769608978992	0.0676961700386	0.0381110063045	0.00743780331242	0.0520973584632	0.00213719043413	0.039608395284	0.00320598556627	0.00293013067962	0.00561819186652	0.0046786090892
a31	1.74062643699e-05	3.73641123033e-05	6.07830099972e-05	7.69017027087e-05	0.122121887724	0.275260153326	0.00733057613416	0.00582912135446	0.00660592248086	0.017874481475	0.0235266635594	0.0396333257473	0.0470425131409	0.062265774069	0.0951957470494	0.0689593972997	0.0617957093462	0.0393630147682	0.00814047797081	0.0570260258211	0.00172069077804	0.044434023428	0.00263490452209	0.00272350335987	0.00553922525551	0.00478439102973
a24	7.5156434533e-06	2.05773007244e-05	0.000118208670999	6.60040542362e-05	0.101092200575	0.365985871109	0.00697532391139	0.00561587758482	0.00677743499362	0.020774569825	0.0263143175198	0.0442932632491	0.046210493047	0.054201878023	0.0793344983498	0.0595453117666	0.0501890567821	0.0372716682561	0.0110269468569	0.0364648702737	0.00228241529268	0.0250370398093	0.00256652057403	0.00720173518662	0.0055753036185	0.00505109370991
a46	1.87560784844e-05	2.52412352415e-05	0.000504101643666	0.000861700851412	0.0956728681917	0.336492637036	0.00824899183713	0.00949297166161	0.0145586558312	0.0323702356083	0.0402071221733	0.066705313083	0.0673181730157	0.065127109341	0.0721900407833	0.0373538612555	0.031159716594	0.0254272331854	0.0102840927523	0.0337859150912	0.00242150793089	0.0215704976031	0.00245552012468	0.0139622117289	0.00605815010617	0.00572735833664
a24	0.000122630636161	0.000490867338414	0.0101050930812	0.00581619121714	0.0992219193972	0.318341415679	0.021905731279	0.0235945838872	0.0250089869437	0.0373526538694	0.0431917248911	0.0673210546943	0.0721407910052	0.062302259447	0.0561250235944	0.0237046628852	0.017465705198	0.0118233305618	0.00476093025077	0.0280190916971	0.00637209147696	0.0151404169344	0.00411993130823	0.0233067819096	0.0136100239354	0.00863609497888
