 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.0017936716075	0.0147961117529	0.084199115305	0.094645965	0.12665044	0.069266308	0.0289879695	0.144863465	0.43479697
a24	0.000601474253277	0.00493289020216	0.0281614387817	0.0621650773333	0.0829137806667	0.0358039176667	0.0191203986333	0.315886638333	0.45041439
a31	0.000200935893869	0.00164531891681	0.0094679038439	0.0430602941111	0.0381490642222	0.0189488460556	0.0093319699111	0.575596426111	0.303599263333
a20	7.3450318623e-05	0.00086967223907	0.0102348900546	0.0370508307037	0.0235197100741	0.0115329955185	0.00612619553703	0.609340542037	0.301251761111
a0	0.000103413969874	0.00191459994636	0.0258212163515	0.0690291602346	0.0194924886914	0.0123426601728	0.0140608495123	0.471844437346	0.38539116037
a13	0.00200366882996	0.0117633433155	0.137147400451	0.130838376745	0.0224341752305	0.0131502090576	0.0863674031708	0.262305275782	0.333990130123
a31	0.01384491511	0.0587911927718	0.295116166817	0.144742427582	0.0289111927435	0.0113554470192	0.123010101057	0.099160007594	0.225068536708
a24	0.01704957657	0.0704226179239	0.292313862272	0.112350427861	0.0263422452478	0.0132668613397	0.240624423686	0.0437921593647	0.183837772236
a31	0.0143854207233	0.042042550308	0.185246415757	0.10748765262	0.0447688807493	0.0285623277799	0.365598707895	0.0239770342882	0.187930984079
a37	0.0125645229411	0.0284086545693	0.107855922252	0.0970851918733	0.0507887022498	0.03823006726	0.467243732632	0.0175251477627	0.180298058026
a31	0.0107197746804	0.0187818563231	0.0705944407507	0.0676515929578	0.0422374310833	0.05693843842	0.599644940877	0.0116909404542	0.121740609342
a20	0.0099449215268	0.0152592317744	0.0562107549169	0.0667362189859	0.0468210763611	0.08067129614	0.615217830292	0.0193158983514	0.0898227797807
a31	0.0077351664756	0.0162619892581	0.059333391639	0.0636105729953	0.0513976931204	0.118816882047	0.585602176764	0.0236295276171	0.0736125592602
a39	0.0070218810252	0.0180866424194	0.064417997213	0.0892139876651	0.0670974777068	0.144270737349	0.516230242255	0.0382710123724	0.0553899857534
a31	0.0077287842084	0.0300193601398	0.078679717071	0.103342315888	0.0809879525689	0.159053125783	0.429638174085	0.0509880657908	0.0595625019178
a20	0.00842471356947	0.0403344140466	0.10359690369	0.119270225296	0.093092087523	0.171079221928	0.346996078028	0.0546369385969	0.0625694339726
a31	0.0104501360232	0.0517832353489	0.11593224123	0.130428661765	0.102282300841	0.167472563976	0.289164122676	0.063418187199	0.0690685879909
a20	0.0138306476744	0.0667848131163	0.118704993743	0.127860223922	0.111296916947	0.167661314659	0.241503494225	0.074471276733	0.077886385997
a39	0.0523627522248	0.151253512372	0.110074987914	0.124022467974	0.102239981982	0.132768251553	0.176021071408	0.080128190911	0.071128811999
a31	0.0766329780749	0.196884884124	0.110789300638	0.0968524659913	0.095429181994	0.118659627184	0.138329237136	0.0765920969703	0.0898302139997
a46	0.0708779966916	0.148435648041	0.111155726546	0.106684658664	0.105366777331	0.125048027061	0.137485695712	0.0898178569901	0.105127604667
a31	0.0891489322305	0.137061216014	0.108331847182	0.110098966221	0.106620577444	0.120398640354	0.128311395237	0.0950423289967	0.104986098222
a18	0.153925594077	0.186487732005	0.104133559061	0.0891233320737	0.089003074148	0.099859030118	0.104892384079	0.0796724353322	0.092902856074
a31	0.187114691359	0.200280767335	0.101202216354	0.0831490973579	0.0829030580493	0.0903220100393	0.0934573823597	0.0757884341107	0.0857823120247
a8	0.209877943786	0.165599242445	0.0962233937847	0.087347325786	0.0864153913498	0.0922621500131	0.0943803961199	0.0802424013702	0.0876516873416
</S>	0.256504921893	0.171253301222	0.0877925243923	0.084574757893	0.0798739286749	0.0830103850066	0.0841047680599	0.0753470106851	0.0775383186708
