 	la	casa	la	costruirono	i	muratori	</S>
a31	0.013058842904	0.060913678935	0.111630127845	0.0290977543	0.018537861365	0.056584923	0.71017679
a17	0.004367534192	0.020344751571	0.0372871176603	0.0105729055	0.00691492949833	0.0245814573333	0.895931306667
a39	0.00146767659867	0.00688399765967	0.0129485469688	0.0211091703667	0.0121941019661	0.0468895421111	0.898506978889
a3	0.000545032736223	0.00336008048656	0.0112234902563	0.0673231774556	0.0467500339887	0.10125816937	0.769540042963
a35	0.000387334752074	0.00422919679552	0.0177803070854	0.137914665819	0.12638787133	0.15612246979	0.557178187654
a31	0.00453107596736	0.0233404154652	0.0254108006951	0.18849415194	0.181095853777	0.139262310597	0.437865392551
a24	0.00768250082245	0.0335645214884	0.037665681565	0.158005927313	0.170827594592	0.0980185875323	0.49423517085
a31	0.0143506476075	0.0486068401628	0.0378586295217	0.136162762438	0.168191204864	0.0817376998441	0.513092240283
a39	0.0149480978025	0.0490116442543	0.0247383968406	0.116187297479	0.230077688288	0.158755487281	0.406281420094
a31	0.0636306022008	0.0914521489514	0.0225434419469	0.076191472493	0.257380816096	0.197998299094	0.290803243365
a24	0.0812507720669	0.108129649317	0.034729561649	0.058541328831	0.219740908699	0.229069736365	0.268538061122
a31	0.133438128689	0.077000574439	0.0427818065497	0.043271864277	0.225073249566	0.252700995455	0.225733367041
a28	0.15099631543	0.066169937813	0.0404408121832	0.050300545759	0.252441723189	0.268586281818	0.17106434568
a45	0.0836448843433	0.0709330339377	0.128243560728	0.0610857829197	0.224092434396	0.283819800606	0.14818046856
a31	0.213664801448	0.0929979746459	0.160581531243	0.0510121646399	0.164249100132	0.186274600202	0.131219812853
a20	0.252233307149	0.0858916915486	0.114792724748	0.0571217952133	0.159331248711	0.175137126734	0.155492110951
a31	0.292327525716	0.0881309005162	0.103177059583	0.0624531117378	0.14946606957	0.161564225578	0.14288111865
a8	0.312312158572	0.0916586685054	0.105405827861	0.0809242205793	0.139582936523	0.146124175193	0.123992021217
a31	0.333979529524	0.0975158195018	0.106060175954	0.0884642168598	0.128295980508	0.133093645064	0.112590633739
a20	0.408110673175	0.139036088167	0.109602768651	0.0632475969533	0.0938544285027	0.0965936783547	0.0895547912463
a18	0.441572864392	0.187855816056	0.10699136955	0.0504365383178	0.0708885095009	0.0725583727849	0.0696965620821
a31	0.535342808131	0.158652998685	0.0737778811833	0.0392636161059	0.0633813298336	0.0643779209283	0.0652034290274
a11	0.522229736044	0.179606052895	0.0709281030611	0.040096118702	0.0615207372779	0.0621614413094	0.0634577640091
a27	0.556394695348	0.198284504298	0.0620323600204	0.0350909629007	0.0488210780926	0.0491886881031	0.0501876633364
a31	0.554567338449	0.136103091433	0.0658173843401	0.0452527429669	0.0652266176975	0.065653142701	0.0673796737788
a0	0.506299502816	0.155730640478	0.07060138078	0.0526352876556	0.0708630058992	0.071242526567	0.0726276852596
a31	0.514614034272	0.163789798493	0.0680661295933	0.0541605192185	0.0660349519664	0.0662849778557	0.0670496340865
a18	0.532373228091	0.178295831164	0.0637516208644	0.0487771720728	0.0585929246555	0.0587638132852	0.0594454496955
a31	0.529251399364	0.184076310388	0.0639470079548	0.0488929680243	0.0576609188852	0.0577907797617	0.0583806215652
a46	0.517074706455	0.174455803463	0.0678782626516	0.0539856093414	0.0619817316284	0.0621267399206	0.0624971415217
a14	0.533694502152	0.167114457821	0.0655064122172	0.0502482697805	0.0607010325428	0.0609628753069	0.0617724748406
a8	0.556174380717	0.164686599274	0.0603525907391	0.0455917322602	0.0571438495143	0.0574432684356	0.0586075896135
a31	0.509808246906	0.169857688091	0.0680395422464	0.0533028064201	0.0657058451714	0.0660007161452	0.0672851545378
</S>	0.449785933453	0.137114431545	0.0836689861232	0.0681044257101	0.0862122025857	0.0866136580726	0.0885003872689
