 	ora	io	sto	studiando	di	diventare	medico	</S>
a31	0.00756676185385	0.0028768316555	0.009657032273	0.189904559	0.58029317	0.033197688	0.0421121998	0.13439179595
a20	0.00252280382858	0.000961286183617	0.00322891926833	0.099667019	0.655830523333	0.0214136223333	0.0784351678	0.13794065595
a31	0.000850665885253	0.000321953300989	0.00108734842578	0.0723153313333	0.494489361111	0.0173634791111	0.187003649267	0.226568185317
a8	0.000293314362941	0.00014079859333	0.000944642649593	0.0687052387778	0.46117704037	0.0693783447037	0.188205179756	0.211155415106
a31	0.00010518358117	0.00011685935911	0.000945935689864	0.127608306259	0.39297534679	0.115956331568	0.154906666585	0.207385355035
a37	5.000235239e-05	0.00037369778637	0.00118230126995	0.257648728753	0.245491955597	0.123147907189	0.181355115528	0.190750291678
a31	3.78733584633e-05	0.00200471931546	0.00294258848998	0.301512556251	0.159202318532	0.134099302396	0.216638621843	0.183562030559
a39	2.97244071544e-05	0.00387054590515	0.00660292482999	0.205795372084	0.211228592844	0.131779344132	0.222116453948	0.218577050186
a20	4.55232690515e-05	0.0127638438351	0.0262333819433	0.133707127361	0.269880507615	0.126990831377	0.240649131316	0.189729653395
a31	0.00103642387768	0.021069002945	0.0385982349811	0.101056735787	0.207327329205	0.168345953792	0.329448533772	0.133117771132
a39	0.00135402809589	0.015440221215	0.034020937327	0.0757683105957	0.204763263068	0.163404567931	0.384426887924	0.120821723711
a41	0.00212646800196	0.0340916336383	0.126592364776	0.0671234288652	0.191022962689	0.11904729931	0.346966872641	0.11302890457
a31	0.0130221900007	0.0454625965461	0.167378904925	0.0478236029551	0.173792152563	0.177662146437	0.29704208088	0.0778163015233
a23	0.0150688929736	0.0232416365154	0.105065716642	0.068273600985	0.214219627521	0.185831038812	0.310793833627	0.0775056571744
a31	0.0473238452979	0.0202309755051	0.100479073881	0.0744266003283	0.21623497584	0.168877326271	0.290790061209	0.0816371377248
a20	0.059898083266	0.022700256835	0.0914807489603	0.0579928234428	0.232484621947	0.187745125424	0.25887529707	0.0888230059083
a31	0.113896579255	0.0245942012783	0.0844845706534	0.0557999654809	0.227094477316	0.174420898475	0.229866392357	0.0898428899694
a28	0.133902421085	0.0282225084261	0.0845911718845	0.0538402394936	0.212556305772	0.173575162825	0.216856684119	0.0964554999898
a31	0.185810205028	0.0283873024754	0.0806196089615	0.0555070498312	0.194177779924	0.155843917608	0.198346971373	0.101307159997
a8	0.203531029343	0.0312463108251	0.0842419296538	0.0561212366104	0.176421267975	0.153093205869	0.187933980458	0.107411059999
a24	0.238054537448	0.0345874826084	0.0867165812179	0.0532763548701	0.160809832658	0.141893931956	0.175130480153	0.109530823333
a31	0.389393199149	0.0342179458695	0.0856440750726	0.0520834696234	0.114170507553	0.110519360652	0.121084010051	0.0928874577777
a3	0.324081339716	0.0422350979565	0.0825875850242	0.0660525518745	0.126137522518	0.123056493551	0.130302866684	0.105546562593
a13	0.348162913239	0.0580004109855	0.0921016216747	0.0625736706248	0.114065116173	0.110303919184	0.116851626895	0.097940711531
a35	0.445055374413	0.0523762319952	0.106622878892	0.0590982482083	0.0854579507243	0.0844193810613	0.0869436002983	0.0800263145103
a31	0.414301764804	0.0414397356651	0.105940651297	0.0644828814028	0.0927221202414	0.0940663203538	0.0951971434328	0.0918493848368
a11	0.417260171601	0.0374167342217	0.102234407099	0.0642066044676	0.0934022517471	0.0956141767846	0.0960422211443	0.0938234316123
a31	0.4635001172	0.0407885420739	0.0935999256997	0.0620712388225	0.0844165755824	0.0859535322615	0.0860569383814	0.0836131272041
a46	0.386848619067	0.0435945820246	0.0768173898999	0.0720150736075	0.104044665194	0.10449052742	0.107542110794	0.104647042401
a8	0.255343049689	0.0457558353415	0.135769904633	0.0882641812025	0.117985508398	0.11645906114	0.120971568931	0.119450906134
a31	0.319850646563	0.0474856724472	0.158576174878	0.0786137177342	0.0986073161327	0.0979256357133	0.099760724977	0.0991801507113
a39	0.459522465521	0.0428434781491	0.104639171626	0.0653489715781	0.0814413587109	0.0817741172378	0.0825040669923	0.0819263902371
a31	0.538769058507	0.0435080460497	0.0814580492087	0.0586242661927	0.069196774237	0.0694422267459	0.0698006509974	0.0692009167457
a29	0.593824482836	0.0550858286832	0.0746188884029	0.0485675503976	0.0568989647457	0.057110744582	0.0572539189991	0.0566395989152
a31	0.606382870945	0.0606754505611	0.0724358261343	0.0468272611325	0.0535078415819	0.0536244248607	0.053675808333	0.0528705029717
a20	0.610256323648	0.058820706187	0.0627882870448	0.0481186487108	0.055066877194	0.0551645516202	0.055315526111	0.0544691143239
a13	0.655220817883	0.055615694729	0.0567818773483	0.0419990835703	0.047620936398	0.0475771698734	0.0477998907037	0.047384587108
a31	0.628941449294	0.052782029243	0.0602322591161	0.0471814068568	0.0526081421327	0.0528178092911	0.0528723089012	0.052564640036
a23	0.473725816431	0.0550290744143	0.0899523097054	0.0704022089523	0.0777939953776	0.0774169297637	0.0778272196337	0.0778524786787
</S>	0.375764858215	0.0538309342072	0.113857189853	0.0850793544762	0.0932198276888	0.0920679548819	0.0928811798168	0.0932987243393
