 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
a31	0.05057879276	0.01909295075	0.070135064	0.453037605	0.073237688	0.0470846335	0.153249108	0.1335841455
a3	0.0170009407933	0.00811591375	0.0774230623333	0.420374095	0.0847070993333	0.273690578833	0.06161617	0.0570721295
a17	0.00579604276443	0.00369312901667	0.0363493502544	0.179126658533	0.146926119778	0.448896392944	0.136363148667	0.0428491285
a28	0.00206443599481	0.00132876890556	0.0121843189061	0.0612920166443	0.191487589926	0.476532920981	0.219146689556	0.0359632341667
a20	0.00103676513827	0.000658434115187	0.00436113501337	0.0317911911481	0.189647966642	0.56158426366	0.193422643185	0.0174975983889
a24	0.00118237377942	0.000630601968396	0.00209541577112	0.0396302800494	0.200488025547	0.526126797887	0.210718064395	0.019128411463
a46	0.00126222172647	0.000462995376132	0.00109947835037	0.0558588443498	0.246753025182	0.471946159296	0.202960031465	0.0196572151543
a19	0.00982832350882	0.00168838492871	0.00359475747679	0.268504418117	0.220417161727	0.340923729765	0.142549219155	0.0124940090514
a46	0.0863925981696	0.0138460353096	0.0232846298256	0.431693682706	0.137299375909	0.186132263255	0.101786958385	0.0195644673505
a31	0.11672516039	0.0240893164365	0.0353696689419	0.292561792569	0.131125737303	0.175669201085	0.159652722795	0.0648064057835
a7	0.09156323113	0.0290616034788	0.0454618119806	0.187574255856	0.183066155768	0.178192063695	0.196582494265	0.0884983852612
a27	0.16924684371	0.0913218844929	0.0761182206602	0.147194791952	0.175249858589	0.139019601232	0.138459866088	0.0633889317537
a11	0.269573137903	0.179989548164	0.0961954368867	0.0972490873173	0.10579849953	0.103765990411	0.0990174453627	0.0484108539179
a18	0.316669615968	0.231082649388	0.0996246789622	0.0742807491058	0.0761915251767	0.0816017434703	0.0747775747876	0.045771467306
a31	0.256642241989	0.193829519796	0.0914373029874	0.0880227263686	0.0925245770589	0.103508257823	0.0982961092625	0.0757392684353
a27	0.182196753996	0.145523579932	0.0874838426625	0.108366575456	0.12104171902	0.134151649274	0.122988889754	0.0982469948118
a31	0.132671565665	0.106602709644	0.0649033498875	0.114701171819	0.15000650634	0.161913079758	0.147459653251	0.121741976937
a20	0.120758096222	0.0630110428813	0.0349498316292	0.120743150606	0.170860215447	0.180867256586	0.16719695775	0.141613452312
a11	0.207884838741	0.103017667627	0.0499454648764	0.108514523535	0.139545761816	0.144771578862	0.131948447583	0.114371725771
a31	0.188051636247	0.0977267488757	0.0506574786255	0.108687961178	0.140752977272	0.145089919621	0.139396847528	0.12963646359
a20	0.180774178749	0.0799824726252	0.0362621718752	0.112459250393	0.149797637424	0.154279379874	0.147935961176	0.138508951197
a31	0.165031482516	0.0698502170417	0.0271191597251	0.0859508487977	0.160763937475	0.171822669958	0.163493129059	0.155968547066
a39	0.199532117105	0.105178185181	0.032214793675	0.0635232965992	0.145353416825	0.158089558986	0.150710067686	0.145398532355
a31	0.223169387035	0.12012515206	0.036827912225	0.0805951371997	0.133546043275	0.140221125329	0.134665627229	0.130849574118
a8	0.233692033678	0.14469328102	0.0443299617417	0.0819902557332	0.123811759758	0.12851738311	0.123132451743	0.119832853373
</S>	0.335258491839	0.22382885051	0.0651676158709	0.0624957778666	0.080477757879	0.083218623555	0.0766747048715	0.0728781496865
