 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.0362852256646	0.039489709067	0.01789683675	0.012423396875	0.01016188425	0.0273822065	0.08905868875	0.342874914	0.04193584375	0.0045647561	0.01088723865	0.01596787745	0.0032140359385	0.044691568001	0.3031658195
a10	0.0120957693494	0.0131675703061	0.00599423680967	0.00418199432433	0.00545677487333	0.0242819576	0.09808474025	0.347402622333	0.08166726325	0.157267782367	0.08141143865	0.00923106611667	0.00107522594327	0.0153434465677	0.1433381095
a39	0.00403263304086	0.0043909348361	0.00199925109879	0.00139904263644	0.00202033283111	0.00921193816667	0.04677311475	0.124431810721	0.0775243280833	0.300194650789	0.267955902883	0.0329243430389	0.000661965662523	0.0109772417559	0.115502519833
a31	0.00134477588825	0.00146448211446	0.000667114072363	0.000468736305123	0.00076137203137	0.00326451788889	0.02100141245	0.0420715516837	0.0500358000278	0.28136618693	0.460092990961	0.0581320076796	0.000546373880841	0.0092600143353	0.069522682511
a21	0.00045136709781	0.000491598125243	0.000223518456788	0.000159960123351	0.000348508808123	0.00124690506296	0.0120370770167	0.0145125932112	0.0371674780093	0.207826505643	0.46271473032	0.103323825893	0.00290543917695	0.0127208868618	0.14386962007
a31	0.000154711058937	0.000168908477248	9.94330447293e-05	6.94136667837e-05	0.00301842289604	0.00238645448765	0.0587745483389	0.00840133888707	0.0493244283364	0.123646536881	0.335354530107	0.215879915298	0.00401514162565	0.0141966880873	0.18450953669
a21	5.44374956457e-05	5.98119055827e-05	5.84575334098e-05	3.83246471279e-05	0.00390118961535	0.00275135004922	0.072966313613	0.00630943217902	0.0489074658788	0.0717248612937	0.206064600036	0.265376041766	0.00656614910855	0.0140959528291	0.30112563223
a31	0.000520535581549	0.00117650105919	0.00118094929964	0.00266358652258	0.00584548685512	0.0438547232364	0.0470745187043	0.0397007556097	0.0212463363929	0.0284095960979	0.092608179012	0.197870978589	0.00831598870285	0.0169125406097	0.492619344077
a28	0.000823694010516	0.00187819631973	0.00163569329988	0.00368900150753	0.00705453338504	0.0586566134121	0.0411336592348	0.0518992182032	0.0123053505976	0.013031480366	0.0460813496707	0.11807550753	0.00627544523428	0.0244769688699	0.612983281359
a31	0.0273337820202	0.0250710180399	0.00373972529996	0.00970005433584	0.00917213256168	0.0731605134707	0.0339486804116	0.0934223557344	0.0110832046659	0.00716514245533	0.0265575562236	0.0672723848433	0.0151557727448	0.0317684796233	0.56544920712
a37	0.0379489683401	0.0373014253466	0.00554420259999	0.0128233359119	0.0127481911872	0.0803423891569	0.0363539531372	0.108038226711	0.0115398528886	0.00738533881844	0.0267498347412	0.0427803372811	0.0187697952483	0.0440886105411	0.517585582373
a31	0.05005357378	0.0378421161155	0.0113527557	0.0112106904373	0.0165007213957	0.054030727719	0.0282753197124	0.079745857037	0.00957640196287	0.00756444433948	0.0350253445804	0.048000652427	0.0521193454161	0.052891106847	0.505810974124
a6	0.05218146345	0.0332593478218	0.0121093448083	0.0094184295371	0.0143080089386	0.0418054116163	0.0174683884041	0.0684395053457	0.00725768972096	0.00633604451316	0.0267055791935	0.050614720809	0.0679012731387	0.115508442282	0.476686371375
a31	0.05422705334	0.0396511367239	0.0283844008444	0.0268920009037	0.0179480791195	0.0443725695821	0.011620527968	0.0558380814486	0.00660460830699	0.00868780817105	0.0337784283978	0.0509474689363	0.0615114257129	0.138707637427	0.420828757125
a20	0.0555176135133	0.0433434263746	0.0343288774815	0.0333503661679	0.0211741101065	0.046859778194	0.018098956656	0.0523452652829	0.0125332044357	0.0246418233903	0.0448277394659	0.0493349583121	0.0655911492376	0.161706485809	0.336346219042
a41	0.0417235169044	0.0324912752582	0.0233068430272	0.0203154345893	0.0308672647688	0.050642064398	0.0448577628853	0.0468099098943	0.0405930434786	0.0426211147968	0.0429968341553	0.038278504104	0.0613512620792	0.17639943527	0.306745773014
a33	0.0369233749681	0.0278037116861	0.0196523727757	0.0155549631964	0.0366068894229	0.0512741756993	0.0620947909618	0.0447446920314	0.0728173611595	0.0670237172656	0.0403495577184	0.0325275040347	0.0692966690264	0.174364678423	0.248965601005
a31	0.0343271489894	0.027302618162	0.0419893060252	0.0826778960655	0.0378726223076	0.0618339761331	0.0521388116539	0.0498984560771	0.0652073790532	0.0670374830885	0.0333807792395	0.0280305126782	0.0563744670088	0.160182058808	0.201746506335
a37	0.0414137389965	0.033309164054	0.0737816320084	0.117598658689	0.0879139474359	0.0991172320444	0.111537631885	0.076814835359	0.0913802650177	0.0420284810295	0.0226807807465	0.0198552452594	0.0319720940029	0.0673440856027	0.0832522137783
a27	0.0491354409988	0.043169246018	0.0925291473361	0.107207379563	0.120122817145	0.110246190681	0.139023113962	0.0967793851197	0.102853956339	0.0296736510098	0.0124906405822	0.0103123427865	0.017546612001	0.0314670163676	0.0374430744261
a31	0.0945030303329	0.0692383853393	0.124656345779	0.138310769854	0.100487413715	0.0999214235603	0.0820020293207	0.0974271983732	0.0604154767797	0.0249227383366	0.0186736685274	0.0173129569288	0.020512641667	0.0243385632892	0.027277359642
a3	0.092686586111	0.0583082454464	0.104021832593	0.0973022149513	0.123942471238	0.0747112418534	0.120186111107	0.0695665121244	0.103409598927	0.0334802704455	0.0222144241758	0.0194751133096	0.0252364852223	0.0268640004297	0.0285949115473
