 	ho	scritto	una	lettera	al	mio	fratello	</S>
a10	0.1455414765	0.200917525	0.23450258	0.0469132765	0.023946353	0.105281352	0.2080924775	0.03480498
a31	0.0565625556	0.183260335	0.52657013	0.0412777391667	0.0177969092333	0.0469756596517	0.101692306867	0.0258643572267
a37	0.0263744829667	0.220691331667	0.515455366667	0.0850695667222	0.0184929286444	0.0739746575356	0.047903733989	0.0120379203022
a31	0.0210516269889	0.421256490556	0.282844435556	0.116044443907	0.0243591445481	0.0927969891785	0.0312772323297	0.0103696211007
a20	0.017526606163	0.433398356852	0.221189668519	0.120049439636	0.031935816516	0.0732152697262	0.0437837094432	0.0589011250336
a31	0.0145954018877	0.277773262284	0.157782949506	0.135790527879	0.039673438172	0.0833448852421	0.120986943148	0.170052578345
a20	0.0101947448292	0.211069367428	0.113686188169	0.0955012739597	0.0321530620573	0.075350740414	0.184808067716	0.277236539448
a13	0.0168401124764	0.220778305809	0.126139081056	0.0487392733199	0.0200393894191	0.0582773378047	0.214507385905	0.294679116483
a20	0.0587510941588	0.17830127527	0.175189693685	0.02161198144	0.0143552332064	0.0516995969349	0.252250105302	0.247841015494
a24	0.114728258053	0.100574459757	0.199791804562	0.0154751096467	0.0192465290688	0.0572752603116	0.274827155101	0.218081421831
a31	0.102675956684	0.0661019322523	0.153159284854	0.0175131457156	0.0292879090229	0.0800405214372	0.318914865034	0.232306407277
a0	0.0627215118947	0.0415874897508	0.094056541618	0.0168770002385	0.038553464341	0.103207520479	0.365473668345	0.277522795759
a35	0.0622454229649	0.0295580052503	0.074766436206	0.0173065957462	0.0537158501137	0.11540999016	0.351596766115	0.295400895253
a0	0.0742538509883	0.0278114057501	0.0595843777353	0.0249292442487	0.0800003547046	0.140503143387	0.312487665372	0.280429941751
a31	0.0613180679961	0.0240873729167	0.0408050039118	0.0299285324162	0.0998611995682	0.177482331129	0.296150701791	0.270366770584
a11	0.079865730332	0.0313646786389	0.0452603959706	0.0420002151387	0.109764103189	0.18027656371	0.265671897264	0.245796376861
a20	0.146339230111	0.0455128938796	0.0610309953235	0.0636406817129	0.118838384396	0.15642883457	0.208439725755	0.199769242287
a41	0.18439890337	0.0519856122932	0.0623457317745	0.080365740571	0.126959424799	0.149252471523	0.174343708585	0.170348434096
a10	0.190924694457	0.0546247840977	0.0619684549248	0.0892186735237	0.132424554933	0.148790210508	0.162187772862	0.159860874699
</S>	0.184559162228	0.0542579320489	0.0604643139624	0.0917775417618	0.135870402467	0.151393950254	0.161839256431	0.15983744735
