 	lo	sentii	ee	che	arrivava	</S>
a15	0.4485070165	0.0474353715	0.1990815435	0.099074962	0.00303971395	0.20286138025
a31	0.1982476965	0.0434814181667	0.224455197833	0.152757160667	0.00118449774333	0.379874010083
a46	0.108417410667	0.0378527830889	0.143478135944	0.390725770222	0.00129003584111	0.318235826694
a8	0.053194015389	0.0349950113963	0.185516495315	0.566652423407	0.0285923363137	0.131049704231
a31	0.034475435363	0.0332912420221	0.193341648438	0.622970007802	0.0433869567712	0.0725347227437
a23	0.0124945356877	0.013011469664	0.153141359479	0.757345849267	0.0216121053237	0.0423946927812
a8	0.0192725662292	0.0311131253213	0.190421209826	0.726021446422	0.0168139411746	0.0163577334604
a38	0.0239436887431	0.0408388814404	0.178071666609	0.488078732141	0.247088858058	0.0219781711535
a20	0.0159599849144	0.0244180461468	0.124772062203	0.264290544047	0.526019119353	0.0445402203845
a28	0.0189676413048	0.0219696750489	0.104971417401	0.192810531349	0.610988589784	0.0502921434615
a20	0.0371705474349	0.032698240683	0.1010243158	0.154784007116	0.629768179928	0.0445546878205
a23	0.103899609145	0.0674768602277	0.1221828186	0.157817072372	0.507763853309	0.0408597602735
a31	0.138012761715	0.0988774000759	0.160150602867	0.189285977457	0.328717154436	0.0849561010912
a29	0.150932842572	0.126257650025	0.159681487622	0.176136349152	0.277948648145	0.10904302703
a33	0.265501134191	0.182831646675	0.119988862541	0.120139176384	0.244406129382	0.06713306201
a29	0.338585131397	0.213709152225	0.095144200847	0.0892115204613	0.213306996461	0.0500429960033
a27	0.362799997132	0.204338387408	0.082675116949	0.0771020418204	0.223351782154	0.0497326400011
a46	0.428640309044	0.194885699136	0.0691495756497	0.0637860529401	0.197926904051	0.0456114223337
a20	0.473963079681	0.186141043045	0.0631638058832	0.0580395766467	0.173889798017	0.0448026754446
a31	0.387630993227	0.175387724348	0.0952262192944	0.0923037622156	0.165302612672	0.0841486731482
a7	0.319805437742	0.171155554783	0.116273353098	0.114786827405	0.172204564224	0.105774252383
a1	0.384111232581	0.169475528261	0.0983306426993	0.095894959135	0.167324048075	0.0848635701277
a20	0.420226157527	0.16412285942	0.0921205592331	0.089283923045	0.153115356025	0.0811311013759
a31	0.345015819176	0.16280079314	0.115430076411	0.113657887682	0.154796022008	0.108299360459
a20	0.312235579725	0.166019407713	0.12258312547	0.121141649227	0.163718347336	0.11430189682
a31	0.280471276575	0.150632602571	0.13830810849	0.140352013076	0.157864992445	0.132371042273
a23	0.281044968858	0.166137707524	0.132036454163	0.133225544359	0.163894757482	0.123660584091
</S>	0.360116084429	0.199843933762	0.0939559690815	0.0900458721795	0.179338863741	0.0766992770455
