 	voglio	che	Maria	che	venga	domani	</S>
a8	0.007181582817	0.240160549436	0.0648449049	0.033731983	0.103698455	0.124015205	0.42636733
a31	0.002646955517	0.0815657017693	0.3320940583	0.057885713	0.078353808	0.0803099656667	0.367143843333
a8	0.00190908117233	0.0301322759231	0.5457981661	0.114749067667	0.0771156323333	0.0671423758889	0.163153434444
a31	0.00146296631078	0.0116053542244	0.618805002033	0.133527072556	0.0782292859444	0.060685276963	0.0956850208147
a24	0.000662044596927	0.00428519390813	0.719862254011	0.122616300852	0.0382974681481	0.034106188321	0.0801705162716
a31	0.000645879422309	0.00214786811938	0.698617488004	0.0986097319507	0.0418290990494	0.0338913527737	0.124258565424
a46	0.00079267019077	0.00128186391313	0.624612346001	0.0621359323169	0.0624601083498	0.0482209965912	0.200496105141
a31	0.00716641076359	0.0104174522777	0.447364818667	0.0348311297723	0.0863400427833	0.0654581955304	0.348422001714
a29	0.0111026386879	0.0224066830926	0.253321519556	0.0162455384908	0.0858992769278	0.0912053651768	0.519819033905
a20	0.00810078699597	0.0259162726975	0.147740998185	0.0091616450636	0.0794242249759	0.137653968392	0.592002144635
a0	0.00776988899866	0.0357083955658	0.0905606487283	0.0136395743545	0.129181544992	0.206615382797	0.516524574878
a31	0.0107001783329	0.0492177165219	0.0522869152428	0.0221559387848	0.220320498331	0.255068814266	0.390249944959
a23	0.0114586758776	0.0747588415073	0.0436345297476	0.0307316992616	0.222773602777	0.258990418089	0.357652221653
a31	0.0112749597259	0.0882913505024	0.0401366715825	0.0410805267539	0.212392320926	0.263620419363	0.343203733884
a18	0.015207715242	0.154171193501	0.0315273705275	0.049123366918	0.214103173642	0.247928486454	0.287938694628
a37	0.021134081414	0.2449624145	0.0297834801758	0.0556972589727	0.185919714547	0.218821068818	0.243681988209
a31	0.023474763138	0.2224785515	0.0160360701253	0.0812706563242	0.208409421516	0.219964896273	0.228365639403
a20	0.031593768046	0.3453464405	0.0103702897751	0.0884174544414	0.171559417172	0.174737777091	0.177974839801
a31	0.0476203803487	0.429732686833	0.00829409675837	0.0953066571471	0.138135955724	0.139784007364	0.141126183267
</S>	0.0541388236744	0.351070123417	0.00722204662919	0.117711823574	0.156067977862	0.156523898682	0.157265241634
