 	avete	fatto	già	le	verdure	</S>
a6	0.105111660549	0.18249678565	0.072513377	0.086625047	0.067714757	0.48553839
a46	0.0410182762157	0.0746593373167	0.189001680333	0.205171665667	0.0420068342333	0.448142196
a21	0.0200226890386	0.0478930241056	0.243995536778	0.236559105222	0.0653010386444	0.386228608
a20	0.0071387685562	0.0266689488352	0.120009317593	0.107275764407	0.235282486215	0.503624722667
a24	0.0025029098654	0.0108970062451	0.0499918688643	0.0447053421357	0.439156195405	0.452746667556
a31	0.000881641506133	0.00446524835837	0.0215586018214	0.0193301948452	0.571106501802	0.382657799185
a14	0.000310159210178	0.00173828192946	0.0134963001405	0.0111320710817	0.674642183934	0.298680993062
a41	0.000108447681526	0.000906814693153	0.0286131050468	0.0179567203606	0.734644361311	0.217770534354
a37	0.000164975138175	0.00116174634772	0.0938748616823	0.0600606934535	0.65812563377	0.186612064785
a31	0.0332745116061	0.0180087132159	0.142531267227	0.126223344485	0.491638091257	0.188324051595
a6	0.0442822366187	0.023285581272	0.207055582409	0.170001581495	0.380984597086	0.174390397198
a46	0.0213003362896	0.0455714822907	0.296819890803	0.186999957165	0.290203442362	0.159104889066
a31	0.175370928763	0.0992776640969	0.239864763601	0.155790349055	0.189044677454	0.140651609689
a17	0.226524814921	0.0969636563656	0.235274857867	0.156027976352	0.154286545818	0.130922126563
a20	0.283388476974	0.123420683789	0.222626592622	0.142004444784	0.122259369606	0.106300434521
a31	0.519580045658	0.14585323793	0.109227842874	0.080634202928	0.0750749108687	0.0696297791737
a17	0.416795585219	0.13787755931	0.159811949625	0.107497852976	0.0916906636229	0.0863264117246
a20	0.385030318406	0.161301316437	0.171437683208	0.110148077659	0.0886903158743	0.0833923262415
a31	0.594706612802	0.136862128812	0.087326818736	0.0656377018863	0.0586331589581	0.0568336337472
a20	0.551425680934	0.198277712937	0.0813488492453	0.0610509049621	0.0544975153194	0.0533993505824
a17	0.467863433645	0.287927024312	0.0819488950818	0.0597650949874	0.0516837017731	0.0508118191941
a31	0.569705827882	0.216203924771	0.0628730836939	0.0528427233291	0.0493234439244	0.049050965398
a23	0.491720659294	0.277746524924	0.0763748845646	0.056109559443	0.0490467599748	0.0490016107993
a31	0.471889153098	0.298869684975	0.0790960495215	0.0553509608143	0.0473642466583	0.0474299092664
a8	0.483193994366	0.292416418325	0.0815505578405	0.0538742162714	0.0445902512194	0.0443745450888
a31	0.488341704789	0.290536199442	0.0820455666135	0.0530194264238	0.0431847047398	0.0428723996963
a28	0.551817421596	0.258856226481	0.0660169515378	0.0456986871413	0.0389413389133	0.0386694002321
a21	0.530959647199	0.30273575216	0.0594094618459	0.0403277770471	0.0334482349711	0.0331191544107
a31	0.623931615733	0.20561386072	0.050438565282	0.042105508349	0.0390231023237	0.0388873954702
</S>	0.670349157866	0.13952068036	0.051506202641	0.0472502321745	0.0457210751619	0.0456527187351
