 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.0128730328073	0.241204725114	0.01888192575	0.1869695695	0.1706946085	0.108837825	0.115787505	0.14475081
a20	0.00731107514063	0.084229696114	0.14171491075	0.325262503167	0.183021572833	0.0768807756667	0.0794642276667	0.102115210333
a8	0.0113835687135	0.0379798647047	0.327908796917	0.306488381056	0.104745302611	0.0391362752222	0.0786090652222	0.0937486937777
a20	0.0147541960712	0.0197935617349	0.337386808972	0.189753777019	0.0980448392037	0.0783122110741	0.143678351741	0.118276221259
a31	0.0426336675237	0.0110660214116	0.241748089657	0.112561949006	0.124933313068	0.170716070358	0.185257323914	0.111083557086
a28	0.0500102001746	0.00746371537053	0.167492391552	0.066150673002	0.111902229356	0.212385256786	0.241987117971	0.142608442362
a31	0.0364998643915	0.00406460569018	0.133487705517	0.047274544334	0.0943758347853	0.223496318929	0.279407589324	0.181393560787
a18	0.0430679934638	0.00410054276339	0.156660825172	0.0395829704447	0.0774968465951	0.24222490631	0.232591089775	0.204274840262
a31	0.0518773998213	0.0067192387878	0.179302245057	0.0332194158149	0.0598266265317	0.262639445437	0.195740109925	0.210675533421
a3	0.0432880852738	0.0086505042626	0.181524791686	0.0296089849383	0.0531611848439	0.331878785146	0.169327989975	0.182559657807
a31	0.0514552370913	0.0733304944209	0.161674267229	0.0255361796461	0.0454184982813	0.355434645049	0.141598323325	0.145552332602
a18	0.0529028624638	0.10134356414	0.118085655743	0.0218698142154	0.0382588960938	0.30429941835	0.183263131108	0.179976660867
a31	0.0290754309213	0.09850196738	0.0744889299143	0.0188838737385	0.0340306320313	0.29547182945	0.232711323703	0.216836033622
a17	0.0199973870904	0.09423137246	0.0503096036381	0.0380204409128	0.0501724673438	0.24756463315	0.256233591234	0.243470524541
a20	0.0113594568135	0.157623317487	0.045091218546	0.0450002743043	0.0571576224479	0.178463727717	0.251541577078	0.253762774847
a31	0.0114015942712	0.226889599162	0.0248681456487	0.0260691474348	0.054339720816	0.193578482572	0.232124595693	0.230728664949
a20	0.0104695007571	0.201367519721	0.0400022930162	0.0458349758116	0.0738464469387	0.192458660857	0.219017688564	0.217002904983
a31	0.0118992827524	0.237784716574	0.0459557440054	0.0568439399372	0.0873079623129	0.173454956952	0.193724289521	0.193029118328
a20	0.0199903934175	0.270529132191	0.0726651176685	0.0714857466457	0.0886827524376	0.149590962317	0.16390409784	0.163151781109
a46	0.0444934348058	0.37126591073	0.106626189223	0.0837372875486	0.0765465624792	0.0986541507723	0.10936493828	0.10931149337
a31	0.0539039156019	0.435844420243	0.067016773741	0.0649587798495	0.0764774774931	0.0972373602574	0.102316457093	0.102244829123
a46	0.086201960534	0.383114856748	0.105649381914	0.0634663772832	0.074821323831	0.0929840234191	0.0969045423643	0.0968575623743
a8	0.143399596845	0.431549268916	0.145740493971	0.0563148877611	0.050618821277	0.0558630251397	0.0582486801214	0.0582652327914
a39	0.148039262282	0.496897616305	0.0912588329903	0.0509202559204	0.0500488190923	0.0536433590466	0.0545952827071	0.0545965769305
a31	0.102385080094	0.402679498768	0.0484982163301	0.0670432386401	0.0848430563641	0.0972837430155	0.0986506109024	0.0986165656435
</S>	0.068571524047	0.311585699384	0.0341548486651	0.0788937643201	0.110269703182	0.130825276508	0.132880815451	0.132818382822
