 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.0037523075	0.03790610665	0.052384383	0.20192252	0.352916115	0.109765403	0.1349444725	0.106408715
a31	0.0032508225	0.01327638485	0.0628512926667	0.26476574	0.389523381667	0.0544841426667	0.146685684167	0.0651625726667
a8	0.00464553516667	0.00508019591667	0.0462299495556	0.307553196667	0.330451787222	0.0753792205556	0.131090521389	0.0995696185556
a31	0.00757428138889	0.00192200602722	0.0198164404385	0.296590082222	0.314882599074	0.0905475035185	0.11333051713	0.155336619519
a23	0.0058744292963	0.00069766262074	0.0124378130662	0.294290400741	0.287436073025	0.117624794506	0.130081439043	0.151557406506
a31	0.0168244619321	0.000317616660247	0.0104091243221	0.21222856358	0.236254111008	0.139789013169	0.167364389681	0.216812702169
a10	0.024529970644	0.00148474988342	0.0088270307407	0.22825393786	0.203319343669	0.127919172723	0.18915140656	0.216514390723
a31	0.044788181548	0.00307884396114	0.0108309992469	0.197934774953	0.162280724556	0.139743567574	0.25644922552	0.184893676908
a24	0.055672376516	0.011210736787	0.0201450374156	0.115775727318	0.138651694852	0.170340995858	0.310521765173	0.177681645636
a31	0.0416248868387	0.015416154929	0.0216986851385	0.0867937124393	0.118020536951	0.203601935286	0.398275061724	0.114569013212
a18	0.0319221629462	0.020492440643	0.0274600517128	0.0783022574798	0.0998283709837	0.203269161762	0.442361377241	0.0963641757373
a31	0.0186939036487	0.0276824405477	0.0308144925709	0.0752529474933	0.106956290328	0.232026003921	0.435760445747	0.0728134785791
a8	0.0121384873162	0.0236286738492	0.0670246381903	0.114829764164	0.097262166776	0.21028719464	0.409541281916	0.0652877828597
a31	0.00856565553873	0.0409502169497	0.0891600617301	0.130147778055	0.118319958925	0.200301651547	0.349609753972	0.0629448992866
a29	0.00829928037958	0.0524285733166	0.0718493062434	0.101852736018	0.223011649642	0.202719635849	0.291469734657	0.0483690347622
a31	0.00850971532653	0.0484457477722	0.0587628964145	0.0924711653393	0.260257313214	0.212504830616	0.276492294886	0.0425559839207
a21	0.0127310907755	0.0552048465907	0.0733464898048	0.0849696667798	0.177425723071	0.218685210205	0.313953814962	0.0636831136402
a31	0.0140613805918	0.0899635571969	0.0938400966016	0.0871133622599	0.150083176357	0.194784020068	0.293218498321	0.0769358868801
a38	0.0141741785306	0.101772629066	0.106458845534	0.0816239090866	0.174097148786	0.191274423356	0.259286092774	0.0713127746267
a10	0.0161722085102	0.126029936355	0.149753311845	0.0821283743622	0.172130466262	0.163768841119	0.221787954258	0.0682289148756
a39	0.0229358738367	0.127694678785	0.127695213948	0.0621691604541	0.138147485421	0.177063050373	0.244361364753	0.0999331716252
a8	0.0328165322789	0.059808640595	0.115031007983	0.087885527818	0.122703671807	0.177433113458	0.258862924918	0.145458550542
a31	0.0255975169596	0.119881411198	0.113723736994	0.094231322606	0.132278423936	0.165783211153	0.205515828306	0.142988523514
a20	0.0308669908532	0.145260419066	0.0911658246647	0.0818296575353	0.153586914645	0.163405100384	0.188440572769	0.145444494505
a31	0.0354804434511	0.127909165022	0.0831330278882	0.0896398725118	0.172971354882	0.170453963461	0.191460304256	0.128951834835
a20	0.039419274317	0.131274670674	0.0826886242961	0.0799956828373	0.172919204961	0.17704941782	0.201953841419	0.114699284945
a3	0.063230536439	0.098910432558	0.128103841432	0.0879898612791	0.159872804987	0.15680184594	0.18433672714	0.120753963648
a41	0.0528486974797	0.217237464186	0.182124007144	0.079076682093	0.120051684996	0.119572355313	0.13004712738	0.0990419998827
a37	0.0267882531599	0.361162648062	0.194252402381	0.054739074031	0.0896464916653	0.092320571771	0.0956872541267	0.0854033666276
a31	0.0152409960533	0.342022226021	0.146472040794	0.0522215180103	0.105279827222	0.116210573924	0.116629834709	0.105923058876
a8	0.0327463633511	0.195443393674	0.089264305598	0.0705672526701	0.133441859074	0.157441064641	0.16539223157	0.155703589625
a31	0.039875524117	0.136418539558	0.0834652105327	0.0847027642234	0.142210963025	0.166150918214	0.177015600523	0.170160516542
a23	0.055639071039	0.118288722519	0.102431186844	0.100886244741	0.148558534342	0.158691556071	0.164042373508	0.151462325514
a31	0.063435499013	0.158809460173	0.111091788948	0.104002438247	0.139467721447	0.14300246869	0.146634321169	0.133556308505
a8	0.0738457050043	0.177649608391	0.106991064316	0.0954827894157	0.135133720482	0.139880659563	0.14483616039	0.126180279502
a31	0.0803550976681	0.200097804464	0.106743802772	0.0921000231386	0.129128871827	0.133515666521	0.13896502013	0.119093693167
a24	0.079944308556	0.230349991488	0.122571740924	0.0922914677129	0.120290265609	0.119858885507	0.12360327671	0.111090057722
