 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.00608961239	0.00828050724	0.00598860752	0.05007863375	0.51618589	0.00444080015	0.00952690865	0.0019026695	0.009198195	0.0250692805	0.0568598195	0.1403812775	0.02982677621	0.136171084115
a20	0.00212147832624	0.00283984359936	0.00220074868375	0.0185702314833	0.806859916667	0.00263865531667	0.00747955891667	0.00134015137667	0.0086197769	0.0153386210333	0.0272342061667	0.0493652665333	0.00997631307567	0.0454153043742
a13	0.00070860828999	0.000949379246813	0.000785246121668	0.0117820905611	0.789310758889	0.0580172866056	0.0252333246722	0.0182071316689	0.0114804772	0.0102065722111	0.0224265387222	0.0321775978778	0.00347380792422	0.0152412192506
a31	0.00023835073523	0.000319434247238	0.000315222276323	0.0135192865204	0.718193336296	0.0789870472019	0.0395216052241	0.025404139223	0.0268810597333	0.0164568104037	0.0458122942407	0.0278530009593	0.00131179184807	0.0051866494442
a28	8.054505061e-05	0.000108805628613	0.000130232847874	0.0114683721735	0.522985785432	0.0631875140673	0.0292928740747	0.0379825650743	0.0321712469111	0.0168294794679	0.0543178880802	0.22134131532	0.00283437945602	0.00726902930873
a31	7.75075388367e-05	5.8367651771e-05	0.000153673389291	0.0233183000578	0.345285638477	0.0957321246891	0.0404275816916	0.0552419733581	0.0351453123037	0.0169830664893	0.0567980246934	0.31855785044	0.00382916648534	0.00839144346958
a21	7.86638726122e-05	7.20846139237e-05	0.00056206368643	0.0275260930193	0.273201806159	0.0983032128964	0.0407926672305	0.0471200494527	0.0329290084346	0.0167232816298	0.0532411505645	0.311459512147	0.0163008858284	0.0816895441899
a31	0.00170058904054	0.00492699256131	0.00876220892881	0.0181555006731	0.129509297386	0.117056262299	0.0288503057435	0.0429206408176	0.0196415088115	0.0108076833433	0.0471191605215	0.365117314049	0.0680301836095	0.13740235273
a20	0.00251412799685	0.0109708135204	0.0206915663096	0.0163451422244	0.094952764462	0.1543594841	0.0294379552478	0.0350022289392	0.0132470706038	0.0103113307811	0.0501501581738	0.314199518016	0.0944145878698	0.153403272243
a28	0.00289798081562	0.0259129585068	0.0220006787699	0.0108233811415	0.0673494168207	0.191530001367	0.0327269497493	0.0489509139797	0.0137166318679	0.00911921626037	0.0377505233913	0.239107069339	0.102539422623	0.195574880748
