 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.0383480656	0.17609763	0.39312399	0.045022492	0.1151460305	0.01943817669	0.2128236575
a31	0.0269290959333	0.187659686667	0.521979463333	0.0676222686667	0.0579182148333	0.01063241069	0.127258874167
a21	0.0230599482778	0.0985460645557	0.375784155778	0.0654968182222	0.0452625582778	0.00772472534667	0.384125721389
a37	0.0143872303926	0.0526706058519	0.147478191593	0.0290908104074	0.0324976654259	0.0158250692322	0.708050460463
a8	0.0158546494642	0.048856297284	0.085814686531	0.0199587104691	0.0273424438086	0.0230249817441	0.779148253488
a31	0.0143550514881	0.0549145610947	0.0644434075103	0.016022718323	0.0235500366029	0.029486896248	0.797227317829
a13	0.017642212496	0.0797528956982	0.0537035768368	0.0177159746077	0.0242550568676	0.0346808357493	0.772249429276
a20	0.0181705491653	0.0788471152327	0.0396088182789	0.0259990665359	0.0462820679559	0.0236491565831	0.767443209759
a3	0.0131180080551	0.0715288684109	0.044065932093	0.053821805512	0.0812421589853	0.019698230861	0.716525013253
a31	0.0346371553517	0.104688466137	0.072926039031	0.0974085918373	0.0968082079951	0.087134896287	0.506396641084
a29	0.0461504651172	0.139082048712	0.100049224677	0.130873410612	0.108453379332	0.112237593096	0.363153837028
a31	0.0611864933724	0.155853282904	0.119603438226	0.151877366871	0.118524556444	0.109918332032	0.283036527343
a3	0.0713032827908	0.160755737635	0.151299852742	0.17268680229	0.141618412148	0.106513348344	0.195822604114
a31	0.0793978609303	0.151687535878	0.169741490914	0.183011140763	0.167310244049	0.0846444837813	0.164207278038
a24	0.0993989236434	0.159840001959	0.176194496971	0.178624816921	0.159441508016	0.0755085575938	0.150991726013
a31	0.113768931214	0.160215323986	0.174480545657	0.170610132307	0.155434802672	0.0779986188646	0.147491682004
a39	0.129712393738	0.125996964662	0.155790135219	0.173568737436	0.173210210891	0.0792081146215	0.162513467335
a31	0.134119777913	0.116189838221	0.146666825073	0.170113782479	0.17568211363	0.0800505732072	0.177177079112
a33	0.203748825971	0.114128864074	0.133611578358	0.150833700826	0.155829874543	0.0873162344024	0.154530896371
a31	0.226562588657	0.114370369358	0.128856946119	0.143723833609	0.148574058181	0.0896882214675	0.148223985457
a23	0.253782869552	0.119762226453	0.124251816706	0.131773389536	0.13415266606	0.102586617156	0.133690425152
</S>	0.320817384776	0.111394733227	0.113002775353	0.120369542268	0.12291730803	0.088903273578	0.122594982576
