 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.01010470605	0.0282403355	0.4849540685	0.1661053445	0.11926724685	0.120965626135	0.07036264463
a20	0.00358258571667	0.0296659575	0.766081676167	0.0676023201667	0.0401856768167	0.0439749254683	0.0489068579633
a31	0.00313438977222	0.0214390448333	0.829273142056	0.0404290850556	0.0143074897389	0.0248133528228	0.0666035259878
a37	0.00284873981541	0.0142912656778	0.642252884019	0.0855272910185	0.00919561907963	0.173750249274	0.0721339599959
a31	0.0010719761398	0.0085570082926	0.41284138134	0.125252657006	0.00825809369321	0.346562036425	0.0974568579986
a30	0.000495726379933	0.00691557843087	0.31150399378	0.0989581556687	0.0157869615644	0.370635552142	0.195704059333
a13	0.00110953228331	0.00983426581029	0.200118949593	0.0688035418896	0.0463859118548	0.364101330714	0.309646469778
a20	0.0126697310944	0.0261823966034	0.124342464864	0.0542229349632	0.0860887406183	0.356244026905	0.340249706593
a41	0.0474204870315	0.0512858238678	0.0787239416213	0.0628432926544	0.127973966873	0.329306065635	0.302446442198
a33	0.0567369290105	0.0592512096226	0.0587004288738	0.0786020342181	0.176972312291	0.296252885212	0.273484210733
a31	0.0396719983368	0.0395020208742	0.0489101379579	0.0878057680727	0.216563054097	0.286173485071	0.281373533578
a41	0.0512148627789	0.0302335696247	0.0415445816526	0.0990966913576	0.218787081366	0.28332248169	0.275800711193
a0	0.0839327442596	0.0482602748749	0.0361035262175	0.113736529119	0.209214700455	0.26035751723	0.248394690398
a31	0.0998490880865	0.052254976625	0.0337840380725	0.119792969706	0.224741393485	0.22993906241	0.239638486799
a24	0.157485499362	0.0955324955417	0.0485212886908	0.115004946569	0.195393187828	0.18758295747	0.200479640266
a31	0.232122833121	0.131993331847	0.0736208208969	0.116541808856	0.147233785943	0.146945315823	0.151542111422
a20	0.331971567707	0.148429027282	0.0728138966323	0.100797611619	0.113894117981	0.114905743274	0.117188047141
</S>	0.417665283853	0.180852678641	0.0633021658162	0.0784322188095	0.0857370429905	0.086411158637	0.0875994635705
