 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.152450870401	0.00697262935	0.149369865	0.527979085	0.0048959841	0.00375242713	0.02070541292	0.133873705578
a20	0.0508255937283	0.00718254668333	0.264435041667	0.596226455	0.00404781493333	0.00506308513	0.0133345762533	0.0588848909113
a11	0.0169565538631	0.00708333072778	0.270114475222	0.323539866467	0.00493778614444	0.220348716377	0.109138563751	0.0478807196371
a10	0.00568555071037	0.00316426280926	0.096430566574	0.116496098956	0.00359841921481	0.407913222126	0.312085547917	0.0546263292124
a39	0.00192465116579	0.00148988393309	0.0513545050247	0.101065671652	0.00412431790494	0.441642924042	0.350525015972	0.0478730217375
a7	0.00067750946593	0.0014673449077	0.144377431008	0.220101583884	0.021845727635	0.375331441347	0.206221895324	0.0299770205792
a37	0.00038486670031	0.0067777561359	0.250058403669	0.313242241295	0.102140606878	0.177970613782	0.103535020441	0.0458904568597
a8	0.000258937825437	0.0109268448786	0.311162901223	0.330104100432	0.138603402293	0.082432073594	0.0654158644803	0.0610958756199
a18	0.000460939233812	0.0290150011262	0.279024060408	0.267139010144	0.263684747431	0.0563336168647	0.0485408931601	0.0558017518733
a46	0.000764006177937	0.0712797287087	0.234844080136	0.205255776715	0.330088682477	0.0504450922882	0.0384184270534	0.0689042359578
a31	0.0617769921926	0.0966370012362	0.228265423379	0.192328078905	0.220940224159	0.0540336160961	0.0465498123511	0.0994688606526
a18	0.0905576897309	0.128584750412	0.149092897793	0.141274564968	0.26409486472	0.0797619273654	0.0546652927837	0.0919679985509
a24	0.0814675789103	0.183089460137	0.105216725931	0.102571018323	0.30594646824	0.0996372157885	0.0539751239279	0.0680963978503
a28	0.13739405297	0.217454486712	0.0855835053103	0.0822361141077	0.26616277608	0.0966271669295	0.0527258503093	0.0618160392834
a31	0.177417317657	0.185562445571	0.0911007117701	0.0889842747026	0.208322768693	0.102893575643	0.0676383981031	0.0780805114278
a20	0.237173679219	0.154235141857	0.0916206339234	0.0911779215675	0.164230916231	0.101843265214	0.0754054893677	0.0843129764759
a31	0.252189263073	0.143615960619	0.0920785829745	0.0919798071892	0.14757067541	0.102008371738	0.0831293364559	0.087428026492
a3	0.276720791024	0.128850180206	0.0922171593248	0.0924847290631	0.13227321847	0.100944602246	0.0869324044853	0.0895769114973
a31	0.301952700341	0.103057374735	0.0888682164416	0.0915514743544	0.115940712823	0.106576600749	0.0957100238284	0.0963428564991
a20	0.345803503447	0.082045436245	0.0840756601472	0.0875042794515	0.102948830941	0.105549116916	0.0959593492761	0.0961137821664
a31	0.362552961149	0.063660113815	0.0659737847157	0.0740611531505	0.0780711319803	0.123546408972	0.116272807759	0.115861607389
</S>	0.298672595574	0.0339268945075	0.0626599373578	0.0776112615753	0.0505675784901	0.160496479486	0.15818624388	0.157878978695
