 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.00622403279	0.2208705985	0.3467457365	0.04631730345	0.003026039	0.01795268525	0.0323209565	0.0549732005	0.00081443983	0.00026773536	0.00073850559	0.038993345	0.000598484525	0.00259939325	0.0068268413	0.0262607191	0.0380909982	0.050897037	0.0056872537	0.099794755
a31	0.00756772579	0.0821147535	0.375820562167	0.17538507115	0.1182099962	0.0175483978833	0.0191573885	0.0476861636	0.000737724596667	0.000175090267333	0.000505691596867	0.020672945	0.000329482947	0.00202058324	0.00548260466433	0.00918870695333	0.01423014335	0.01752605978	0.00684912903333	0.078791831
a20	0.00796808985167	0.0309045221833	0.172996323722	0.20106446505	0.158381401733	0.0858303140944	0.007203718	0.0194762979667	0.00154633085222	0.000621461536444	0.000771676815822	0.0747089816667	0.00354096130433	0.00469673767	0.00855054578578	0.00694093350444	0.0450393362667	0.02313812004	0.00876870417778	0.137851079667
a11	0.00269493033722	0.0105154934244	0.0598887603073	0.09315677635	0.0682980125777	0.177027664698	0.00704527616667	0.0124951996556	0.0144372420174	0.00678996734548	0.00338556143861	0.0942375052222	0.0209657677681	0.03384049489	0.113292027262	0.00933914950148	0.0816382787556	0.0308231983467	0.00550959289259	0.154619093222
a29	0.000997626877407	0.0048149428548	0.0304198428358	0.0918279021167	0.0957701131926	0.219329261566	0.0164910933889	0.0134371830519	0.0256346373391	0.0109837187818	0.0041625315462	0.0381813896741	0.030557793256	0.06112606663	0.171546149087	0.00773308916716	0.0623487049185	0.0176630301156	0.00317924449753	0.0937957027407
a31	0.000438562855802	0.0029249410516	0.0206601042786	0.0877909890389	0.109755766731	0.263823877189	0.0218217991296	0.0169645948506	0.0297847157797	0.0119121402606	0.0032226459154	0.0172481274914	0.0277196710853	0.0867474788767	0.140549963029	0.00671457438905	0.0495804946395	0.0095226197052	0.00202342443251	0.0907935205802
a0	0.000242266035267	0.0024204454172	0.0143230727595	0.051271498013	0.0668002079103	0.342717889063	0.0212545053765	0.0174130542835	0.0279408649266	0.0127128010869	0.00335111840513	0.0107453521638	0.0254210060284	0.0815104179589	0.153267447676	0.00911553779635	0.0456994678798	0.0071843870684	0.0019278012775	0.10468084486
a39	0.00103305976509	0.00593311013907	0.0271185389198	0.079030992671	0.0858773626368	0.301312569688	0.0403037657922	0.0356823330945	0.0276963313089	0.012998160029	0.00262799790171	0.00571722942127	0.0249343243428	0.0597885209863	0.129875249225	0.0194598652654	0.0444070799599	0.00554013838947	0.00315038815917	0.0875129739533
a31	0.0037158565217	0.010105244713	0.0717624129733	0.121380494224	0.119018162546	0.163766763229	0.0529608752641	0.0466242610315	0.0309048317696	0.0141601040097	0.00177680190057	0.00344830280709	0.0318110777809	0.0743579036621	0.0896560277417	0.0235381680885	0.0486590969866	0.00531478346316	0.00642699171972	0.0806118486511
a37	0.0068506751739	0.0164219619043	0.140167074324	0.181852534741	0.0972529548487	0.102265571076	0.0673633917547	0.0280428440105	0.0222816575899	0.0117639475032	0.00116455885019	0.00298765696903	0.0347785365936	0.0724785812207	0.0671186539139	0.0177013203628	0.0419404473289	0.00671356328772	0.00824939823991	0.072604678217
a31	0.028706355058	0.0265111546348	0.220453048108	0.198499914914	0.0855243172829	0.071243985692	0.0668635339182	0.0187267050035	0.0136382488633	0.0082070063344	0.000784571833397	0.00240184075634	0.0262184875312	0.0496321927402	0.0450265303046	0.0159075391209	0.038048812443	0.00769583599591	0.0142637784133	0.061646137739
a20	0.0340168098193	0.0269394928783	0.203909641369	0.123534188305	0.0764157414276	0.0924714672307	0.0587150029727	0.0198172206678	0.00990060395443	0.0121591734448	0.00114286844447	0.00691258828545	0.0317417611771	0.0334162125801	0.0487421857682	0.0370113540403	0.0474624208143	0.0158776975653	0.0269793004711	0.0928342772463
a17	0.0155680814064	0.0256808322928	0.127309724123	0.0713552641017	0.0505642561425	0.10308247241	0.0801646126576	0.0483986358893	0.0103686069848	0.0192562978149	0.00161745454816	0.0109531307618	0.045792292059	0.0324837395267	0.0575852685894	0.0788851246801	0.0629924502714	0.0194532968551	0.0309634474904	0.107525022415
a28	0.0214958751355	0.0386352994309	0.117760546374	0.0666478807006	0.0422275800475	0.0638908751367	0.112202314219	0.0615636819631	0.00985973812827	0.015773919605	0.00201847831605	0.00931668858727	0.0359244026863	0.0261608173422	0.0355216861965	0.08919472956	0.0568007477571	0.0290090856184	0.0655479281635	0.100447742472
a31	0.0588769830452	0.0460653408103	0.108340228791	0.0675734715669	0.0347438836825	0.0303854477122	0.106748261406	0.0367794719877	0.0127230275094	0.0136474942017	0.00299081963868	0.00663864626242	0.0291648005621	0.0277811006141	0.0230858843988	0.0679402101867	0.0793335435857	0.0684985978728	0.106234218054	0.0724485871573
a16	0.0586720016151	0.0337578969368	0.0718519792637	0.0491540915223	0.0283850615608	0.0276475809041	0.0921882004687	0.0249619753292	0.0122615700698	0.0146215067339	0.00456349091289	0.0370812958208	0.0290622425207	0.0274336822047	0.0252489017996	0.0821890290622	0.0927471768619	0.0943925072909	0.108701446351	0.0850783903858
a8	0.0267711394717	0.0365084933123	0.0936158627546	0.0307979568408	0.0199877724203	0.0365314303014	0.125120960156	0.0358071474431	0.00547603932327	0.0110887049113	0.0046053653043	0.0537441046069	0.0225897121736	0.0153749630682	0.0223819855999	0.108124098021	0.0611927412873	0.0781791677636	0.0995031037837	0.112599290129
a31	0.0367631414906	0.0408794074374	0.104045749918	0.0260347342803	0.0135995607068	0.0282185934338	0.115960283385	0.0402772341477	0.0111617758411	0.0158770693038	0.00742760963477	0.026996004969	0.0288273827245	0.0297815513561	0.0286817622	0.094732331007	0.0853275437624	0.0865644745879	0.101762061261	0.0770817457097
a0	0.0343429584969	0.0307843094791	0.0590140576393	0.0314304914268	0.0220949342356	0.0224246198113	0.101686084462	0.0309601460492	0.013140091547	0.0174612815346	0.00901865901159	0.060528452423	0.0303934305748	0.0328158832854	0.0312295420667	0.100280597002	0.0935457612541	0.0973622015293	0.10325225042	0.0782342542366
a31	0.0269568431656	0.025738061493	0.0415292355464	0.0327779611423	0.0276949177452	0.0200016080038	0.109535489487	0.0398814073497	0.016394784449	0.0206440832782	0.00915654647053	0.0734877069743	0.0335967368583	0.0343235252618	0.0299100553556	0.115093379001	0.0923889370847	0.0850650938431	0.0896712318067	0.0761524314122
a24	0.0246843516885	0.0202338911643	0.0363062751821	0.0483678377141	0.0758322309151	0.0107997185679	0.117224697829	0.0646390224499	0.0203950241497	0.0251108794261	0.0103912078235	0.0637732884914	0.0431490892861	0.0397111600873	0.0325077627852	0.103295666334	0.0898614636949	0.064750225281	0.0658184066022	0.0431478604707
a46	0.0153244791962	0.0395940467214	0.0538335920607	0.0512730809047	0.0878279176384	0.013008155356	0.12495441261	0.06345880615	0.0108181868499	0.0163125458087	0.00724618560783	0.0734820181638	0.0326528590954	0.0218315698291	0.0222170732617	0.125515392111	0.0633910658983	0.0556730257603	0.0739383532007	0.0476472468236
a14	0.0178489237321	0.0516038755738	0.0551766546869	0.0372662053016	0.0531167532128	0.0116783057853	0.10039704087	0.0526582707167	0.0211795594166	0.0235909679362	0.0196807988693	0.0464630140546	0.0381300476985	0.0282086860764	0.0220187897539	0.125676290704	0.0696404352994	0.0705333585868	0.0944717427336	0.0606602589412
a8	0.0198296275774	0.0526049218579	0.057237654229	0.0311100524339	0.0391914764043	0.00698737726177	0.09427730829	0.0479823252389	0.0247153233055	0.0257042688787	0.0251087636231	0.0302589473515	0.0389608428995	0.0309153393588	0.0209907522513	0.0988641369013	0.0674412267665	0.0814965908623	0.105497065911	0.100825999647
a31	0.0190297731925	0.0435409078526	0.0506926834097	0.019042435478	0.0184381758014	0.00543325625392	0.0891161507633	0.043408811413	0.0282645326018	0.0316401408596	0.033803706541	0.0228937217838	0.0416094579665	0.0400576471196	0.0354458057504	0.0884203809671	0.0713173705888	0.0918333816208	0.11300974697	0.113001939882
a20	0.0143282500642	0.0252558781842	0.0256813364699	0.0242310144927	0.0532954102671	0.00302654961797	0.0788329969211	0.060184308471	0.0376673508673	0.0396931379532	0.041804423847	0.0275644322613	0.0534650853222	0.0494584713732	0.0430005329168	0.080389318989	0.0764510955296	0.0790887015403	0.0953008606567	0.0912808746273
