 	il	morto	vuole	pianto	</S>
a46	0.331441426	0.034688944	0.052462591	0.055286794	0.52612023
a23	0.134369136	0.017382141	0.167028365333	0.042930414	0.638289943333
a20	0.147270948667	0.0136877153333	0.363399365111	0.0278296343333	0.447812357778
a31	0.140645210556	0.0144759537778	0.348973201704	0.0624831951111	0.433422452593
a21	0.060491918852	0.0167900885926	0.175869769235	0.227888325037	0.518959917531
a11	0.0225025467507	0.0139598891975	0.0768808900783	0.383576178346	0.503080515844
a10	0.00955291338357	0.0108109713992	0.0394067240261	0.423742809449	0.516486595281
a27	0.00496743666119	0.0148382604664	0.027675638342	0.455098969816	0.497419688427
a17	0.0024496473204	0.0176826681555	0.0353370807807	0.488865649939	0.455664939476
a31	0.0195455183401	0.0637090293852	0.100631053594	0.44278785998	0.373326559825
a37	0.0283070854467	0.115391646462	0.180232987865	0.358738229993	0.317330066608
a31	0.0422567444822	0.143013312154	0.205478145955	0.314753393331	0.294498392203
a37	0.0799357161607	0.159413040718	0.214192105318	0.278563414444	0.267895710734
a17	0.20720730872	0.153127020239	0.197223481773	0.219219824815	0.223222363578
a31	0.31903903624	0.162492186746	0.167607940591	0.174692378272	0.176168441193
a10	0.382171865413	0.154690328915	0.151922580197	0.154693037424	0.156522150398
a7	0.521790861804	0.134868432972	0.118574970066	0.111434623808	0.113331102799
a31	0.502960333935	0.148167660991	0.118409750022	0.114898884603	0.115563356933
a33	0.464365991312	0.175904286997	0.127065316674	0.116194634868	0.116469758978
a29	0.537346193771	0.170284195666	0.109383605558	0.0915330116227	0.0914530129927
a41	0.57756547459	0.144623725222	0.100974835186	0.0885379155409	0.0882980759976
a31	0.478804974863	0.154579688407	0.128034811729	0.119408986847	0.119171546999
a39	0.453351221621	0.157534716136	0.135561855576	0.126895402282	0.126656809
</S>	0.54951758081	0.142770008068	0.110816215288	0.098602576141	0.0982936345
