 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.00463703508257	0.00410103766272	0.0137239667388	0.00599934982043	0.00225849703477	0.00162748130069	0.0018634881101	0.00082438607415	0.000486171352	0.000391708171	0.00063050304	0.00236522575	0.00349721125	0.006720887	0.212169655	0.0052969312	0.3858148225	0.022392405	0.0835197	0.058195211415	0.0695280473	0.1139562812
a31	0.00154568365649	0.0013670164845	0.00457467590766	0.00199984576094	0.00075312904187	0.000543267889693	0.0006408629051	0.000476440540817	0.000364051572	0.000323527597667	0.000735221406667	0.00319510508333	0.00335827775	0.0157231143333	0.166374085	0.0059596532	0.6359450075	0.0191382589	0.05028019	0.0201652554817	0.0246749592333	0.04186238
a11	0.000515290336699	0.000455681010853	0.00152526153139	0.00066936719249	0.00025745795539	0.000202301352231	0.000409776480033	0.000695303680272	0.000687308924	0.000647597409222	0.00280213096889	0.0274464486944	0.0266088845833	0.0545125501111	0.085241594	0.1172053774	0.501181773167	0.0639271918667	0.06187231	0.0114362998939	0.0105868369111	0.0311132608
a5	0.000171891317656	0.000151916814972	0.00050894333289	0.00022731208173	9.530909813e-05	0.000156863760744	0.000608935956678	0.00281639369342	0.00625571574133	0.00645885370307	0.0170003309896	0.0916646362315	0.0828772148611	0.0811048633704	0.082118757	0.172413859133	0.198692945056	0.0920934039556	0.105536373333	0.00866860479797	0.0052886795037	0.0450881722667
a37	5.86046622287e-05	5.31056263e-05	0.000175677322423	8.594237381e-05	4.978647471e-05	0.000277080603581	0.00178923869889	0.00643536056447	0.0123520672471	0.0140690452344	0.0316661993299	0.20742837541	0.15725886162	0.0654789561235	0.119763549	0.082406061711	0.104006484019	0.0470735269852	0.0887681294443	0.00424516399932	0.0032302745679	0.0533284990889
a31	2.13110974429e-05	2.10461166333e-05	6.81302988077e-05	5.13951019367e-05	8.678736157e-05	0.000708821541194	0.0042009712663	0.0104989585215	0.0135310100824	0.0163099510781	0.0327523617766	0.315314465137	0.17895432054	0.0452540657078	0.150969023	0.0348395109037	0.0804877403397	0.0203693770951	0.0415355708148	0.00268360213311	0.00277619375597	0.0485653800296
a37	1.1300257981e-05	1.97913692111e-05	4.54138299359e-05	7.20339339789e-05	0.000144147240523	0.000816290547065	0.00462221285543	0.0156623288405	0.0137710073608	0.017125061026	0.0435253712589	0.300998871712	0.144078351847	0.0296532669026	0.162756074333	0.0185389613012	0.12260880678	0.0143407547984	0.0237307529383	0.023343816611	0.013130184052	0.0510052086765
a18	4.1789574327e-05	5.41803784037e-05	0.000218200177979	0.00030413189466	0.000186277926841	0.000564259882355	0.00448516018514	0.0257867162802	0.0279971244536	0.0364307550087	0.106647449086	0.230032433904	0.131144512282	0.0271304599675	0.107181192778	0.0162863011004	0.11268095326	0.0147718279328	0.0131704277794	0.0389889308703	0.0443731780173	0.0615237595588
a24	0.000977537169442	0.00132635792147	0.00271022997266	0.00240198496489	0.000565835675614	0.00110381719412	0.00725220219505	0.0361992210934	0.0512023741512	0.0640231850029	0.159975299695	0.167527113301	0.112104902427	0.0314624189892	0.0496285405927	0.0187903860335	0.05489687942	0.0121355973109	0.0075068450598	0.0375714672901	0.0903658993391	0.0902719198529
a34	0.00127732628981	0.00176470005716	0.00340148058755	0.00290372083163	0.000624809084538	0.00114449633004	0.00668714783168	0.0273017422978	0.0405057296504	0.0493585771343	0.110962635732	0.0900243271003	0.067274745809	0.0324215066631	0.0264883541976	0.0166415396778	0.0310903322733	0.0099303197703	0.0065680727866	0.05884587743	0.321353196446	0.0934293632843
