 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
a8	0.022735641514	0.00610673631768	0.00487878615	0.0039311854	0.002686406185	0.0054843146	0.0021175953	0.001965286275	0.0004428761675	0.000609289185	0.0003716391375	0.0004938996	0.000429459067	0.001085632765	0.001895558093	0.000585449865	0.003336858	0.00295075821	0.00085366457	0.00051132477	0.000569254805	0.00255021875	0.081918567	0.47560692	0.025463513	0.01070168875	0.0121725182	0.0743833475	0.0133530735	0.004252753245	0.0468974193965	0.042891012155	0.07773178867	0.03163564935	0.03639986295
a31	0.00757880122088	0.00203644622418	0.00459369481667	0.00370000226667	0.00100142077233	0.00189580539	0.0023191623	0.001524902175	0.000714268700833	0.00322537552833	0.00165969727083	0.00181659431333	0.00203603658367	0.001481144665	0.00309117202633	0.002396807365	0.0159372746667	0.00135081802667	0.00289149413667	0.00318337005667	0.002344450105	0.0115968173167	0.096518169	0.44288051	0.085628179	0.05363654175	0.0247384322	0.0968981208333	0.0307636515	0.00669590991167	0.0156705705365	0.016028856255	0.0274283241033	0.0112976832167	0.01343945705
a24	0.00252896493301	0.00068497742156	0.00618171283889	0.00420633022222	0.000808995944777	0.00161586342	0.008425648	0.001762635225	0.00107649020028	0.00623661684278	0.00399270682361	0.00341676257111	0.00374556146122	0.00223023492167	0.00454305467544	0.00363009078833	0.0226561755556	0.00131701172556	0.00454703657889	0.00542321168556	0.00396989996833	0.0283063941056	0.0922972863333	0.240234643333	0.102852705	0.0806940305833	0.0402787894	0.139345603611	0.0426267885	0.00831979547056	0.00554208175217	0.0121767755183	0.0249997801344	0.0127655662722	0.0765597397833
a37	0.000846036974103	0.000234355180653	0.00431955646963	0.00429058044074	0.000772340734926	0.00158027758333	0.0116345403333	0.00116681828167	0.000800733533427	0.00496519348093	0.0037883190412	0.00260753695704	0.00270683508707	0.00150406823056	0.00279223512515	0.00210509028611	0.0166621915185	0.00127021660852	0.0027481864263	0.00408427682852	0.00374392245611	0.0280100623685	0.163262372111	0.211044384444	0.0476131956667	0.0505013268611	0.0377003991333	0.159332054537	0.0257114881667	0.00408609539019	0.00239161198406	0.0121335308394	0.0258187550448	0.0140917154241	0.143679659928
a24	0.000282735918434	7.9234231551e-05	0.00172254498654	0.00496704018025	0.000309364208642	0.000736292504443	0.0116040574444	0.00104342620056	0.00128670204448	0.00641168602698	0.0052217135804	0.00261981611901	0.00229879086236	0.00142581390019	0.00187345764172	0.00361908178537	0.129090331506	0.000968721469507	0.00285309900877	0.0155376225428	0.0325717870187	0.0268348397895	0.218992174037	0.182218032815	0.0279453685556	0.0296893486204	0.0267486423778	0.117437958179	0.0146516850556	0.00209331903006	0.00120701851469	0.0077055592798	0.0121086957149	0.00649561649803	0.099348360976
a37	9.91551331113e-05	3.4309854717e-05	0.00114890373551	0.0126268350601	0.000174440089881	0.000573192751481	0.0162994208148	0.00762506540019	0.00403930571483	0.025102309009	0.0149529471935	0.008272894373	0.0102091591208	0.00956604616673	0.00778068478057	0.0138367609285	0.273624087169	0.0050766615565	0.0134151455029	0.0349547368476	0.0598067600062	0.0330973679298	0.176554239679	0.110046008938	0.0175709788519	0.0173199672068	0.0147434121259	0.052028084393	0.00652446781853	0.00118076325669	0.000754557191563	0.00412103565993	0.00483721527163	0.00255826214268	0.0394447796587
a31	4.20273495371e-05	2.3596441239e-05	0.0011398816985	0.01603867802	0.00025157247996	0.00059070425716	0.0160247392716	0.0121254801334	0.00527031157161	0.0479220696697	0.0222824373978	0.014652715791	0.0224214390403	0.0240998690556	0.0186294419269	0.0264554546428	0.30119371239	0.0106627751855	0.0302172301676	0.0463046529492	0.0551114070021	0.0314482273099	0.128212208226	0.073782859646	0.0134057836173	0.0139095657356	0.0107698843753	0.0287170804643	0.00375758297284	0.000855302165563	0.000632338030521	0.00288467311998	0.00216721454054	0.00114616340089	0.0168509268862
a28	2.3854200179e-05	2.7297677413e-05	0.00149858728617	0.02131923034	0.000439838799987	0.00114092307572	0.0195458847572	0.0268106513778	0.00525137619054	0.0601122798899	0.0260923831326	0.0195298002637	0.0288480173468	0.0319770616852	0.0261137999756	0.0378878225476	0.25704545413	0.0128667847285	0.0472639967225	0.0559527236497	0.0508302716674	0.0280138724366	0.0872383650753	0.0560513942153	0.0116483710391	0.0192534109119	0.0190045214584	0.0255314608214	0.00340874445761	0.000961881255188	0.00085187277684	0.00396505977333	0.00186343269685	0.00114454063363	0.0104850442954
a17	1.7310432393e-05	7.38328358043e-05	0.00251494472872	0.0360872101133	0.000624127479996	0.00202360922524	0.0281213129191	0.0441525461259	0.00591932193018	0.0658312682966	0.0306223320442	0.0248633447546	0.0276471551156	0.0310350048951	0.0287729959919	0.0498785275159	0.187149041377	0.0103879306762	0.0639430855742	0.0762986675499	0.0564188538891	0.0252938881455	0.0380323443584	0.0328579389051	0.00984190584637	0.025165354304	0.0357215891528	0.0303482802738	0.00433268138587	0.0019316627184	0.00151151465895	0.00740132132444	0.00420753763228	0.00295761074454	0.00801395776513
a31	1.51832227977e-05	8.18619672681e-05	0.00257063077624	0.0327814543711	0.00114993250667	0.00241383220841	0.0254514856397	0.036978541042	0.00538631807673	0.0696188677655	0.0333984050147	0.0333114699182	0.0411828247052	0.0369162482984	0.035913148664	0.061618881172	0.135308783792	0.0103084146587	0.0783470018581	0.0794772141833	0.053226891963	0.0214892170485	0.0193026716195	0.021360878135	0.0135944449488	0.0343812751013	0.0432928973843	0.0372920334246	0.00634678212862	0.00261965223947	0.00173242758632	0.00823105244148	0.00469741607743	0.00343481751485	0.00676704725504
