 	la	pasta	vuole	sale	</S>
a20	0.0675470425	0.4576306	0.0250758865	0.089843431	0.35990301
a31	0.0487578095	0.428375833333	0.1653137075	0.0507780036667	0.306774623333
a37	0.0351789815	0.307681414444	0.209664889833	0.0250886878889	0.422385994444
a46	0.0182299111667	0.148493378148	0.0884446849443	0.112910739963	0.631921264815
a3	0.0261319753889	0.122706352716	0.0709206893148	0.222240633321	0.558000338272
a27	0.15190894913	0.205876100905	0.0777922664383	0.189349461107	0.375073202757
a8	0.26876410971	0.327347216968	0.0872559721461	0.123837710369	0.192794972252
a31	0.291362069903	0.293574262323	0.136496020715	0.120945720123	0.157621908751
a18	0.381237723301	0.238643654108	0.149880833572	0.105480642708	0.12475714525
a31	0.403844514434	0.235722051369	0.138456724524	0.107481746903	0.11449499075
a23	0.408093088145	0.249130417123	0.133895258175	0.102784481634	0.10609677825
</S>	0.460778559072	0.287098258562	0.115282479088	0.067788079817	0.069052631125
