 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.0271437300177	0.1652718605	0.0093523063	0.004428674	0.0066831755	0.104796545	0.42411456	0.258209135
a31	0.00917417433103	0.195557553833	0.0689800146333	0.0376091433333	0.0103554653333	0.0498548896667	0.387025522333	0.241443238333
a39	0.00326692937701	0.207347694944	0.101645473211	0.106877351111	0.0394109877778	0.0472580845556	0.193682823111	0.300510656111
a21	0.001276939629	0.079194596648	0.0548314750703	0.099445382037	0.0438874563593	0.0377111791852	0.342607037704	0.341045948704
a31	0.000743395526333	0.0459297135493	0.0374308973568	0.048889491679	0.0222328845531	0.0227711720617	0.470186062568	0.351816396235
a37	0.000980171408778	0.0362554288498	0.0373508134523	0.038577299893	0.0195966721844	0.0219632320206	0.462255320856	0.383021058745
a31	0.00102110310293	0.0271461496166	0.0337535404841	0.031033746631	0.0175054383948	0.0228464086735	0.513529973619	0.353163646248
a41	0.00070006613431	0.0192448254722	0.030052900828	0.0255997335437	0.0204974434649	0.0430493792245	0.526012391206	0.334843268749
a10	0.00182348164477	0.0232623834241	0.0953670626093	0.0420313325146	0.029628286155	0.0642949267415	0.414548700402	0.329043832916
a31	0.00648617871492	0.0768524861414	0.157948847536	0.0601527541715	0.0349352087183	0.0539596415805	0.306202736801	0.303462167639
a46	0.00737959733831	0.0869893977138	0.126801365845	0.0495456600572	0.0348684952394	0.0699197898602	0.3251885556	0.299307142546
a20	0.00939341737944	0.0967777382379	0.156730001948	0.0504663686857	0.0451873574131	0.0868495552867	0.285845068533	0.268750477515
a13	0.0123260527931	0.130306482746	0.252375237316	0.0907481162286	0.0722165258044	0.0704667270956	0.200053602844	0.171507262505
a31	0.035596754931	0.0994556109153	0.230890923772	0.113351498743	0.0913302052681	0.0677032843652	0.204441514281	0.157230240835
a39	0.045995337977	0.109247506972	0.180423305924	0.127846782914	0.111973468423	0.0875714114551	0.19015866276	0.146783560278
a16	0.064235745659	0.180163232324	0.176683758641	0.146449904305	0.126268432808	0.088113978485	0.119559922253	0.098525051426
a13	0.0960686118863	0.226259310775	0.165502189547	0.158511701435	0.131211140936	0.0644657141617	0.085155692751	0.0728256468087
a31	0.144393617295	0.177477306925	0.148614626516	0.153877723812	0.130291078979	0.0699394760539	0.0914320162503	0.0839741506029
a37	0.202837142432	0.174801272308	0.127457315505	0.134773014604	0.11666499966	0.0710190433513	0.0882576997501	0.084189510201
a31	0.297412604144	0.176497169103	0.108867968502	0.115460088201	0.0998090678867	0.0636253544504	0.0704431809167	0.067884580067
a8	0.341431708048	0.157050434701	0.099374462834	0.119888462734	0.106172645962	0.0614995658168	0.0580187403056	0.056563996689
</S>	0.300060304024	0.18991188735	0.105315251417	0.142539051367	0.123458247981	0.0550365744084	0.0423304351528	0.0413482533445
