 	forse	stanno	ancora	svegli	</S>
a31	0.104418788853	0.110170866477	0.08533972425	0.28116861	0.41890193
a10	0.0348074223269	0.0367426730085	0.0329128477833	0.233826356667	0.661710656667
a20	0.0116151070476	0.0123110439075	0.0140874614611	0.301148468889	0.660837898889
a31	0.00388635077653	0.00415683709683	0.00689340122037	0.47522089963	0.50984247963
a18	0.00135539898451	0.00164108989661	0.0632571224735	0.55305105321	0.38069534321
a31	0.00056715767817	0.00411760207554	0.103158360824	0.552658194403	0.339498717737
a35	0.000258549585057	0.0157097346918	0.148672173608	0.464008221468	0.371351295912
a31	0.00276255930069	0.0393170382306	0.184252767869	0.406140330489	0.367527271971
a10	0.00388797533356	0.0943429527435	0.19819139929	0.344342203496	0.35923546399
a20	0.00215916937785	0.235968360915	0.220136383097	0.270686021165	0.271050067997
a29	0.00611641715928	0.417203043638	0.181400954366	0.198326710388	0.196952895999
a20	0.0124779237198	0.501272911213	0.162435298122	0.160810180129	0.163003692
a31	0.0321358079066	0.402250867071	0.185210026041	0.18877620671	0.191627087333
a28	0.0395409603022	0.412946119024	0.17986925868	0.18256852557	0.185075159111
a8	0.0518205194341	0.553585623008	0.134659450893	0.12951800019	0.13041641837
a21	0.158344251478	0.481941407669	0.122924248298	0.118207205063	0.11858287479
</S>	0.242502455739	0.383750953834	0.126594464149	0.123410002532	0.123742117395
