 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
a20	0.0396829836658	0.06335044924	0.05068829115	0.0389877875	0.0377061335	0.055541618	0.161342925	0.247474238	0.0286897508	0.032187017	0.244348815
a31	0.0136727129658	0.02179197574	0.01768280575	0.0553702601667	0.1123722635	0.131757392	0.243633788333	0.250263678	0.0117017166333	0.0231557616667	0.118597647333
a20	0.00500281053293	0.00794417431867	0.00759239628333	0.0503935192222	0.134015578833	0.215312674	0.287345909444	0.212200958	0.00771109404443	0.0197185312222	0.0527623794443
a17	0.00167133820111	0.00271336855822	0.00798550286111	0.0188562648074	0.0542320719443	0.192207858	0.268867246481	0.290714596	0.0689304586815	0.0544721584074	0.0393491504814
a31	0.000572879992837	0.000988448999407	0.00732272528704	0.0081835626358	0.0263495388148	0.176245019333	0.220924445494	0.249198982	0.158757162894	0.0952538434691	0.0562034094938
a20	0.000206261071212	0.000394206799802	0.00435456989568	0.00392337151193	0.0152030337716	0.185659423111	0.160426123165	0.158464114	0.168274154298	0.207678333156	0.0954164398313
a31	0.000101849957337	0.000708146333267	0.00469645556523	0.00467021467064	0.0151984495905	0.210987887704	0.100183064055	0.113485569333	0.119341980099	0.316349234385	0.11427717661
a13	7.4499547779e-05	0.000954818424422	0.00475732648841	0.00519638592355	0.0145475681968	0.171854720568	0.075980409685	0.095733159111	0.178007032033	0.331890994795	0.121003095537
a10	0.00260978990459	0.00468377592147	0.0055694656628	0.00518826300785	0.00947197873227	0.0809126501893	0.066131379895	0.11735945437	0.234308637344	0.311671568265	0.162093048512
a1	0.0034595501882	0.00620845840716	0.0106583645543	0.00558374350262	0.00960947291076	0.0550818347298	0.0975237032983	0.149716981457	0.146764861115	0.252813839422	0.262579232837
a35	0.0012598654694	0.00613432123572	0.0279135178514	0.00742428566754	0.0139740203036	0.0430204159099	0.122971961099	0.129477320486	0.068270085705	0.234164106474	0.345390104279
a3	0.00431575317647	0.0169659964119	0.0475934682838	0.0176038058892	0.0232466841012	0.0270445586366	0.117025199033	0.124106833495	0.0456195795683	0.248682082158	0.327796038093
a8	0.00528281595216	0.0186310612373	0.0582576784279	0.0273126409631	0.0446786587004	0.0339443388789	0.105889935011	0.111581741165	0.0370694875228	0.233194114053	0.324157542698
a14	0.00880827387739	0.0196665185124	0.0534367328093	0.0300169929877	0.0489624962335	0.0338854550596	0.0832251536703	0.090192677055	0.0755880958409	0.224998074684	0.331219544233
a31	0.0173803776258	0.0267350578375	0.0328892982698	0.0251093633292	0.0274847930778	0.0161740578865	0.0512093782234	0.0890034123517	0.18818787528	0.239497758228	0.286328664744
a10	0.0201809375419	0.0286197576125	0.0428320634233	0.0270697064431	0.0239090383593	0.0111098777288	0.0589436977411	0.114442487451	0.183129905093	0.235931022743	0.253831548248
a14	0.025819022514	0.0418755835375	0.101361551141	0.052463635481	0.0413634477864	0.0104526419096	0.072601008247	0.13399282115	0.0947367066977	0.207752034248	0.217581586083
a31	0.0552398561713	0.0658414045125	0.10748477238	0.0555600991603	0.0384482055955	0.00924063786987	0.0608655534157	0.120441132383	0.119105293899	0.183890944749	0.183882125361
a17	0.0586795273904	0.0597553781708	0.0949808627933	0.0781493237201	0.0699395548652	0.01696800919	0.0838605094719	0.116625889128	0.113684032966	0.155566094916	0.151790816787
a20	0.0643614537968	0.103551072724	0.138852637598	0.12101151124	0.0950471462884	0.0197128023967	0.0921973644906	0.0969373380427	0.060652039322	0.104269537639	0.103407071596
a13	0.104124982599	0.186172234241	0.181687752533	0.12877152708	0.0682133560961	0.0114971847989	0.0621824961635	0.0675833936809	0.0490864731073	0.0704060505463	0.0702745061987
a31	0.166147187533	0.18575522808	0.155171224178	0.0976841020267	0.0449042026987	0.0086573002663	0.0552981063878	0.0687741438936	0.0663861977024	0.0755115921821	0.0757106800662
a24	0.178130535844	0.15827975936	0.112153808059	0.116448950342	0.0596582122329	0.0126989020888	0.0602909264626	0.0730470329645	0.0701220359008	0.0795036287274	0.0796662080221
a28	0.158292575281	0.17351202312	0.13209152602	0.175607400114	0.0844176590776	0.0152902093629	0.0525983448209	0.0547983619882	0.0431696233003	0.0551056759091	0.055116600674
a37	0.18921603176	0.217407287707	0.149385348673	0.173671080038	0.0681656656925	0.0118401957876	0.038496759607	0.0394365989961	0.0339471017668	0.0392079469697	0.0392259528913
a31	0.27020704392	0.201726515902	0.119421514558	0.122611099346	0.0443227652308	0.0105261269292	0.0419283125357	0.0464989069987	0.0465569265889	0.0480651823232	0.0481355802971
</S>	0.33706887196	0.165055267951	0.090830889779	0.079942858673	0.0297644461154	0.0105169799646	0.0488986122679	0.0570183784994	0.0601596132944	0.0603161961616	0.0604278801485
