 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.00775465349865	0.00642789920114	0.00496638887462	0.001921521438	0.0044864156575	0.00403509851	0.00269649075	0.0266743125	0.00993799115	0.045758007025	0.00229696084	0.07675895485	0.136605532	0.256338385	0.120462035	0.0298779545	0.0187867996	0.007734132515	0.04352874585	0.0816265079	0.07089486135	0.0404303457
a8	0.00258578149137	0.00214264013189	0.00165553484457	0.000653684202683	0.00150966744993	0.00170472395333	0.00252057431667	0.0486361825	0.0205358617167	0.0490997153417	0.00569508084667	0.07734878875	0.388172150667	0.210657109667	0.067660716	0.0189012454	0.00855376453333	0.00261726964833	0.01532310856	0.0287045580333	0.0278496466833	0.0174721977
a31	0.000861968663419	0.000714218837552	0.00055187700387	0.000219910550578	0.000503809453243	0.00082787489111	0.00324735223889	0.0571661995	0.0346451442389	0.0418515747806	0.0233488412822	0.0276501985167	0.645101033556	0.0791345525557	0.0255307199	0.00949668236667	0.00453007494444	0.00113116591611	0.00564361356333	0.0116829672778	0.0140237767611	0.0121364527333
a18	0.000287516941166	0.000238093040287	0.000183998001167	8.06115491927e-05	0.000180555706914	0.00116027606037	0.00457250491296	0.0490693351667	0.0422278917463	0.0475493649269	0.0457989580941	0.0119263004056	0.688962394519	0.0388693401852	0.0119376352	0.00889472012222	0.00477907614815	0.00182567537204	0.00750809985444	0.00804687122593	0.00923306812037	0.0166677334111
a31	9.61459648653e-05	7.93974304333e-05	6.14079875323e-05	4.03358837309e-05	7.3106789638e-05	0.00137294244679	0.00537088080432	0.0652571750556	0.0576033909154	0.0508829516423	0.0499244303647	0.0068381202352	0.66455527484	0.0308537390617	0.00695547863333	0.00942660390741	0.00532379138272	0.00469201862401	0.0101058322848	0.00664572164198	0.00702468054012	0.0168166389704
a28	3.23932024451e-05	2.65156694994e-05	2.05333266521e-05	2.7036934577e-05	4.82144708793e-05	0.000929198742263	0.00415139003477	0.0534953636852	0.0549930936385	0.0454398913808	0.0389696817882	0.00459210161173	0.668449834947	0.0427153373539	0.00557135364444	0.0112373378358	0.00609171412757	0.0154713125413	0.0218395014283	0.00726240011399	0.00566533468004	0.0129705264901
a31	2.2320902615e-05	9.76994930813e-06	7.12027843203e-06	0.000117541214859	4.30775327931e-05	0.000881003547421	0.00324102211159	0.0529365765617	0.0653223842128	0.0370572946269	0.0278270765961	0.00446279773724	0.598297244982	0.0928883724513	0.00545322394815	0.0111046786119	0.00563523617586	0.0276550125138	0.0372532278094	0.010478061038	0.00595406702668	0.0133529121634
a46	2.04729386717e-05	4.23840464604e-06	2.64584346268e-06	0.000153424588286	0.000139947911431	0.00101684058247	0.0028488305372	0.0536250401872	0.0691224974043	0.033655997209	0.022260726532	0.00508743124575	0.491974214994	0.183485620817	0.00563863184938	0.012257000204	0.00580464385862	0.0307533241713	0.0483245406031	0.016766332346	0.00594794614223	0.0111096683878
a31	0.000334394491691	8.00640775587e-05	6.02305840623e-06	0.000192505819429	0.00019276980381	0.00137838802749	0.00319471684573	0.0455106093957	0.0795281801348	0.0338785257363	0.022420578844	0.00717004441525	0.355078724998	0.192994365272	0.00953395611646	0.0129002294013	0.00594371651954	0.0432441117238	0.085210238201	0.067875727782	0.0137589417141	0.0195732137959
a18	0.000533299223897	0.00011105089252	7.44132708541e-06	0.000249752763143	0.0012665564446	0.00352981340916	0.00545503961524	0.0694154444652	0.102050933378	0.0350773262454	0.0250498852813	0.0102782204717	0.214867738333	0.194323980091	0.0194408542055	0.0098420374671	0.00540033240651	0.0493506452413	0.109893256067	0.0999311659273	0.0187962669047	0.0251289805986
a31	0.00104617426797	0.000216431037507	1.38683116451e-05	0.000239471754381	0.00174147712153	0.00505910946972	0.00679098037175	0.0624874608217	0.0706749864593	0.0238264757485	0.0186723029271	0.0132982831572	0.134289639444	0.172137285697	0.0267893834018	0.00952867068903	0.00639903826884	0.0462521227471	0.161634688689	0.180124615309	0.0318356283016	0.0269419361995
a37	0.00131653892266	0.000304782169169	2.38616088817e-05	0.000292440218127	0.00329957211384	0.0120230152566	0.0140242131239	0.0590089329406	0.0946358274864	0.0197436682495	0.0157969211424	0.0140965837191	0.0836059064813	0.109692686232	0.0304228264673	0.0126883044297	0.00973836288961	0.0500919479157	0.174492307896	0.22693329177	0.0394500907672	0.0283179210665
a31	0.00256833894089	0.000454135333056	2.80148096272e-05	0.000390624839376	0.00438564780461	0.0145127895522	0.0158118888746	0.0546803241135	0.0950360851621	0.0130909008498	0.0138653423808	0.0110969872397	0.0622102021604	0.085854910744	0.0318799104891	0.0143728061432	0.0124605402965	0.0593292363052	0.214466424299	0.22673549059	0.0409588962557	0.0258104830222
a20	0.00318679834696	0.000458328212685	2.25103295424e-05	0.000374163746459	0.0066419303682	0.0119903076507	0.0110826784582	0.0325252985045	0.049869751054	0.0077456079166	0.0126007084603	0.00910986941323	0.0530231273868	0.100494036915	0.056999595163	0.0127925183811	0.0135099230988	0.0611778827684	0.210451404766	0.264298720197	0.0508804910852	0.0307643123407
