 	non	mi	aspetti	che	non	vengo	</S>
a31	0.04725945625	0.0496637324795	0.0633125797325	0.20952851965	0.02710638963	0.501846659	0.101282702
a37	0.01592411949	0.0166108344062	0.0216035741992	0.07196844665	0.02319758763	0.782621636333	0.0680738086667
a31	0.00780414150333	0.00578430311207	0.00775725293973	0.02625116633	0.02239269001	0.686446212111	0.243564226222
a24	0.00546861196778	0.00223064120402	0.00267673665991	0.00909204012333	0.00957892980333	0.45086032737	0.520092722074
a46	0.00238397895593	0.00086018560134	0.0010142583433	0.00365593637444	0.00577873803444	0.31283548579	0.673471440691
a31	0.00314911401864	0.00128541051711	0.000569052964433	0.00228835989148	0.0126409474448	0.384795015263	0.59527213023
a1	0.0353328537729	0.00975127607237	0.0144851069881	0.0278745822972	0.0502861988149	0.419657585088	0.442612426743
a31	0.135683364591	0.182381144024	0.061114908996	0.0500252607657	0.060176049605	0.230993763363	0.279625553248
a20	0.17287322153	0.311900438008	0.137142456332	0.0897832535886	0.0821790098683	0.094167640121	0.111954008749
a41	0.175719343843	0.325303836003	0.192315348777	0.10918689253	0.0944316989561	0.0480377743737	0.0550051112497
a31	0.238385364614	0.418521478668	0.157304732926	0.06788165751	0.0572973093187	0.0269873771246	0.0336220744166
</S>	0.265421892307	0.462857339334	0.110511676463	0.050562736755	0.0495053106594	0.0264425715623	0.0346984507083
