 	vestita	la	figlia	l'	avevo	portata	alla	chiesa	</S>
a31	0.02614390385	0.06302562	0.15027829	0.2473157	0.0717021335	0.287740625	0.054406211	0.05052676575	0.0488606995
a16	0.0114028013833	0.0428979573333	0.0983217009	0.196156304	0.0328901248333	0.409730318333	0.0276350523333	0.0516163304167	0.1293493795
a31	0.0360531246611	0.0276946181111	0.0361045008667	0.0745702436667	0.0612572762778	0.464385729444	0.0209379894444	0.0787791248056	0.200217373167
a24	0.0520941815537	0.0336778317037	0.0245918869556	0.0533248112222	0.107656118759	0.422501139815	0.0630863138148	0.0853575249352	0.157710174389
a28	0.0341622365179	0.0407045199012	0.0297321326519	0.0532284727407	0.170321376253	0.306569369938	0.168037117938	0.0746666549784	0.12257810813
a31	0.0447726548393	0.0703967586337	0.065023470884	0.0791287149136	0.196956768751	0.196006413313	0.177502679313	0.0662109283261	0.104001599377
a41	0.0421294402798	0.0940386262112	0.102910770295	0.121077248305	0.14458363625	0.171681601104	0.161852819771	0.0798565761087	0.0818692861257
a31	0.0204817944266	0.12993979207	0.118974646765	0.122367202768	0.09709912775	0.171813523701	0.140639320924	0.138474512036	0.0602100650419
a28	0.0125094441422	0.144655057357	0.140460408922	0.139256257589	0.0784973849167	0.188931644567	0.0827689579747	0.161510167345	0.0514106233473
a20	0.00902927071407	0.146241942452	0.200131252974	0.154327205863	0.0701129406389	0.193676858189	0.0618774176582	0.133296459115	0.0313065911158
a46	0.0142935639047	0.149461642817	0.259379224325	0.175869098621	0.0585263858796	0.162154639396	0.0292349295527	0.124706074705	0.0263743910386
a11	0.0186739399682	0.138131789606	0.226768854775	0.157536464207	0.0485026479599	0.142442146465	0.0344663518509	0.175967366568	0.0575104060129
a46	0.0281317139894	0.132068649869	0.181686918258	0.116761976069	0.0471487319866	0.144670752155	0.0352313617836	0.220581202189	0.0937186853376
a31	0.0264080250631	0.0989769542897	0.146591202753	0.0985771573563	0.0479513989955	0.139278230718	0.111471595095	0.239781294063	0.0909641584459
a17	0.0263441487544	0.0677070190966	0.105571880918	0.0947611877854	0.0581883213318	0.157284333573	0.143480345698	0.257782941354	0.0888798428153
a31	0.0302044855848	0.0819478796989	0.110348563639	0.101481952595	0.0751734224439	0.171268074524	0.128877335899	0.228763687118	0.0719346039384
a20	0.0539499661949	0.102214166566	0.128799261213	0.101696804198	0.0910669128146	0.156431921508	0.121473238633	0.192588149039	0.0517795843128
a31	0.0703592943983	0.105937775522	0.134262520404	0.114055804733	0.107179372272	0.154567317169	0.099500346211	0.16595181968	0.0481857621043
a13	0.116826118799	0.115791878507	0.142259606801	0.113636441578	0.107140356757	0.136320470723	0.0901899674037	0.139074063227	0.0387611400348
a18	0.206102302933	0.141923049502	0.143548138934	0.104098970526	0.0928401602523	0.107755993574	0.0534488738012	0.104022246409	0.0462603086783
a13	0.222983687644	0.170734549834	0.135296109645	0.087059884842	0.0777726000841	0.0890123961913	0.0592008372671	0.0908041141363	0.0671358328928
a31	0.159092965881	0.155427047945	0.129910656548	0.0906012929473	0.085530090028	0.0985873253971	0.087146739089	0.105281174712	0.0884227076309
a18	0.167201778627	0.137804630648	0.125042525516	0.0928731843158	0.088803056676	0.101123123466	0.0871672710297	0.107898009904	0.0920864042103
a3	0.254119646209	0.135075706883	0.117507891839	0.0868218447719	0.080122948892	0.087764702822	0.0663495163432	0.090306664968	0.0819310544034
a0	0.26767812207	0.131573082294	0.109683323946	0.084717954924	0.0797315762973	0.084355674274	0.0747199784477	0.0859086183227	0.0816316461345
a20	0.23958288069	0.133610354098	0.109876624649	0.0866445116413	0.0827349587658	0.087092094758	0.0842499811492	0.0891047661076	0.0871038370448
a31	0.17202692223	0.130568438033	0.113338954883	0.0924605922138	0.0914845295886	0.0975299199193	0.100162971716	0.102034392036	0.100393307348
a13	0.136829416077	0.124474237344	0.115195104961	0.0986825590713	0.0962154298629	0.104724276306	0.106568481905	0.109464150679	0.107846340449
a31	0.131335747026	0.121213695115	0.11496216632	0.102407116357	0.0987125699543	0.106793506769	0.106925685302	0.11012617356	0.107523344816
a20	0.165378317342	0.117962918372	0.11133025344	0.0995342687857	0.0970095233181	0.102664662256	0.0989458551007	0.10507182452	0.102102398272
a13	0.225340605781	0.120488808124	0.106980201147	0.0927221762619	0.089209081106	0.0928222374187	0.0862456483669	0.09384715484	0.0923440827573
a20	0.217836341927	0.123224416041	0.106959713716	0.092764063754	0.0901811990353	0.0925316944729	0.0902830541223	0.0934959616133	0.0927235725858
a31	0.168364165976	0.120701702014	0.109850647905	0.0985349662513	0.0976650416784	0.100367523491	0.100921611374	0.102194340538	0.101400029195
a17	0.147430390659	0.113785020671	0.109988419302	0.103037642084	0.101423547226	0.10556839783	0.105066230458	0.107289490179	0.106410858065
a20	0.171880443553	0.11403037889	0.108133381434	0.101053274028	0.0979442174087	0.101891107943	0.100131931486	0.10273704006	0.102198221022
</S>	0.179145246777	0.118322567445	0.108369588217	0.099220987014	0.0965879312043	0.0994355419715	0.098839697743	0.10022987503	0.099848570511
