 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
a20	0.0010728203525	0.0098524453195	0.0285827651	0.02109751605	0.089769178	0.1123271495	0.34027688	0.1368878025	0.260133395
a8	0.0003603242976	0.0033054451895	0.0146805464333	0.0167397783833	0.168157688	0.135472343167	0.400443586667	0.1220346025	0.138805646667
a31	0.000248605730967	0.0019842851665	0.0159578801444	0.0199194211278	0.222122832667	0.167280961056	0.286504398889	0.116636934167	0.169344690556
a23	0.000231913346989	0.00154674387217	0.0117599588665	0.0165006897093	0.236267880889	0.209763430352	0.238077052963	0.134721981389	0.151130385519
a31	0.00020147709233	0.000661082884057	0.00398812770717	0.0103064338364	0.22649443363	0.170220373451	0.204698570988	0.29930834713	0.0841211505063
a10	0.00033410811411	0.000623755771352	0.00159477848572	0.00707209754547	0.199646997877	0.107824443484	0.137783112663	0.479487682377	0.0656329701688
a24	0.00070636476137	0.000744804407117	0.000956929978573	0.0177070028485	0.226334322626	0.063725936828	0.073076143221	0.567355970792	0.0493924723896
a31	0.00077221405379	0.000554433345706	0.000530725326191	0.0180703691262	0.166023750875	0.042386816276	0.0565904997403	0.659067633597	0.0560035497965
a41	0.00058054003793	0.000341011041902	0.000830754275397	0.0249055745521	0.124152660292	0.0456893894253	0.0529817002468	0.694248031199	0.0562703565988
a7	0.00089589039931	0.000396533647301	0.00366506375847	0.0502093108507	0.147180010097	0.0673270564751	0.0452616757489	0.630254963733	0.0548094788663
a5	0.00553332896644	0.00378696411577	0.0239955992528	0.0573416149502	0.108881959032	0.063551777825	0.054682642583	0.624460887911	0.0577651972888
a37	0.00992554298881	0.00590550157192	0.0329402424176	0.114978496317	0.078665890344	0.0817562849417	0.0627741921943	0.54397269597	0.0690811650963
a31	0.0142548539963	0.00752506805731	0.0204774194725	0.122403528772	0.0717647897813	0.112433378314	0.0837322387314	0.491481998657	0.0759267450321
a46	0.0125771421554	0.00703358029244	0.0133252916242	0.063560237924	0.239305294594	0.107994212771	0.0755091262438	0.421980599552	0.058714533344
a8	0.0055679224418	0.00345093223748	0.0127915563414	0.177255857641	0.382965191531	0.10369496959	0.0388161500813	0.225534396517	0.0499230631147
a31	0.0221592007139	0.0228799432792	0.0382709321138	0.219487659214	0.24275626951	0.113877325197	0.0835011146938	0.185625582172	0.0714420230382
a29	0.0312227389046	0.0319208484264	0.0503543030379	0.239268403071	0.163879295503	0.131948278399	0.108475900565	0.166782544057	0.0761477243461
a11	0.0330676293015	0.0459266568088	0.0721880500126	0.337586781024	0.143298721834	0.120531866133	0.0799220191883	0.109603454686	0.0578748331154
a37	0.0469111054338	0.0738849889363	0.123657490004	0.328655487008	0.085425486278	0.097010308711	0.0815560030628	0.0959845848953	0.0669145613718
a31	0.0661039534779	0.114325626312	0.120024076668	0.241235089003	0.0628254210927	0.099020546237	0.102217301021	0.112891364965	0.0813566391239
a24	0.0708055854926	0.122596752104	0.085032694556	0.245555506334	0.0743373636976	0.102269315412	0.103495727007	0.114214443322	0.0816926163746
a31	0.0991586511642	0.181068807368	0.0613993581853	0.238952528778	0.0810129005659	0.092342341804	0.0870258923357	0.0929417994407	0.0660977097915
a33	0.0961276797214	0.185783974456	0.0400210403951	0.199130909593	0.135812389522	0.106153593935	0.0847287441119	0.0894999164802	0.0627417462638
a20	0.0719210859071	0.173530566819	0.0669326401317	0.206800243198	0.154431166507	0.104512643312	0.0761431393706	0.0794365421601	0.0662919940879
</S>	0.0901553279535	0.243905268409	0.103453660066	0.166073221599	0.106773653253	0.084073709656	0.0700011816853	0.07124196608	0.064322042044
