 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.00275513625004	0.002655091	0.23901229	0.169886412	0.16118384	0.237393325	0.187113935
a31	0.00130889238338	0.104641743533	0.373473113333	0.153522704	0.0877082346667	0.161683147	0.117662185
a20	0.00083014428696	0.288601331178	0.332552241111	0.115822554667	0.0525814928889	0.110955519333	0.0986567083333
a31	0.000283118193487	0.385634697059	0.19060299837	0.161054744889	0.0497008442963	0.115546524778	0.0971770494444
a20	9.76894399057e-05	0.288526072353	0.10924548879	0.14184384963	0.107013431432	0.201552831593	0.151720633148
a38	3.65386493786e-05	0.163831697451	0.06938784093	0.0808853985433	0.255741750477	0.252167440531	0.177949341049
a31	1.81136416595e-05	0.169858615817	0.0845540436433	0.0629720808478	0.322820286826	0.188392066844	0.17138480035
a29	2.36667307532e-05	0.169451185272	0.109549227881	0.0463918256159	0.350556762275	0.134838328948	0.189189000117
a20	0.000245125467918	0.129822168424	0.0958913179603	0.0407038012053	0.471696560758	0.104837769649	0.156803258039
a31	0.00296924075597	0.086668648808	0.0630326166534	0.0474614350684	0.573177266919	0.0940682265497	0.132622557346
a20	0.00400106061866	0.0467618002693	0.0414709792178	0.0434001756895	0.535319102306	0.139985795517	0.189061052449
a46	0.00170440970955	0.0233817767564	0.0317380447393	0.0498746025632	0.447064800769	0.201931381839	0.24430495415
a31	0.00701863903985	0.0135622237188	0.0321974905798	0.0579757531877	0.419809726923	0.216746650613	0.25268947805
a20	0.0114967003466	0.0088066990396	0.0326553148599	0.0638703413959	0.370798028974	0.239025826871	0.27334704935
a31	0.0175310557822	0.00729624767987	0.0438647339533	0.083828155132	0.341455602991	0.239115315624	0.26690886645
a39	0.0207819355941	0.0200392798933	0.0605967813178	0.106875058377	0.32341713433	0.222129745208	0.24616005215
a0	0.0309264988647	0.0337334276311	0.0946031871059	0.134883596126	0.263166331443	0.215702028403	0.22698491405
a20	0.0780233129549	0.0287099765437	0.121786269035	0.152377222042	0.215793243814	0.199505696134	0.20380428135
a23	0.083240569985	0.0413966261812	0.138198229678	0.158646460681	0.195720414605	0.190627985378	0.192169733783
a31	0.0779926573283	0.0427190963937	0.142717291559	0.157223290227	0.193523914868	0.192547935126	0.193275837928
a20	0.136429127443	0.0328485997979	0.131630402186	0.150752340076	0.182363028289	0.182760925042	0.183215599309
a31	0.241309765814	0.0318411165993	0.121589815729	0.136164628359	0.156050516096	0.156385551681	0.156658623103
a46	0.270721461938	0.0607318121998	0.117853103576	0.127037914453	0.141024475365	0.14122940056	0.141401841034
</S>	0.231636065969	0.0969790060999	0.123364576788	0.130247272227	0.139170032683	0.13926909028	0.139333960517
