 	sicuramente	stanno	ancora	svegli	</S>
a17	0.000870537235	0.0474614196	0.179219425	0.321982315	0.4504663
a24	0.058183319445	0.1354760996	0.0922491416667	0.252493228333	0.461598186667
a28	0.185013703148	0.220809906533	0.0873969792222	0.164625027778	0.342154365556
a37	0.362779944383	0.150431172178	0.146982538407	0.112059162926	0.227747196852
a18	0.444191168128	0.0847274190593	0.226037099469	0.0870097563087	0.158034570617
a39	0.305387169376	0.0504437260198	0.30731794649	0.13378482877	0.203066336872
a31	0.198683646459	0.0603013333399	0.374679012163	0.15026067959	0.216075328957
a39	0.155936385486	0.0639642004466	0.462523054054	0.141409453197	0.176166902986
a31	0.126015658495	0.0819873661489	0.497341304685	0.144950781066	0.149704920995
a46	0.106470562165	0.0882555927163	0.531780571562	0.158730437022	0.114762876998
a31	0.0733964753883	0.0819937215721	0.541636840521	0.206482712341	0.096490260666
a18	0.0850644971294	0.079215349524	0.470965813507	0.27641517078	0.088339175222
a31	0.0799152223765	0.0691617688413	0.479445521169	0.295878113593	0.0755993884073
a39	0.0722453554588	0.0706199629471	0.48909123039	0.303678921198	0.0643645304691
a31	0.0560522648196	0.064533717649	0.46033546013	0.362614977066	0.056463557823
a41	0.0523212379399	0.066662193883	0.41475409671	0.392637342355	0.073625125941
a39	0.06648646598	0.0950000926277	0.356459772237	0.369810864118	0.11224283198
a28	0.0553668773267	0.128534005543	0.309290777412	0.320794548039	0.18601381066
a20	0.0394832647756	0.121962243181	0.282669625804	0.299686826013	0.256198046887
a31	0.0248445945919	0.111219444394	0.282197351935	0.305579888671	0.276158738962
a39	0.0244815231973	0.133949294798	0.277780507312	0.297379059557	0.266409639654
a35	0.0346750120658	0.181952594933	0.261062869104	0.269474996519	0.252834529885
a31	0.0285425843553	0.182419218311	0.260592293035	0.268757775506	0.259688133295
a11	0.0273896651184	0.179373806104	0.260149257678	0.268565768502	0.264521511098
a18	0.0338538670395	0.200497678701	0.252421052559	0.257216629501	0.256010760366
a24	0.0287288533465	0.207316586234	0.251893370853	0.255788123167	0.256273036789
a31	0.0208326927822	0.204570412078	0.255178550284	0.259479284389	0.259939025596
a18	0.0267763879274	0.207405757359	0.252810756761	0.256548904796	0.256458161865
a31	0.0309147736425	0.216386365786	0.24981918892	0.252331484932	0.250548160622
a18	0.0680510312142	0.214820338595	0.23879962964	0.240565718311	0.237763280207
a15	0.145661097071	0.205943379532	0.21607138988	0.216918886104	0.215405256736
a8	0.17700806569	0.203431726511	0.206427133293	0.206881608701	0.206251462245
a39	0.13338568323	0.211965838837	0.217802377764	0.218419756234	0.218426360748
a31	0.06765151741	0.219073452946	0.236621849255	0.237951722078	0.238701476916
</S>	0.042783951205	0.219697956473	0.244184274627	0.246032596039	0.247301213458
