 	le	melanzane	vogliono	ee	girate	</S>
a31	0.015764875	0.19146202435	0.09730496015	0.0796187675	0.132694265	0.483155105
a20	0.00640632959167	0.06450176504	0.0352152313833	0.0699657665	0.0929798926667	0.730930981667
a18	0.00217333777222	0.0216615515467	0.0144608798944	0.0350865209333	0.0910466952222	0.835570990556
a20	0.000835428234073	0.0078619737589	0.0123599408315	0.0159263890778	0.210071691741	0.752944570185
a38	0.000563823761358	0.00368510151963	0.0134469349438	0.0104227336926	0.394764507247	0.577116870062
a17	0.000435698060453	0.00182939801988	0.0103311321813	0.00760792633087	0.557134435749	0.422661400021
a31	0.0264912351368	0.06871393732	0.0276933909271	0.0412672305436	0.548538178583	0.287296036674
a20	0.0354884361456	0.0912186460733	0.045373625309	0.0660332221812	0.503961126194	0.257924935558
a41	0.0179975261485	0.0494850233244	0.062527435103	0.0806291460604	0.482795482065	0.306565385186
a29	0.0186907383828	0.0491613234415	0.082310361701	0.10838895202	0.422764254022	0.318684388395
a11	0.0258752994609	0.0526614491472	0.0853063139003	0.130232724007	0.378172571341	0.327751662798
a31	0.0562534911536	0.0616637930491	0.0731094853001	0.169619878002	0.34472728378	0.294626074266
a8	0.0574943977179	0.057316749683	0.1655208691	0.179462492667	0.29115562126	0.249049871422
a31	0.0538585782393	0.0978700618943	0.2174190877	0.179819934222	0.233546217087	0.217486123807
a1	0.0687446134131	0.135763100631	0.2543337539	0.182203081407	0.182995852362	0.175959597936
a31	0.122468036804	0.179221213544	0.264469694633	0.158193220469	0.139009374121	0.136638437312
a3	0.159251118935	0.202337871181	0.260898401544	0.150455670156	0.114270724707	0.112786177104
a31	0.208558469645	0.209546330394	0.254567840515	0.137189378719	0.0951997862357	0.094938162368
a8	0.247302509882	0.210751856798	0.235466233505	0.137824774906	0.0841030900786	0.084551522456
a23	0.239012583294	0.259283008933	0.255270811168	0.128361644969	0.0584490800262	0.0596229058187
a31	0.285097307765	0.300378389644	0.171194785056	0.105095380323	0.0689380600087	0.0692961019396
a46	0.306577989255	0.255802123215	0.166560999685	0.110591834108	0.0800020833362	0.0804649466465
a37	0.315120109752	0.295462807738	0.158023898228	0.0973768733693	0.0667377244454	0.0672785582155
a46	0.319924309917	0.380988279246	0.104464167743	0.0755057877898	0.0594252321485	0.0596922104052
a24	0.281691446639	0.414982433082	0.093604942581	0.0778862625966	0.0657876780495	0.0660472644684
a31	0.245202672213	0.308020747694	0.107116567527	0.117076647532	0.111171582683	0.111411804823
a46	0.240727654071	0.305031589231	0.111201065842	0.118357064177	0.112212245228	0.112470381608
a31	0.27636447469	0.318716053077	0.104843598614	0.104808419726	0.097505136076	0.097762350536
a8	0.32427676823	0.303007457692	0.107690869538	0.0947225655753	0.0850646753587	0.0852376861787
a24	0.374129252743	0.328708112564	0.0963193165127	0.0741683141918	0.0632720851196	0.0634029367262
a8	0.404571504248	0.345400264188	0.0777417155042	0.0624383180639	0.0548788967065	0.0549693595754
a31	0.367962644749	0.312578401396	0.0875769851681	0.081034072688	0.0753593872355	0.0754885418585
</S>	0.339992487374	0.223979820698	0.104262272584	0.112391176344	0.109594423618	0.109779805929
