 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.0044501690632	0.0238993529	0.05561944465	0.093117553	0.049228052	0.472616075	0.301069365
a31	0.0024773310632	0.0589861042333	0.125372601317	0.123347703	0.0477153473333	0.390847808333	0.251253128333
a29	0.0023874162544	0.0731843584778	0.153711264106	0.161937591	0.0534566074444	0.360545049444	0.194777732778
a24	0.00139098486147	0.0270093471959	0.0589725797353	0.0906678012333	0.0324892824148	0.610997903148	0.178472110926
a18	0.00052092335049	0.00904906788663	0.0200271067018	0.0352709709778	0.0143261002049	0.772559501049	0.148246323642
a31	0.00026509130683	0.00304213727854	0.00691813850727	0.0175054199926	0.0083413606683	0.78651795035	0.177409871214
a13	0.000407546372277	0.00110985849785	0.00268339785242	0.0193424809975	0.0225303276894	0.69731455345	0.256611790405
a11	0.00136390852409	0.00110846953928	0.00277124411747	0.0439135329992	0.0550900172298	0.517661657817	0.378091150135
a8	0.00151900175136	0.00122184064643	0.00418783713916	0.0762014106664	0.110914955743	0.389211325939	0.416743623378
a31	0.00961071802712	0.0440976072488	0.0328517674797	0.0698970138888	0.131160173581	0.30117020198	0.411212527793
a24	0.016025482509	0.0662623424163	0.0651946574932	0.0624317436296	0.13553420286	0.227320557327	0.427231049264
a31	0.0220390603363	0.0792554541388	0.0695783241644	0.0584269945432	0.15270767762	0.227774302442	0.390218223088
a39	0.0222679769454	0.0792470400463	0.0615393297215	0.138565944848	0.17120741254	0.216024680814	0.311147621029
a20	0.0240841384818	0.141236915349	0.141771144907	0.173092590283	0.157638180847	0.162612286938	0.199564745676
a31	0.0461739378273	0.264453551783	0.196184708302	0.0846330440943	0.121807876949	0.130002598979	0.156744287225
a20	0.0552265102758	0.234690893928	0.217605676101	0.133271776698	0.116145117316	0.11240162066	0.130658397408
a31	0.0806568177586	0.259787421309	0.2252752987	0.151375518899	0.0998265441053	0.08702600122	0.096052384136
a46	0.0926301192529	0.245401696103	0.1820923129	0.220215652966	0.0978287047018	0.0783072510733	0.0835242763787
a31	0.114936226418	0.250150221034	0.166936420967	0.244373546322	0.0893648549006	0.0658334600244	0.0684053037929
a23	0.143560122139	0.272749242011	0.201730426989	0.201761870774	0.0709077016335	0.0538210123415	0.0554696585976
a31	0.175426204046	0.268501279004	0.207661535663	0.187840613591	0.0633758782112	0.0480435924472	0.0491509301992
a46	0.204012788015	0.271409886335	0.208143745221	0.166269207864	0.0577608354037	0.0457339764824	0.0466695567331
a8	0.188622672672	0.249373465445	0.276859405074	0.174142099288	0.0455808844679	0.0325287551608	0.0328927275777
a31	0.254207820891	0.302225475148	0.225508131691	0.101098034763	0.0428034374893	0.0366904740536	0.0374666611926
a38	0.282266166964	0.330543431716	0.197328690564	0.0693008532543	0.0419645914964	0.0388349413512	0.0397613377309
a20	0.260410675655	0.382301510572	0.209473033521	0.0568977044181	0.0319110848321	0.0292774927837	0.0297285602436
a31	0.333887645218	0.344133313524	0.146232684507	0.0490927614727	0.0427436736107	0.0416313732612	0.0422786237479
a20	0.334763901739	0.323191034508	0.154684564836	0.0517618018242	0.0456679152036	0.0446454080871	0.0452854092493
a31	0.344684233913	0.316506854836	0.156298944945	0.0524292786081	0.0439353647345	0.0428639163624	0.0432814544164
</S>	0.409703966957	0.265701742418	0.116714507472	0.053277359304	0.0517010383672	0.0512184431812	0.0516829972082
