 	la	casa	la	costruisce	il	mastro	</S>
a20	0.124472838465	0.09116401925	0.040369563	0.02098641575	0.044475649	0.142708815	0.5358227
a17	0.044270262465	0.0344049269167	0.0169556308	0.00977407741667	0.0576557076667	0.396322125	0.440617247333
a10	0.017697549155	0.0153138189222	0.00821232596667	0.00599958217222	0.127053955889	0.620705128333	0.205017663111
a24	0.00639359601833	0.00573200079073	0.00298328617556	0.00225104789074	0.117907606296	0.461909059444	0.40282345437
a46	0.00265387935944	0.00267184183024	0.00134408971185	0.00154908786358	0.0559028030987	0.268872949815	0.66700538479
a8	0.00157120123981	0.00254029097675	0.00127625733728	0.00241545338786	0.0343024510329	0.224721959938	0.73317239493
a14	0.0597791864799	0.0245608613256	0.0300892018458	0.094713620796	0.0703063836776	0.181388026646	0.539162704977
a31	0.19670673216	0.0823182571085	0.0633554072819	0.141582660265	0.0996664798925	0.122394320549	0.293976128326
a20	0.21563423072	0.0919737223695	0.0567611457606	0.0983847284217	0.0885862099642	0.0980460618497	0.350613872775
a41	0.165528216907	0.0678921707898	0.0594105619202	0.150722954474	0.118950221321	0.0983355472832	0.339160300925
a29	0.193293775636	0.0761100202633	0.0848920839734	0.224443914825	0.15505065044	0.0795229250944	0.186686640308
a31	0.264364065212	0.125559063421	0.101190861324	0.195368006608	0.13979846348	0.0584655476981	0.115253994769
a30	0.288498321737	0.18438026114	0.136382100441	0.147995283869	0.110848107827	0.050651951566	0.081243947923
a31	0.269906367246	0.191130967047	0.151550090147	0.138647627956	0.109076572609	0.0613138728553	0.0783745309743
a28	0.276959529082	0.212871349016	0.152699193382	0.120042805985	0.10088454087	0.0626486786184	0.0738939613248
a31	0.290389903027	0.215480573005	0.147778397794	0.110189361995	0.0963653569567	0.0698078638728	0.0699886081083
a17	0.326115454342	0.217211347668	0.134282992598	0.0968262539983	0.0899409856522	0.0688258589576	0.0667971597028
a20	0.381589978114	0.233093849223	0.126920480866	0.0825631879994	0.0725208585507	0.0545574873192	0.0487541535676
a31	0.362157452705	0.196066096408	0.112435133622	0.0887866979998	0.0878827995169	0.0776757377731	0.0749960645225
a20	0.347913250902	0.206512688803	0.114546484541	0.0887415033333	0.0885945755056	0.0784091939244	0.0752822951742
a29	0.413932636967	0.232700336268	0.109340514847	0.0731016097778	0.0662382275019	0.0547742889748	0.0499123993914
a31	0.373049225656	0.197550492089	0.105108426282	0.0841942132593	0.0861242791673	0.0784458013249	0.0755275971305
</S>	0.307570352828	0.170407171044	0.107488465141	0.0984916616297	0.109460239584	0.104007835662	0.102574313565
