 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.00358664107771	0.0081074584596	0.04897133625	0.13796776	0.18988939	0.100457085	0.0438689995	0.467151335
a20	0.00121990008438	0.00312249362627	0.0243467305833	0.147411926667	0.390017666667	0.106816691667	0.0223119561667	0.304752625
a28	0.00047024441146	0.00172447194209	0.0179702933611	0.193701882222	0.472488845556	0.0856967905557	0.0552390220556	0.172708445
a7	0.000271129440487	0.00092999161403	0.0107155499537	0.176223647407	0.373491681852	0.0655493221852	0.212761677352	0.160057021667
a20	0.000269481050162	0.00046677807801	0.0055303473179	0.127409315802	0.283487263951	0.0670140140617	0.363889739117	0.151933040556
a31	0.00105192599339	0.00043368823267	0.00450055677263	0.102205227267	0.232545341317	0.0732716326872	0.375590536372	0.210401043519
a11	0.00140720136446	0.000392857595557	0.00388774149088	0.086160351089	0.191693170439	0.0765830688957	0.344173935457	0.29570162784
a31	0.00261224902149	0.000788965049852	0.00682664473029	0.0834572670297	0.166298030146	0.0795517726319	0.317099251819	0.34336577928
a11	0.0034875913405	0.000969486473284	0.0088281658101	0.0818586106766	0.146275886715	0.078366122544	0.296709710606	0.383504416427
a41	0.0049669559135	0.00114107688109	0.01427733017	0.0885899718922	0.139369228905	0.089309100848	0.285740863535	0.376605488809
a8	0.00480040826117	0.00111696578736	0.0153132560233	0.108525700631	0.168897856302	0.0893706869493	0.307801747845	0.304173379603
a30	0.0246959480437	0.0350585437561	0.136489078641	0.092794316877	0.151957578767	0.0788718269831	0.249437699282	0.230694996534
a31	0.0622468073479	0.079939194252	0.240581946214	0.0737834156257	0.105364828256	0.089024573661	0.154031916427	0.195027312178
a13	0.066115198116	0.063464387084	0.158865873738	0.0831081618752	0.099549724752	0.144469077887	0.139844528809	0.244583000726
a31	0.133946060372	0.0989896763613	0.0987616229127	0.0803921319584	0.0816534822507	0.157935012629	0.111310462936	0.237011500242
a41	0.175606326791	0.11638581512	0.0765948433042	0.0985790686528	0.0639833507502	0.201992380876	0.081884792312	0.184973423414
a20	0.173263722264	0.106164954707	0.0949701834347	0.0972453485509	0.0463972687501	0.214495310292	0.0571984344373	0.210264807805
a31	0.267238160755	0.168625594902	0.103746773145	0.0613701518503	0.0247193324167	0.133174276764	0.0301290371458	0.210996692602
a20	0.308249986918	0.189016904967	0.0764061563817	0.0724637326168	0.0264048428056	0.121666998921	0.0316673300486	0.174124054201
a31	0.334070862306	0.240816304989	0.0640574834606	0.0739901078723	0.0256406469352	0.105218986307	0.0308194833495	0.1253861414
a13	0.380588364102	0.292856374996	0.0615237908202	0.0597285942908	0.0219696556451	0.0743080801023	0.0254139117832	0.0836112364667
a24	0.353253488034	0.339092581665	0.0748012586067	0.0557136367636	0.0229326625484	0.0615380337008	0.0261307955944	0.0665375181556
a18	0.276222806011	0.388011817222	0.132874506202	0.0453521789212	0.0218752385161	0.0523782895669	0.0254387108648	0.0578464177185
a31	0.29484492867	0.383130625741	0.135719392401	0.0406610729737	0.0205548825054	0.0476919735223	0.0240629286216	0.0533341599062
a8	0.256613300223	0.338393931914	0.183570961134	0.0493686263246	0.0296952345018	0.0527643221741	0.0321604228739	0.0574331603021
a31	0.233404804074	0.339266760638	0.203146487045	0.0504064897749	0.0336013641673	0.051027283058	0.035525834958	0.0536209491007
a8	0.253260448025	0.377079400213	0.185417322348	0.0423811675916	0.0280231600558	0.0413446750193	0.0293707933193	0.0431230207002
a31	0.270034386008	0.385686743404	0.178842565116	0.0384811835305	0.0258946600186	0.0364904873398	0.0268864461064	0.0376835035667
</S>	0.347326358004	0.401587286702	0.107575844058	0.0326784982653	0.0206957210093	0.0329926696699	0.0223950380532	0.0347485467834
