 	sta	seduta	nel	giardino	</S>
a20	0.00554300234496	0.00955904915	0.179008999	0.25760071	0.54828825
a17	0.00210824841163	0.309001544483	0.067305369	0.18247691	0.439107934
a20	0.00113222729054	0.679679581494	0.072296223	0.0744304746667	0.172461502667
a31	0.00060109189018	0.681921993831	0.198617904333	0.0359376995556	0.0829213125557
a17	0.000262605213393	0.442816822944	0.463581334778	0.0306661865185	0.0626730341852
a31	0.000125224007798	0.277626709315	0.636455978259	0.0290404285062	0.0567516437284
a46	7.4477675266e-05	0.204314058772	0.70993425942	0.0310400958354	0.0546371279095
a31	0.000374725237755	0.118764175257	0.789071319807	0.0365649119451	0.0552249359698
a20	0.000741548545918	0.088445999419	0.729289539936	0.086576497315	0.0949465119899
a31	0.0140537672486	0.052688869473	0.688802979979	0.125940325772	0.118514103997
a20	0.0183351363495	0.0318068991577	0.58041982666	0.168938648591	0.200499494666
a18	0.00886219704983	0.0170882473859	0.410350408887	0.246431902864	0.317267244889
a46	0.00809976018328	0.0122553987953	0.351215569629	0.290694927621	0.33773433163
a20	0.0173207585611	0.0099908434651	0.323275509876	0.311809519207	0.337603353877
a31	0.0442656485204	0.00913744568837	0.314454416625	0.306643409736	0.325499084626
a18	0.0918726161735	0.0121573642295	0.298458458875	0.292825873245	0.304685711542
a31	0.172854005391	0.0144559004098	0.269652809625	0.268576177748	0.274461123847
a0	0.36715258513	0.0255312201366	0.202222061542	0.201253945916	0.203840174616
a31	0.56143946171	0.0330166060455	0.134522548847	0.134996671972	0.136024703539
a8	0.673068433903	0.0349724193485	0.096891443949	0.0973217886573	0.0977459058463
a31	0.736801857968	0.0368982344495	0.0750516623163	0.0755227942191	0.0757254146154
a18	0.773206052656	0.0329979861498	0.0644573691054	0.0646143654064	0.0647241832051
a31	0.789474837552	0.0339264467166	0.0588034880351	0.0588669511355	0.058928262735
a17	0.794283985851	0.0361602789055	0.0563736446784	0.0565670457118	0.056615065245
</S>	0.816324622926	0.0375579494527	0.0484332403392	0.0488201228559	0.0488640791225
