 	ora	ho	finito	di	scrivere	</S>
a23	0.016263869205	0.156300155	0.131040765	0.379693365	0.1348745	0.181827347
a31	0.00552020046033	0.126927858333	0.12918906	0.582640155	0.0694877273333	0.0862349904333
a28	0.00977038974211	0.106008782778	0.0902701383333	0.490680267667	0.0478930054444	0.255377406911
a31	0.0119711807474	0.0852870995927	0.0663822494444	0.344588411889	0.174664137481	0.317106892304
a41	0.0169663140825	0.0852617685309	0.103656949815	0.302969497296	0.26329286916	0.227852554101
a21	0.0211207580275	0.108004226177	0.114394420938	0.128609404765	0.16099737072	0.466873798034
a24	0.0131250746758	0.075766282059	0.118775641313	0.0697437559217	0.0811119659067	0.641477279345
a31	0.0502121582253	0.070844697353	0.144242840438	0.0583316773072	0.151874133302	0.524494506448
a39	0.0788303437418	0.101512735784	0.190381323479	0.0880226391024	0.184533389101	0.356719565483
a31	0.0837857022473	0.131658871928	0.220643117826	0.103974613034	0.181437581034	0.278500078494
a28	0.0987966774158	0.170265140643	0.212364649275	0.118942804345	0.168083527011	0.231547156165
a31	0.110290642472	0.185922163548	0.214058129758	0.157274368115	0.13466138567	0.197793278722
a20	0.195184204157	0.192829974516	0.177074433253	0.142761529372	0.129525127223	0.162624710907
a37	0.243476948052	0.197645304839	0.160538191084	0.137535973124	0.117113357741	0.143690184969
</S>	0.219164769026	0.184812372419	0.161453950542	0.146056836562	0.137562568871	0.150949442484
