 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.105306258167	0.14746102469	0.02748630208	0.0156462163158	0.001169320385	0.024851575	0.156521662	0.432914005	0.08864367625
a24	0.0351022815559	0.04917931678	0.01460281008	0.0054933924825	0.028478054685	0.281011661667	0.143039497333	0.391119658333	0.0519733729167
a28	0.0471588339078	0.101297521017	0.03604565136	0.0204596006608	0.041831423895	0.360892440556	0.074574999111	0.249688569444	0.0680509709722
a31	0.0518335177693	0.132381203672	0.07673881212	0.0289616322203	0.041902666965	0.182227986852	0.102239489704	0.290483783148	0.0932308969907
a8	0.0190180101231	0.0603633757573	0.0769146657067	0.0373303587401	0.0850003623217	0.268557435617	0.155686496568	0.197994981049	0.0991342989969
a0	0.0190101101077	0.0870452031191	0.0935326052356	0.07024469958	0.0874349124406	0.270455798539	0.156576308856	0.147896917016	0.0678034696656
a31	0.0210864527026	0.137716797706	0.112284045079	0.06047543086	0.0428584771469	0.121000333846	0.113472286285	0.336067109005	0.0550390885552
a39	0.0245108439009	0.116266594569	0.119168801693	0.06986615662	0.023279609049	0.062707227282	0.154450812095	0.372905863002	0.0568440628517
a31	0.0402632526336	0.11227148019	0.108714846231	0.07367410254	0.016661543483	0.042144454094	0.170378385698	0.364305601001	0.0715863269506
a8	0.0543984428779	0.116905708397	0.122822947744	0.129565667847	0.0104550276277	0.0239320910313	0.146521360233	0.322477690334	0.0729210729835
a31	0.122480064293	0.115015511132	0.123680190581	0.150945774282	0.00845174554257	0.0170791671104	0.153546523411	0.209130940111	0.0996701036612
a24	0.158950374764	0.174187420377	0.129564611527	0.120178713094	0.00620647708086	0.00950570280347	0.105618611137	0.17514177337	0.120646319554
a46	0.198802858255	0.260960290126	0.172295747176	0.135851184365	0.00458032909362	0.00597885960116	0.0695872737123	0.0784303044567	0.0735131091847
a31	0.350522229418	0.239685526709	0.119191793725	0.0909014681217	0.00460364129787	0.00518497253372	0.0588030912374	0.0661565314856	0.0649507020616
a1	0.397430463139	0.23673596557	0.106800922575	0.0760890160406	0.00684930253262	0.00714530784457	0.0517274104125	0.0585657794952	0.0586558230205
a31	0.410574321046	0.24045538519	0.108166405192	0.0758929926802	0.00969234617754	0.00995274794819	0.0464332868042	0.0488653154984	0.0499672320068
</S>	0.464671210523	0.189759697595	0.080204344096	0.0647351723401	0.0108881255888	0.0111612174741	0.0570519684021	0.0606409727492	0.0608873510034
