 	mia	sorella	quest'	anno	che	vienne	studierà	per	medico	</S>
a10	0.03411441319	0.02487439902	0.34706914875	0.0111404562	0.009878594	0.0181559172	0.11458626	0.200479902	0.139315075	0.1003857685
a31	0.011455081229	0.00841560034	0.350544461917	0.00410000336833	0.0157561953333	0.104744485733	0.30997469	0.0961313413333	0.0559196996667	0.0429583685
a1	0.00386171551533	0.00287451381	0.128371649472	0.00302807785778	0.0410591077778	0.172288605244	0.333400628	0.240039369778	0.0440017458889	0.0310745475
a28	0.00134727583044	0.000974718870667	0.0586442706573	0.00582900285259	0.0751511739259	0.152143381748	0.143235290667	0.483692556593	0.0457286386296	0.0332536831667
a24	0.000752482568813	0.000577596734222	0.113800764552	0.0199606092842	0.101268621309	0.144938110583	0.0840196975557	0.427023392198	0.0517198828765	0.0559387870556
a31	0.0011552255896	0.000763868331407	0.210505074851	0.0263216330947	0.145225227103	0.132917693528	0.0571092718519	0.272356900733	0.0613187146255	0.0923263390185
a18	0.00153727282987	0.000681157557136	0.196365659617	0.0541866643649	0.174105415701	0.129382861176	0.0438657826173	0.253236240244	0.0555209978752	0.0911179330062
a24	0.00495394587662	0.00381711876571	0.263938747872	0.076894072455	0.136902378567	0.104161603725	0.0351889692058	0.226736593415	0.0648466986251	0.0825598710021
a13	0.00729318629221	0.00558475095524	0.324752935957	0.0950622518183	0.103542657522	0.0719058279083	0.0298645054019	0.192937747805	0.0922656682084	0.0767904810007
a18	0.00736360476407	0.00669732868508	0.267055315319	0.132991080606	0.0943604938407	0.0645140583028	0.0319635204673	0.191311572602	0.136660199403	0.0670828310002
a31	0.074015731588	0.108772245562	0.202273121773	0.101440371535	0.0581130672802	0.0388764604343	0.0266223321558	0.176180990867	0.146251319801	0.0674543636667
a24	0.0937346971293	0.139624693321	0.132690047258	0.073413471845	0.0629820350934	0.0381773021448	0.0238859880519	0.204605726956	0.1602894566	0.0705965945556
a11	0.0352272748098	0.054247882907	0.118446805753	0.115547457282	0.0888499800311	0.0441187517149	0.021068810684	0.244038015652	0.2049948422	0.0734602048519
