 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.0075567545612	0.0270630294223	0.0846896392815	0.03705734252	0.36317847645	0.10554135698	0.12082334	0.254090045
a31	0.00262323459453	0.00980724775565	0.0378808956148	0.07593167452	0.518906448817	0.0386922766467	0.07299642	0.243161768333
a8	0.00102162737818	0.00425354868522	0.0230930952049	0.0928982886733	0.525915906272	0.0244356378822	0.117730226667	0.210651642778
a31	0.000414631220727	0.00163789835841	0.0087714771683	0.0414163610578	0.590370502091	0.0193839286274	0.152552027556	0.185453200926
a20	0.000175453149242	0.000572386946137	0.0032102236361	0.0218860380193	0.63752363403	0.0160904598758	0.154801091185	0.165740746975
a31	0.000257940710747	0.000307653512046	0.0021950317587	0.0263051433398	0.53329665801	0.0204180836253	0.177335877062	0.239883628992
a24	0.000455172636916	0.000411772837349	0.0035300326529	0.0411396461133	0.42848189267	0.0318958378751	0.182648835687	0.311436812997
a31	0.00418829041231	0.00272883187912	0.026753276551	0.117538039704	0.309443219557	0.061481772625	0.174429888562	0.303436670999
a28	0.00565011013744	0.00465521245971	0.0464671368503	0.214955693235	0.148053551852	0.176320557542	0.156263226187	0.247634497
a17	0.00402214187915	0.00440099065324	0.0368747156168	0.213546034412	0.0854795706173	0.322332985847	0.131587958729	0.201755585667
a31	0.0104894064597	0.0220217955511	0.0701766418723	0.138702101471	0.0378718695391	0.378977595282	0.093335970243	0.248424615222
a28	0.0112846802532	0.0282819148504	0.0875430186241	0.088890657157	0.0201719568464	0.379415258427	0.0710749307477	0.313337598407
a13	0.00877554585107	0.0315040756168	0.104619227541	0.0895822123857	0.0128855717821	0.339497052809	0.0667832545826	0.346353082802
a31	0.0142982839504	0.0511699278723	0.130249992514	0.0656946427952	0.00965371642737	0.332895077603	0.0624544825275	0.333583870934
a23	0.0125283417168	0.0458806669574	0.162342797505	0.132523836265	0.0102079848091	0.319693002534	0.0522567508425	0.264566600311
a31	0.0126968996389	0.0622292869858	0.187793812502	0.155164455422	0.00944051393637	0.285826257511	0.0595056102808	0.22734313677
a18	0.0144415645463	0.0826895109953	0.240501000834	0.134480091807	0.00777014731212	0.244538762504	0.0646015867603	0.210977318923
a31	0.0178175678488	0.119500806998	0.265171706945	0.128140113936	0.00662262967071	0.210661840835	0.0665344389201	0.185550879641
a18	0.0221732986163	0.143797862333	0.287178065648	0.132652931312	0.0054558829569	0.180448866945	0.0657621813067	0.16253087988
a31	0.0292974868721	0.188356820778	0.299798275216	0.135362861437	0.00440545648563	0.143990978982	0.0673565321022	0.13143155996
a24	0.0411545922907	0.237760943593	0.316328291739	0.101265798146	0.00345205609521	0.118884199661	0.0685912440341	0.112562892653
a17	0.0623516674302	0.253116701198	0.400374083913	0.107899407382	0.0020949372984	0.067258904887	0.043337822678	0.0635665088843
a20	0.0778825158101	0.325457213733	0.378530687971	0.0707908831273	0.0015949241328	0.0523141559623	0.0424657548927	0.0509638582948
</S>	0.0747683329051	0.368465506867	0.347499583985	0.0489516805636	0.0015881116164	0.0545715919811	0.0498479164463	0.0543072641474
