 	è	pericoloso	di	nuotare	di	notte	</S>
a37	0.015396164296	0.0246617901325	0.168443913	0.124480135	0.363783895	0.26073557	0.04249854155
a31	0.00521967326933	0.0136546887992	0.468027291	0.0732464792667	0.221921014067	0.199796164333	0.01813473155
a7	0.00334378479644	0.0142617155997	0.658593617	0.0297510043556	0.0753992310557	0.152413262444	0.0662374191833
a31	0.00440665833215	0.0124629678666	0.445875229	0.0131790860852	0.0260597169186	0.142601199481	0.355415149728
a20	0.00329641664405	0.0076936180822	0.208321886333	0.0268734096617	0.0267541175729	0.158319101827	0.568741456576
a2	0.00225742381468	0.0037635794874	0.187140962111	0.0540350665539	0.0469669185243	0.236333017276	0.469503038859
a41	0.00803213900489	0.00815259682913	0.24559727737	0.0788410321846	0.131579509508	0.206958885759	0.32083857962
a20	0.071381189335	0.0434353992764	0.227161282457	0.0816787207282	0.190026233169	0.16643789192	0.21987931654
a46	0.142758263112	0.0988657630921	0.182194730819	0.0720823335761	0.16302925439	0.15367379064	0.18739587218
a31	0.163988564371	0.103654765697	0.130568280273	0.088972711192	0.16013480813	0.15843707688	0.194243767393
a11	0.206487481457	0.106841696566	0.0887735577577	0.089161342064	0.160323496043	0.161617312293	0.186795089131
a35	0.229116100486	0.143135488855	0.0655294129192	0.0849174823547	0.158087308681	0.157172410764	0.16204177971
a31	0.184216762162	0.128230826285	0.0530838636397	0.101600580785	0.163165296227	0.169600546921	0.20010209657
a11	0.152292562721	0.167832515428	0.0550973045466	0.108255833595	0.150922980076	0.160526198974	0.205072578857
a28	0.15379861424	0.303427991809	0.0622632848489	0.097418727865	0.119509030025	0.123235166325	0.140347186286
a20	0.168564311413	0.39427048727	0.0626945449496	0.0834625992883	0.0935003173417	0.0950600871083	0.102447697095
a10	0.192880570471	0.413813035757	0.0642480216499	0.0772751930961	0.0822688791139	0.0829683940361	0.0865459406983
a31	0.183087916824	0.327012988586	0.0747897838833	0.098234531032	0.103298667705	0.104557918012	0.109018186899
</S>	0.163282998412	0.243496434293	0.0843366469416	0.119837915516	0.126239593852	0.128257149006	0.13454924345
