 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.0386234762882	0.0581290579685	0.08174167925	0.331864535	0.20404298	0.086234855	0.046231963	0.00848467775	0.012929385135	0.075234232455	0.05648316934
a28	0.0128769733384	0.0193792260014	0.0282610310833	0.456017411667	0.197873961667	0.054286495	0.0774475676667	0.04261852775	0.006259271635	0.0459232481217	0.0590562680067
a37	0.004394714563	0.00648177822007	0.0104682456611	0.459693587222	0.113993308889	0.060590673	0.102574842556	0.133693612583	0.005535548045	0.0377821360406	0.0647915453356
a31	0.001575307151	0.00218366842522	0.00440766174037	0.466134345741	0.0896021162963	0.0746762256667	0.107452709185	0.188888940861	0.00575650134833	0.0192979363469	0.0400246191119
a17	0.000535637841333	0.000729470630883	0.00154769763679	0.366852076914	0.0678071164321	0.0643749198889	0.113769704728	0.33084326362	0.00670611468278	0.0156117067823	0.0312223203706
a31	0.000186238380444	0.000244089553604	0.00058149519893	0.287221607305	0.0800585948107	0.0583381712963	0.116993988243	0.407105771207	0.00733949712759	0.0128948659274	0.0290356831235
a28	8.51927404813e-05	8.31715892013e-05	0.000274108852977	0.274036455768	0.11074594327	0.0625637704321	0.112074532748	0.388990350402	0.00953265004253	0.0110799309758	0.0305338407078
a17	0.000150214864827	3.50503987004e-05	0.000576190754326	0.184983855256	0.145994317757	0.119888883477	0.128453990916	0.368729053467	0.0187987740142	0.0116138861586	0.0207757192359
a20	0.00367595616494	0.00137778028323	0.0165856019181	0.117257008419	0.297223889252	0.177700271159	0.105968167639	0.210561979156	0.0238873416714	0.0277693412195	0.0179926300786
a31	0.025190287055	0.0163353447611	0.0557415896394	0.0648099161397	0.348561796417	0.159536730386	0.0904691465463	0.116516661052	0.0367383105571	0.0512507937398	0.0348494286929
a37	0.0295760700517	0.0202222146537	0.0565446762131	0.0434221320466	0.339257722139	0.195116300129	0.0799814878488	0.091518475684	0.047037051519	0.0613219845799	0.0360018947643
a31	0.0267814523839	0.0165920496179	0.0418945564044	0.0312234996822	0.347423090713	0.22462423671	0.0712832549496	0.078374507228	0.0521340438397	0.0774666915266	0.0322026261214
a18	0.025867630028	0.0155593325726	0.0374358281348	0.0324087122274	0.314615276904	0.248543212237	0.0688274679832	0.0772910347427	0.0538988289466	0.0932987988422	0.0322539043738
a8	0.0114261800427	0.00590450399087	0.0229327333783	0.0480777040758	0.377643622301	0.291364887412	0.0448080616611	0.0531234215809	0.0362479996489	0.0873594679474	0.0211114334579
a31	0.0201711561476	0.0280583884303	0.0531185804594	0.0418403665253	0.337966920767	0.248625402471	0.0408720765537	0.048228233527	0.054961798883	0.107065792649	0.0190912668193
a24	0.0248592050492	0.0388388491434	0.0702528811531	0.0218497086751	0.278806020256	0.269429234157	0.0457281041846	0.0531065231757	0.068504696961	0.113356644216	0.0152680949398
a37	0.0354472196831	0.0419904910478	0.0670711647177	0.015380443225	0.257617633419	0.282364971386	0.0550286513949	0.0533684370586	0.0671213163203	0.109461168072	0.0151484969799
a31	0.066450549561	0.0875592620159	0.0782702399059	0.00989694394167	0.195610234473	0.211169837129	0.0532319097983	0.0639360316862	0.0940857187734	0.124086516024	0.0157027709933
a30	0.067405150187	0.0906315583386	0.083615208302	0.0121508178472	0.185655531491	0.210927559043	0.0574383545994	0.0611425048954	0.0893013305911	0.121121552008	0.0206104309978
a24	0.087593675729	0.11125890378	0.122003402767	0.0126389065157	0.157486497164	0.186213194348	0.0673104831998	0.0552547242985	0.0698555945304	0.104723934003	0.0256606983326
a46	0.111665415243	0.11203415226	0.154923467589	0.0174470260719	0.123593849055	0.139078666116	0.0520600473999	0.0496947170995	0.0696296468435	0.117702658001	0.0521704114442
a31	0.104965096748	0.141994211753	0.14411908253	0.018502502024	0.110805216352	0.120290318705	0.0459369804666	0.0510056996998	0.0715495876145	0.121980076	0.0688512724814
a8	0.0953572685827	0.152288726251	0.169674114177	0.0315320166747	0.103664938784	0.111162986235	0.0482273351555	0.0545615852333	0.0703362292048	0.102652692	0.0605421308271
a31	0.102495094194	0.178488721084	0.205212014726	0.0365851304582	0.091531532928	0.098533268745	0.0421279133852	0.0462814570778	0.0596981297349	0.0860665493333	0.0529801969424
a3	0.151832121398	0.211827287028	0.188267738242	0.0348429387194	0.0696588126427	0.0781152495817	0.0511683677951	0.0490364146926	0.0547984819116	0.0689290417778	0.0415235409808
a39	0.174055577133	0.161686535676	0.265585819414	0.0370676312398	0.0581963402142	0.0668518038606	0.048692989265	0.0447146355642	0.0482045413039	0.0584792725926	0.0364648706603
a31	0.162917509044	0.240404745225	0.299688923138	0.0205811269133	0.0425031477381	0.0451883752869	0.0377026730883	0.0371622928547	0.0385129671013	0.0420788461975	0.0332594052201
a28	0.185032679681	0.278164921742	0.255215447713	0.0192305334711	0.0395251675794	0.0405836040956	0.0377031633628	0.0364202422849	0.0366309247004	0.0383031640658	0.0331901210734
a31	0.217610789894	0.293246080581	0.231940822571	0.0195904088237	0.0357368481931	0.0362645550319	0.0349402494543	0.0333370814283	0.0331773129001	0.0342046753553	0.0299510996911
a17	0.255349476631	0.26351510686	0.178711187524	0.0281629832746	0.0376840700644	0.0415689230106	0.0403237768181	0.0394504234761	0.0394474679667	0.0408189804518	0.0349675165637
</S>	0.285577158316	0.18542205343	0.163076413762	0.0403452066373	0.0423508900322	0.0498346815053	0.0480169549091	0.047006833238	0.0471361739834	0.0494225552259	0.0418110032819
